Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
1930.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,61.29514,7.247505,0,12.75631,8.578833,8.425117,186.2832,3,0,0.9696743,0.9959317,68.45013,60.22912,7.36051,2018,994,54.60101,417.203,52,103,192,33,45,394.3248,1000,1
1930.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,41.839,0.6255963,0,5.714674,5.524535,5.425546,187.5594,3,0,0.923095,0.6941499,44.09996,38.6757,4.897773,2018,994,51.81665,450.981,52,105.784363746643,192,33,47,298.5734,1000,1
1930.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,41.1142,0,0,0,4.526617,4.680889,188.5732,3,8.44432,0,0.3477341,0,0,2.717363,2018,994,0,448.2636,52,157.601011276245,192,33,53,0,1000,1
1930.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,1.755467,2200,1083,0,134.866,52,157.601011276245,232.060000419617,38,53,0,1000,1
1931,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.552071,2200,1083,0,133.3139,58,116,215,38,53,0,1000,1
1931.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,1.7071,2200,1083,0,131.6068,58,116,215,38,53,0,1000,1
1931.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,2.682799,2200,1083,0,128.9241,58,116,215,38,53,0,1000,1
1931.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,4.812116,2200,1083,0,124.112,58,116,215,38,53,0,1000,1
1931.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1149.837,0,0,16.52369,0,11.041,188.4279,3,1904.565,1.053358,0.9965439,88.61476,80.58228,7.512459,2200,1083,58.99585,170.6336,58,116,215,38,53,0,1000,1
1931.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1556.858,0,0,24.26478,12.92712,11.63729,188.3529,3,428.2534,1.053358,1.308112,99.12746,87.88799,11.10028,2200,1083,58.99585,247.4214,58,116,215,38,53,0,1000,1
1931.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,478.4984,14.24918,0,27.59895,9.603862,8.645614,188.3197,3,0,1.053358,1.468441,100.4349,87.06673,13.01862,2200,1083,58.99585,321.4695,58,116,215,38,53,492.8954,1000,1
1931.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,67.87384,10.72237,0,22.9492,11.2155,10.09645,188.3646,3,0,1.053358,1.319802,92.92117,80.53738,11.50069,2200,1083,58.99585,390.5062,58,116,215,38,53,442.9544,1000,1
1931.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,63.84805,5.957665,0,13.71819,9.280934,8.354907,185.9925,3,0,1.053358,0.9959317,73.61186,64.72913,8.02392,2200,1083,58.99585,447.2114,58,116,215,38,53,375.6427,1000,1
1931.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,39.70047,0,0,6.141727,5.97667,5.380333,188.5732,3,0,1.003016,0.6941499,47.39552,41.53465,5.339214,2200,1083,55.98751,483.4069,58,119.008341789246,215,38,54,285.049,1000,1
1931.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,41.79265,0,0,0,4.899229,4.643628,188.5732,3,8.44432,0,0.3477341,0,0,2.962281,2200,1083,0,480.4446,58,174.995853662491,215,38,58,0,1000,1
1931.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,1.913689,2395,1179,0,145.7387,58,174.995853662491,258.659998893738,42,58,0,1000,1
1932,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.688725,2395,1179,0,144.05,65,129,239,42,58,0,1000,1
1932.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,1.857404,2395,1179,0,142.1926,65,129,239,42,58,0,1000,1
1932.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,2.922648,2395,1179,0,139.27,65,129,239,42,58,0,1000,1
1932.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,5.242394,2395,1179,0,134.0276,65,129,239,42,58,0,1000,1
1932.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1148.596,0,0,17.77438,0,11.041,188.4183,3,1904.565,1.141708,0.9965439,95.32285,86.66583,8.181934,2395,1179,63.58112,183.9,65,129,239,42,58,0,1000,1
1932.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1554.148,0,0,26.05713,13.95076,11.53492,188.3387,3,428.2534,1.141708,1.308112,106.4506,94.3372,12.07996,2395,1179,63.58112,266.1572,65,129,239,42,58,0,1000,1
1932.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,475.832,12.52554,0,29.58243,10.36434,8.569566,188.3039,3,0,1.141708,1.468441,107.654,93.24639,14.15587,2395,1179,63.58112,345.2477,65,129,239,42,58,468.274,1000,1
1932.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,65.45985,9.177788,0,24.56064,12.1036,10.00764,188.3521,3,0,1.141708,1.319802,99.44683,86.10017,12.49925,2395,1179,63.58112,418.8487,65,129,239,42,58,420.8277,1000,1
1932.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,62.24374,4.66215,0,14.66196,10.01584,8.281416,185.979,3,0,1.141708,0.9959317,78.67693,69.10355,8.719046,2395,1179,63.58112,479.2331,65,129,239,42,58,356.8785,1000,1
1932.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,39.98932,0,0,6.558276,6.449932,5.333007,187.4286,3,0,1.087568,0.6941499,50.61002,44.29282,5.801908,2395,1179,60.34671,517.7241,65,132.234402894974,239,42,58,271.4075,1000,1
1932.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,40.29616,0,0,0,5.290199,4.604531,188.5732,3,8.44432,0,0.3477341,0,0,3.220499,2395,1179,0,514.5036,65,192.581115245819,239,42,62,0,1000,1
1932.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.081804,2601,1280,0,157.0841,65,192.581115245819,286.529999017715,47,62,0,1000,1
1933,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.834206,2601,1280,0,155.2499,72,142,265,47,62,0,1000,1
1933.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.017416,2601,1280,0,153.2324,72,142,265,47,62,0,1000,1
1933.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.170477,2601,1280,0,150.062,72,142,265,47,62,0,1000,1
1933.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,5.68686,2601,1280,0,144.3751,72,142,265,47,62,0,1000,1
1933.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1147.39,0,0,18.98912,0,11.041,188.409,3,1904.565,1.234955,0.9965439,101.838,92.52961,8.878069,2601,1280,68.36427,197.2627,72,142,265,47,62,0,1000,1
1933.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1551.361,0,0,27.88595,15.02135,11.42787,188.3242,3,428.2534,1.234955,1.308112,113.9224,100.8976,13.11808,2601,1280,68.36427,285.0424,72,142,265,47,62,0,1000,1
1933.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,472.99,10.79969,0,31.7111,11.15971,8.490028,188.2868,3,0,1.234955,1.468441,115.4011,99.9095,15.38513,2601,1280,68.36427,369.5667,72,142,265,47,62,443.6209,1000,1
1933.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,62.83075,7.631229,0,26.35089,13.03245,9.914756,188.338,3,0,1.234955,1.319802,106.6963,92.34541,13.59128,2601,1280,68.36427,448.3209,72,142,265,47,62,398.6725,1000,1
1933.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,58.00957,3.364956,0,15.7321,10.78447,8.204554,188.4373,3,0,1.234955,0.9959317,84.41991,74.12621,9.482504,2601,1280,68.36427,512.9646,72,142,265,47,62,338.0899,1000,1
1933.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,40.38062,0,0,7.035074,6.944906,5.283509,188.5732,3,0,1.176771,0.6941499,54.28944,47.49671,6.309773,2601,1280,64.88939,554.1515,72,145.474882602692,265,47,62,257.7226,1000,1
1933.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,41.07275,0,0,0,5.699109,4.56364,188.5732,3,8.44432,0,0.3477341,0,0,3.500763,2601,1280,0,550.6508,72,210.364272117615,265,47,67,0,1000,1
1933.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.261558,2820,1389,0,168.9242,72,210.364272117615,316.610001802444,50,67,0,1000,1
1934,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.989162,2820,1389,0,166.935,78,155,293,50,67,0,1000,1
1934.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.18785,2820,1389,0,164.7472,78,155,293,50,67,0,1000,1
1934.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.438323,2820,1389,0,161.3088,78,155,293,50,67,0,1000,1
1934.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,6.167293,2820,1389,0,155.1415,78,155,293,50,67,0,1000,1
1934.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1146.11,0,0,20.27981,0,11.041,188.3991,3,1904.565,1.333344,0.9965439,108.7601,98.77303,9.6281,2820,1389,73.34968,211.2791,78,155,293,50,67,0,1000,1
1934.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1548.464,0,0,29.78196,16.14021,11.31598,188.3092,3,428.2534,1.333344,1.308112,121.6685,107.694,14.22631,2820,1389,73.34968,304.7468,78,155,293,50,67,0,1000,1
1934.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,470.0917,9.077095,0,33.86351,11.99094,8.406906,188.2696,3,0,1.333344,1.468441,123.2343,106.6131,16.68489,2820,1389,73.34968,394.675,78,155,293,50,67,419.0143,1000,1
1934.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,60.17543,6.087581,0,28.12924,14.00316,9.817684,188.3242,3,0,1.333344,1.319802,113.8972,98.49996,14.73948,2820,1389,73.34968,478.4356,78,155,293,50,67,376.5591,1000,1
1934.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,56.23013,2.070219,0,16.7825,11.58774,8.124226,188.4296,3,0,1.333344,0.9959317,90.05676,79.01249,10.2836,2820,1389,73.34968,547.1646,78,155,293,50,67,319.3369,1000,1
1934.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,39.44298,0,0,7.499383,7.462192,5.231781,188.5732,3,0,1.270856,0.6941499,57.87251,50.58466,6.842831,2820,1389,69.61909,590.9064,78,158.730583906174,293,50,67,244.0357,1000,1
1934.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,40.68822,0,0,0,6.126465,4.520904,188.5732,3,8.44432,0,0.3477341,0,0,3.796512,2820,1389,0,587.1099,78,228.349682569504,293,50,72,0,1000,1
1934.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.452618,3053,1503,0,181.2677,78,228.349682569504,348.979998826981,54,72,0,1000,1
1935,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.15336,3053,1503,0,179.1143,85,169,323,54,72,0,1000,1
1935.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.368448,3053,1503,0,176.7459,85,169,323,54,72,0,1000,1
1935.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.722144,3053,1503,0,173.0237,85,169,323,54,72,0,1000,1
1935.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,6.67638,3053,1503,0,166.3473,85,169,323,54,72,0,1000,1
1935.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1144.8,0,0,21.60005,0,11.041,188.389,3,1904.565,1.436537,0.9965439,115.8405,105.1507,10.42286,3053,1503,78.51228,225.7447,85,169,323,54,72,0,1000,1
1935.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1545.484,0,0,31.72165,17.30194,11.19981,188.2939,3,428.2534,1.436537,1.308112,129.5926,114.6349,15.40064,3053,1503,78.51228,324.979,85,169,323,54,72,0,1000,1
1935.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,467.1156,7.37293,0,36.06501,12.85402,8.320598,188.2521,3,0,1.436537,1.468441,131.2459,113.4553,18.06217,3053,1503,78.51228,420.3722,85,169,323,54,72,394.6711,1000,1
1935.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,62.71846,4.560458,0,29.94651,15.01107,9.716893,183.0391,3,0,1.436537,1.319802,121.2555,104.7749,15.95617,3053,1503,78.51228,509.1908,85,169,323,54,72,354.6824,1000,1
1935.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,49.13075,0.7893322,0,17.85407,12.4218,8.04082,188.4218,3,0,1.436537,0.9959317,95.80702,83.98571,11.13247,3053,1503,78.51228,582.0442,85,169,323,54,72,300.7845,1000,1
1935.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,38.47928,0,0,7.97186,7.999303,5.17807,188.5732,3,0,1.369488,0.6941499,61.51859,53.71867,7.407681,3053,1503,74.51086,628.3553,85,173.001419067383,323,54,73,230.467,1000,1
1935.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,40.28874,0,0,0,6.570182,4.476532,188.5732,3,8.44432,0,0.3477341,0,0,4.1099,3053,1503,0,624.2454,85,247.512278556824,323,54,78,0,1000,1
1935.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.655072,3298,1624,0,194.0547,85,247.512278556824,383.590002536774,58,78,0,1000,1
1936,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.326788,3298,1624,0,191.7279,93,183,355,58,78,0,1000,1
1936.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.5592,3298,1624,0,189.1687,93,183,355,58,78,0,1000,1
1936.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.026934,3298,1624,0,185.1417,93,183,355,58,78,0,1000,1
1936.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,7.223166,3298,1624,0,177.9185,93,183,355,58,78,0,1000,1
1936.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1143.419,0,0,22.99165,0,11.041,188.3783,3,1904.565,1.544331,0.9965439,123.3031,111.8892,11.27337,3298,1624,83.83427,240.809,93,183,355,58,78,0,1000,1
1936.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1542.421,0,0,33.7089,18.50273,11.07973,188.2781,3,428.2534,1.544331,1.308112,137.7106,121.7397,16.64422,3298,1624,83.83427,345.9045,93,183,355,58,78,0,1000,1
1936.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,464.1264,5.698438,0,38.25285,13.74611,8.231389,188.2348,3,0,1.544331,1.468441,139.2072,120.2115,19.50448,3298,1624,83.83427,446.6115,93,183,355,58,78,370.7516,1000,1
1936.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,59.93834,3.059912,0,31.71207,16.05287,9.612714,183.0988,3,0,1.544331,1.319802,128.404,110.807,17.22193,3298,1624,83.83427,540.1965,93,183,355,58,78,333.1864,1000,1
1936.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,47.39682,0,0,18.87905,13.2839,7.95461,188.4144,3,0,1.544331,0.9959317,101.3069,88.68482,12.01343,3298,1624,83.83427,616.868,93,183,355,58,78,282.5552,1000,1
1936.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,37.52504,0,0,8.419077,8.55447,5.122553,188.5732,3,0,1.472453,0.6941499,64.96976,56.64271,7.994086,3298,1624,79.5463,665.5165,93,187.287964820862,355,58,78,217.1065,1000,1
1936.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,39.87601,0,0,0,7.028744,4.430676,188.5732,3,8.44432,0,0.3477341,0,0,4.437324,3298,1624,0,661.0792,93,266.834270954132,355,58,82,0,1000,1
1936.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.868387,3558,1751,0,207.2411,93,266.834270954132,420.45999622345,64,82,0,1000,1
1937,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.508987,3558,1751,0,204.7322,100,197,390,64,82,0,1000,1
1937.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.759598,3558,1751,0,201.9726,100,197,390,64,82,0,1000,1
1937.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.336855,3558,1751,0,197.6358,100,197,390,64,82,0,1000,1
1937.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,7.778982,3558,1751,0,189.8568,100,197,390,64,82,0,1000,1
1937.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1142.121,0,0,24.29884,0,11.041,188.3683,3,1904.565,1.656231,0.9965439,130.3126,118.1574,12.1442,3558,1751,89.28463,255.6919,100,197,390,64,82,0,1000,1
1937.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1539.338,0,0,35.68758,19.73564,10.95644,188.2625,3,428.2534,1.656231,1.308112,145.7931,128.7849,17.94405,3558,1751,89.28463,366.5327,100,197,390,64,82,0,1000,1
1937.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,460.9929,4.067429,0,40.56479,14.66207,8.139793,188.2164,3,0,1.656231,1.468441,147.6197,127.3902,21.04513,3558,1751,89.28463,472.8778,100,197,390,64,82,347.4534,1000,1
1937.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,58.02672,1.598341,0,33.65554,17.12253,9.505747,182.0859,3,0,1.656231,1.319802,136.2723,117.5325,18.59133,3558,1751,89.28463,571.819,100,197,390,64,82,312.2488,1000,1
1937.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,47.65027,0,0,20.03518,14.16906,7.866094,185.1953,3,0,1.656231,0.9959317,107.5103,94.06842,12.971,3558,1751,89.28463,652.9164,100,197,390,64,82,264.7992,1000,1
1937.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,33.28255,0,0,8.929562,9.124488,5.065551,188.5732,3,0,1.579257,0.6941499,68.90915,60.04318,8.631059,3558,1751,84.69453,704.3284,100,201.59009552002,390,64,82,204.0656,1000,1
1937.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,39.45253,0,0,0,7.499437,4.383607,188.5732,3,8.44432,0,0.3477341,0,0,4.78865,3558,1751,0,699.5398,100,286.284626483917,390,64,88,0,1000,1
1937.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.093557,3828,1884,0,220.7496,100,286.284626483917,460.600001096725,69,88,0,1000,1
1938,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.700437,3828,1884,0,218.0492,107,212,427,69,88,0,1000,1
1938.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.97017,3828,1884,0,215.079,107,212,427,69,88,0,1000,1
1938.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.667782,3828,1884,0,210.4112,107,212,427,69,88,0,1000,1
1938.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,8.372564,3828,1884,0,202.0387,107,212,427,69,88,0,1000,1
1938.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1140.766,0,0,25.66461,0,11.041,188.3579,3,1904.565,1.772309,0.9965439,137.6357,124.7225,13.07087,3828,1884,94.86072,271.003,107,212,427,69,88,0,1000,1
1938.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1536.198,0,0,37.69518,21.00008,10.82999,188.2467,3,428.2534,1.772309,1.308112,153.9931,135.9241,19.31329,3828,1884,94.86072,387.6139,107,212,427,69,88,0,1000,1
1938.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,457.8727,2.483748,0,42.84191,15.60145,8.045856,188.1984,3,0,1.772309,1.468441,155.9048,134.4137,22.651,3828,1884,94.86072,499.3765,107,212,427,69,88,324.8311,1000,1
1938.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,55.06082,0.1791876,0,35.52961,18.21956,9.396045,182.1723,3,0,1.772309,1.319802,143.8591,123.9505,20.00996,3828,1884,94.86072,603.317,107,212,427,69,88,291.9188,1000,1
1938.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,45.96341,0,0,21.13404,15.07686,7.775314,185.0527,3,0,1.772309,0.9959317,113.4058,99.12564,13.96076,3828,1884,94.86072,688.4819,107,212,427,69,88,247.5585,1000,1
1938.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,33.67041,0,0,9.40995,9.709085,5.007092,187.0361,3,0,1.689955,0.6941499,72.61629,63.19997,9.289657,3828,1884,89.95192,742.3922,107,216.908798694611,427,69,88,191.3754,1000,1
1938.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,37.481,0,0,0,7.982017,4.335349,188.5732,3,8.44432,0,0.3477341,0,0,5.154051,3828,1884,0,737.2382,107,306.860719680786,427,69,93,0,1000,1
1938.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.329613,4112,2024,0,234.5767,107,306.860719680786,502.96000289917,74,93,0,1000,1
