Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
1930,1,0,0,0,0,0.0266039,0,0,0,0,46,93,6.973397,0.0500897,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9944156,2.3,0,1,201.25,fTemp,
1930.08,1,0,0,0,0,0.02926124,0,0,0,0,46,93,6.944136,0.04987952,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9944156,2.3,0,1,201.25,fTemp,
1930.17,1,0,0,0,0,0.0459856,0,0,0,0,46,93,6.89815,0.0495492,1,188.5732,3,0.7729196,1,0,0,0.1642343,1,False,0.9944156,2.3,0,1,201.25,fTemp,
1930.25,1,0,0,0,0,0.08248401,0,0,0,0,46,93,6.815667,0.04895673,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,1,False,0.9944156,2.3,0,1,201.25,fTemp,
1930.33,1,0,0.04657932,4.074759,0.3836822,0.1287703,3.691077,0.758051,0.1460426,2.784364,46,93,9.12501,0.06426652,1,188.5461,3,0.7650244,1,1.021269,0.8801895,0.459894,1,True,0.9944156,2.3,0.02,1,201.25,fRad,
1930.42,1,0,0.04657932,4.551946,0.5368466,0.1902688,4.015099,1.111583,0.1083375,2.784364,46,93,12.94984,0.09120441,1,186.4164,3,0.759878,1,1.021269,0.9884925,0.6795313,1,True,0.9944156,2.3,0.02,1,201.25,fRad,
1930.5,1,0,0.04657932,4.604942,0.6385149,0.2231509,3.966427,1.262353,0.09424177,2.784364,46,93,16.69312,0.1175679,1,187.3271,3,0.7480527,1,1.021269,0.9999998,0.7969674,1,True,0.9944156,2.3,0.02,1,201.25,fRad,
1930.58,1,0,0.04657932,4.24949,0.5915011,0.1971322,3.65799,1.046998,0.1047904,2.784364,46,93,20.15397,0.1419424,1,187.395,3,0.7274702,1,1.021269,0.9954438,0.7040434,1,True,0.9944156,2.3,0.02,1,201.25,fRad,
1930.67,1,0,0.04657932,3.351904,0.4242894,0.1375372,2.927615,0.6231909,0.1409021,2.784364,46,93,22.94405,0.1615926,1,187.3624,3,0.6937381,1,1.021269,0.9206426,0.4912044,1,True,0.9944156,2.3,0.02,1,201.25,fRad,
1930.75,1,0,0.04657932,2.238417,0.291472,0.09151897,1.946945,0.2900643,0.2013187,2.784364,46,93,24.79948,0.1746602,1,188.3025,3,0.6287802,1,1.021269,0.7175319,0.3268534,1,True,0.9944156,2.3,0.02,1,201.25,fRad,
1930.83,1,0,0,0,0,0.05077619,0,0,0,0,46,93,24.7487,0.1777692,1,188.5732,3,0.6124218,1,0,0.1217329,0.1813435,1,False,0.9944156,2.3,0.02,1,201.25,fTemp,
1930.92,2,0,0,0,0,0.03280236,0,0,0,0,51,104,6.869434,0.04431147,1,188.5732,3,0.5878136,1,0,0,0.1171513,1,False,0.9937795,2.3,0.02,1,201.25,fTemp,
1931,2,0,0,0,0,0.02964368,0,0,0,0,51,104,6.839792,0.04412026,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9937795,2.3,0.02,1,201.25,fTemp,
1931.08,2,0,0,0,0,0.03260464,0,0,0,0,51,104,6.807188,0.04390995,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9937795,2.3,0.02,1,201.25,fTemp,
1931.17,2,0,0,0,0,0.05123993,0,0,0,0,51,104,6.755947,0.04357942,1,188.5732,3,0.7729196,1,0,0,0.1642343,1,False,0.9937795,2.3,0.02,1,201.25,fTemp,
1931.25,2,0,0,0,0,0.09190866,0,0,0,0,51,104,6.664039,0.04298656,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,1,False,0.9937795,2.3,0.02,1,201.25,fTemp,
1931.33,2,0,0.05189032,4.501782,0.4272484,0.1434837,4.074534,0.8374925,0.1459223,3.100522,51,104,9.199855,0.0581874,1,162.2035,7.4,0.7583877,1,1.021269,0.8801895,0.459894,1,True,0.9937795,2.3,0.02,1,201.25,fRad,
1931.42,2,0,0.05189032,5.029203,0.5978042,0.212009,4.431399,1.22813,0.1082234,3.100522,51,104,13.41925,0.08487429,1,184.9716,3,0.7531469,1,1.021269,0.9884925,0.6795313,1,True,0.9937795,2.3,0.02,1,201.25,fRad,
1931.5,2,0,0.05189032,5.086845,0.7110167,0.2486482,4.375828,1.394457,0.09411957,3.100522,51,104,17.54643,0.1109779,1,185.9094,3,0.7411126,1,1.021269,0.9999998,0.7969674,1,True,0.9937795,2.3,0.02,1,201.25,fRad,
1931.58,2,0,0.05189032,4.691259,0.6586646,0.2196566,4.032595,1.155842,0.1046432,3.100522,51,104,21.35936,0.1350941,1,187.4593,3,0.7201923,1,1.021269,0.9954438,0.7040434,1,True,0.9937795,2.3,0.02,1,201.25,fRad,
1931.67,2,0,0.05189032,3.696039,0.4724664,0.1532523,3.223573,0.6871731,0.1407007,3.100522,51,104,24.42968,0.1545133,1,187.1442,3,0.6859782,1,1.021269,0.9206426,0.4912044,1,True,0.9937795,2.3,0.02,1,201.25,fRad,
1931.75,2,0,0.05189032,2.464442,0.324568,0.101976,2.139874,0.3193536,0.2009746,3.100522,51,104,26.46758,0.1674026,1,187.8767,3,0.6206183,1,1.021269,0.7175319,0.3268534,1,True,0.9937795,2.3,0.02,1,201.25,fRad,
1931.83,2,0,0,0,0,0.05657789,0,0,0,0,51,104,26.411,0.1703649,1,188.5732,3,0.6124218,1,0,0.1217329,0.1813435,1,False,0.9937795,2.3,0.02,1,201.25,fTemp,
1931.92,3,0,0,0,0,0.03655037,0,0,0,0,56,115,7.649576,0.04461098,1,188.5732,3,0.5878136,1,0,0,0.1171513,1,False,0.9931173,2.3,0.02,1,201.25,fTemp,
1932,3,0,0,0,0,0.03281047,0,0,0,0,56,115,7.616765,0.04441963,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9931173,2.3,0.02,1,201.25,fTemp,
1932.08,3,0,0,0,0,0.03608774,0,0,0,0,56,115,7.580678,0.04420917,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9931173,2.3,0.02,1,201.25,fTemp,
1932.17,3,0,0,0,0,0.05678452,0,0,0,0,56,115,7.523894,0.04387802,1,188.5732,3,0.7729196,1,0,0,0.164439,1,False,0.9931173,2.3,0.02,1,201.25,fTemp,
1932.25,3,0,0,0,0,0.1018552,0,0,0,0,56,115,7.422039,0.04328402,1,188.5732,3,0.8154093,1,0,0.606814,0.2949565,1,False,0.9931173,2.3,0.02,1,201.25,fTemp,
1932.33,3,0,0.05742082,4.947766,0.4725757,0.1589679,4.475191,0.9204615,0.1458245,3.429459,56,115,10.19501,0.05829754,1,176.203,4.2,0.7513142,1,1.021269,0.8801895,0.4603459,1,True,0.9931173,2.3,0.02,1,201.25,fRad,
1932.42,3,0,0.05742082,5.518344,0.6612259,0.2347032,4.857119,1.347578,0.108106,3.429459,56,115,14.81742,0.08472965,1,188.5257,3,0.7459762,1,1.021269,0.9884925,0.6796634,1,True,0.9931173,2.3,0.02,1,201.25,fRad,
1932.5,3,0,0.05742082,5.570828,0.7864492,0.2750362,4.784379,1.527131,0.09396669,3.429459,56,115,19.32676,0.1105152,1,182.6295,3.4,0.7337272,1,1.021269,0.9999998,0.7964615,1,True,0.9931173,2.3,0.02,1,201.25,fRad,
1932.58,3,0,0.05742082,5.128038,0.7285429,0.2428496,4.399496,1.263456,0.1044401,3.429459,56,115,23.4834,0.1342839,1,186.208,3,0.7124622,1,1.021269,0.9954438,0.7032541,1,True,0.9931173,2.3,0.02,1,201.25,fRad,
1932.67,3,0,0.05742082,4.032275,0.5225909,0.1694035,3.509684,0.7496865,0.1404148,3.429459,56,115,26.82369,0.1533844,1,187.8662,3,0.6777613,1,1.021269,0.9206426,0.4905658,1,True,0.9931173,2.3,0.02,1,201.25,fRad,
1932.75,3,0,0.05742082,2.683361,0.3590017,0.112726,2.324359,0.3477221,0.2004914,3.429459,56,115,29.03532,0.1660311,1,188.2399,3,0.6120188,1,1.021269,0.7175319,0.3264368,1,True,0.9931173,2.3,0.02,1,201.25,fRad,
1932.83,3,0,0,0,0,0.0625715,0,0,0,0,56,115,28.97275,0.168964,1,188.5732,3,0.6124218,1,0,0.1217329,0.1811972,1,False,0.9931173,2.3,0.02,1,201.25,fTemp,
1932.92,4,0,0,0,0,0.04044765,0,0,0,0,62,127,8.461699,0.0446739,1,188.5732,3,0.5878136,1,0,0,0.11713,1,False,0.9923946,2.3,0.02,1,201.25,fTemp,
1933,4,0,0,0,0,0.03626909,0,0,0,0,62,127,8.42543,0.04448242,1,188.5732,3,0.6349207,1,0,0,0.09501394,1,False,0.9923946,2.3,0.02,1,201.25,fTemp,
1933.08,4,0,0,0,0,0.03989183,0,0,0,0,62,127,8.385538,0.0442718,1,188.5732,3,0.7209705,1,0,0,0.1045044,1,False,0.9923946,2.3,0.02,1,201.25,fTemp,
1933.17,4,0,0,0,0,0.06269215,0,0,0,0,62,127,8.322848,0.04394083,1,188.5732,3,0.7729196,1,0,0,0.1642343,1,False,0.9923946,2.3,0.02,1,201.25,fTemp,
1933.25,4,0,0,0,0,0.1124504,0,0,0,0,62,127,8.210396,0.04334713,1,188.5732,3,0.8154093,1,0,0.606814,0.2945857,1,False,0.9923946,2.3,0.02,1,201.25,fTemp,
1933.33,4,0,0.06345812,5.404532,0.5220107,0.1755525,4.882522,1.005436,0.1456513,3.788207,62,127,11.21267,0.05804569,1,172.1505,4.8,0.7438041,1,1.021269,0.8801895,0.459894,1,True,0.9923946,2.3,0.02,1,201.25,fRad,
1933.42,4,0,0.06345812,6.038412,0.7303952,0.2593933,5.308016,1.474578,0.1079665,3.788207,62,127,16.26129,0.08418136,1,183.0774,3,0.7383668,1,1.021269,0.9884925,0.6795313,1,True,0.9923946,2.3,0.02,1,201.25,fRad,
