Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
1992,1992,1,1,0,0.01433391,1,0,0,0,0,0.02181895,0,0,0,0,115,196,0,1.648399,2.809446,7,0.0507497,1,0.1839697,3.37,0.8833709,1,0,0,0.06778493,1,False,0.987637,1.2,0.049,1,100,fTemp,1.555,0.1534158,5,1.2,0,0,0
1992.08,1992,2,1,0,0.01433391,1,0,0,0,0,0.02598073,0,0,0,0,115,195,0,1.648399,2.795112,7,0.05085566,1,0.1839697,3.37,0.9203399,1,0,0,0.08088282,1,False,0.987637,1.2,0.049,1,100,fTemp,1.555,0.2274921,5,1.2,0,0,0
1992.17,1992,3,1,0,0.01433391,1,0,0,0,0,0.03745821,0,0,0,0,114,195,0,1.634065,2.795112,7,0.05096183,1,0.1839697,3.37,0.9481675,1,0,0,0.1168578,1,False,0.987637,1.2,0.049,1,100,fTemp,1.555,0.3401533,5,1.2,0,0,0
1992.25,1992,4,1,0,0.01433391,1,0,0,0,0,0.07957689,0,0,0,0,114,194,0,1.634065,2.780778,7,0.05106822,1,0.1839697,3.37,0.9790949,1,0,0.2701432,0.2487731,1,False,0.987637,1.2,0.049,1,100,fTemp,1.555,0.5878428,5,1.2,0,0,0
1992.33,1992,5,1,0,0.01421483,1,0.07107414,0.001010307,4.674031,0.797116,0.1780236,3.876915,0.01867828,0.01304271,14.92557,114,194,0.2121644,1.62049,2.757676,3.549733,0.02475071,1,0.155229,7.448,0.7253281,1,0.923023,0.9319878,0.5576989,1,True,0.987637,1.2,0.049,1,100,fRad,1.555,1.112279,5,1.2,14.92557,0.1791068,0
1992.42,1992,6,1,0,0.01421483,1,0.07107414,0.001010307,4.950353,1.060614,0.2745581,3.889738,0.02269021,0.01137131,14.92557,116,198,0.2121644,1.64892,2.814536,6.315447,0.04320265,1,0.1369738,13.532,0.7263081,1,0.923023,0.9968053,0.8619106,1,True,0.9875174,1.2,0.049,1,100,fRad,1.555,1.678017,5,1.2,14.92557,0.1791068,0
1992.5,1992,7,1,0,0.01447177,1,0.07235888,0.001047161,4.449443,1.211423,0.3098249,3.23802,0.01952642,0.01209139,15.19536,116,197,0.2199039,1.678726,2.85094,8.847432,0.06059425,1,0.130833,16.75,0.6443287,1,0.923023,0.9787855,0.9532478,1,True,0.9875174,1.2,0.049,1,100,fRad,1.555,2.296543,5,1.2,15.19536,0.1823444,0
1992.58,1992,8,1,0,0.01447177,1,0.07235888,0.001047161,4.265478,1.18285,0.2907762,3.082628,0.0182776,0.01238345,15.19536,116,197,0.2199039,1.678726,2.85094,11.63148,0.0798202,1,0.1306182,18.91,0.6578519,1,0.923023,0.9886531,0.8965077,1,True,0.9875174,1.2,0.049,1,100,fRad,1.555,2.903956,5,1.2,15.19536,0.1823444,0
1992.67,1992,9,1,0,0.01447177,1,0.07235888,0.001047161,3.542598,0.922224,0.2073585,2.620374,0.01220275,0.01540485,15.19536,115,197,0.2199039,1.664254,2.85094,14.00387,0.09629188,1,0.1490795,9.144,0.6254625,1,0.923023,0.9749495,0.6406527,1,True,0.9875174,1.2,0.049,1,100,fRad,1.555,3.362564,5,1.2,15.19536,0.1823444,0
1992.75,1992,10,1,0,0.01447177,1,0.07235888,0.001047161,2.316685,0.51752,0.09074293,1.799165,0.004975447,0.02470746,15.19536,115,196,0.2199039,1.664254,2.836468,15.64087,0.1077621,1,0.1713254,4.814,0.8904548,1,0.923023,0.4746357,0.2809438,1,True,0.9875174,1.2,0.049,1,100,fTemp,1.555,3.532781,5,1.2,15.19536,0.1823444,0
1992.83,1992,11,1,0,0.01447177,1,0.05426915,0.000785371,0,0,0.05211344,0,0,0,11.39652,115,196,0.1649279,1.664254,2.836468,15.64087,0.1092498,1,0.1832259,3.43,0.8583065,1,0,0,0.1616821,1,False,0.9875174,1.2,0.049,1,100,fTemp,1.555,3.664332,5,1.2,11.39652,0.1367583,0
1992.92,1992,12,2,0,0.01447177,1,0.05426915,0.000785371,0,0,0.02891165,0,0,0,11.39652,115,195,0.1649279,1.664254,2.821996,15.64087,0.1094698,1,0.1839697,3.37,0.7989952,1,0,0,0.08988576,1,False,0.9875174,1.2,0.049,1,100,fTemp,1.555,3.731699,5,1.2,11.39652,0.1367583,0
