Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
10,acerrubr,0.004158155,1,0.4158155,3,False
10,acersacc,0.005597173,1,0.5597174,3,False
10,betualle,0.003446805,1,0.3446805,3,False
10,betupapy,0.002189806,1,0.2189806,3,False
10,fagugran,0.005624244,1,0.5624245,3,False
10,picerube,0.007563598,1,0.7563599,3,False
10,pinustro,0.003381198,1,0.3381198,3,False
10,popugran,0.00254286,1,0.254286,3,False
10,querrubr,0.003418456,1,0.3418456,3,False
10,tsugcana,0.005819371,1,0.5819371,3,False
11,acerrubr,0.004697329,1,0.4697329,3,False
11,acersacc,0.006210723,1,0.6210723,3,False
11,betualle,0.003938966,1,0.3938967,3,False
11,betupapy,0.002522196,1,0.2522196,3,False
11,fagugran,0.006240762,1,0.6240762,3,False
11,picerube,0.008392704,1,0.8392704,3,False
11,pinustro,0.003863991,1,0.3863991,3,False
11,popugran,0.002945108,1,0.2945108,3,False
11,querrubr,0.003906569,1,0.3906569,3,False
11,tsugcana,0.006457278,1,0.6457278,3,False
12,acerrubr,0.00422946,1,0.4229461,3,False
12,acersacc,0.005674096,1,0.5674096,3,False
12,betualle,0.003513894,1,0.3513894,3,False
12,betupapy,0.002235988,1,0.2235988,3,False
12,fagugran,0.00570154,1,0.570154,3,False
12,picerube,0.007667547,1,0.7667547,3,False
12,pinustro,0.003447009,1,0.344701,3,False
12,popugran,0.00259947,1,0.259947,3,False
12,querrubr,0.003484993,1,0.3484993,3,False
12,tsugcana,0.005899348,1,0.5899348,3,False
13,acerrubr,0.003749951,1,0.3749951,3,False
13,acersacc,0.005099512,1,0.5099512,3,False
13,betualle,0.003089438,1,0.3089438,3,False
13,betupapy,0.002163749,1,0.2163749,3,False
13,fagugran,0.005124177,1,0.5124177,3,False
13,picerube,0.007482029,1,0.748203,3,False
13,pinustro,0.003341498,1,0.3341498,3,False
