Time,Age(yr),TopLayer(-),LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),water(mm),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
1930,1,0,0,0,0,0.09007502,0,0,0,0,46,93,6.909925,0.04963379,1,188.5732,3,0.6836841,1,0,0,0.1286786,1,False,0.9944156,2.3,0,1,211.9,fTemp,
1930.08,1,0,0,0,0,0.08062511,0,0,0,0,46,93,6.829299,0.04905465,1,188.5732,3,0.7431204,1,0,0,0.1151787,1,False,0.9944156,2.3,0,1,211.9,fTemp,
1930.17,1,0,0,0,0,0.1356394,0,0,0,0,46,93,6.693661,0.04808036,1,188.5732,3,0.7608082,1,0,0.101813,0.1937706,1,False,0.9944156,2.3,0,1,211.9,fTemp,
1930.25,1,0,0,0,0,0.191876,0,0,0,0,46,93,6.501784,0.04670212,1,188.5732,3,0.7833111,1,0,0.4825814,0.2741085,1,False,0.9944156,2.3,0,1,211.9,fTemp,
1930.33,1,0,0.04657932,3.974338,0.3901857,0.3546568,3.584152,0.8699316,0.1235737,2.784364,46,93,8.478315,0.05971191,1,163.0395,5.4,0.7869664,1,0.953629,0.9100001,0.5066525,1,True,0.9944156,2.3,0.02,1,211.9,fRad,
1930.42,1,0,0.04657932,4.279537,0.4786006,0.4598868,3.800936,1.08867,0.1047174,2.784364,46,93,11.81937,0.0832426,1,181.6612,3,0.7787536,1,0.953629,0.9785111,0.6569812,1,True,0.9944156,2.3,0.02,1,211.9,fRad,
1930.5,1,0,0.04657932,4.431252,0.5936037,0.5628027,3.837647,1.066734,0.107903,2.784364,46,93,15.09421,0.106307,1,188.5306,3,0.752516,1,0.953629,0.9988378,0.8040038,1,True,0.9944156,2.3,0.02,1,211.9,fRad,
1930.58,1,0,0.04657932,3.955415,0.4581122,0.4081298,3.497303,0.7704487,0.1361489,2.784364,46,93,18.18338,0.1280637,1,186.6746,3,0.7610183,1,0.953629,0.9478293,0.5830426,1,True,0.9944156,2.3,0.02,1,211.9,fRad,
1930.67,1,0,0.04657932,3.234797,0.3829959,0.3413658,2.851801,0.6247857,0.136903,2.784364,46,93,20.69382,0.1457444,1,183.5452,3,0.7467832,1,0.953629,0.9030526,0.4876655,1,True,0.9944156,2.3,0.02,1,211.9,fRad,
1930.75,1,0,0.04657932,2.195748,0.2599733,0.225485,1.935774,0.3355788,0.1730155,2.784364,46,93,22.4041,0.1577898,1,188.1482,3,0.7024431,1,0.953629,0.7012385,0.3221214,1,True,0.9944156,2.3,0.02,1,211.9,fTemp,
1930.83,1,0,0,0,0,0.1669616,0,0,0,0,46,93,22.23714,0.1597287,1,188.5732,3,0.6222143,1,0,0.3869821,0.2385166,1,False,0.9944156,2.3,0.02,1,211.9,fTemp,
1930.92,2,0,0,0,0,0.09350062,0,0,0,0,50,102,6.869434,0.04504975,1,188.0114,3,0.6401766,1,0,0,0.1335723,1,False,0.9938818,2.3,0.02,1,211.9,fTemp,
1931,2,0,0,0,0,0.09871206,0,0,0,0,50,102,6.770722,0.04440239,1,188.5732,3,0.6836841,1,0,0,0.1286786,1,False,0.9938818,2.3,0.02,1,211.9,fTemp,
1931.08,2,0,0,0,0,0.08835602,0,0,0,0,50,102,6.682366,0.04382295,1,188.5732,3,0.7431204,1,0,0,0.1151787,1,False,0.9938818,2.3,0.02,1,211.9,fTemp,
1931.17,2,0,0,0,0,0.1486455,0,0,0,0,50,102,6.533722,0.04284814,1,188.5732,3,0.7608082,1,0,0.101813,0.1937706,1,False,0.9938818,2.3,0.02,1,211.9,fTemp,
1931.25,2,0,0,0,0,0.2102744,0,0,0,0,50,102,6.323449,0.04146917,1,188.5732,3,0.7833111,1,0,0.4825814,0.2741085,1,False,0.9938818,2.3,0.02,1,211.9,fTemp,
1931.33,2,0,0.05103647,4.347926,0.42737,0.3886638,3.920556,0.9517052,0.1235577,3.049711,50,102,8.482972,0.05454706,1,164.0179,5.6,0.7859316,1,0.953629,0.9100001,0.5066525,1,True,0.9938818,2.3,0.02,1,211.9,fRad,
1931.42,2,0,0.05103647,4.681687,0.5242108,0.5039841,4.157476,1.190973,0.1047014,3.049711,50,102,12.13646,0.07803968,1,186.8369,3,0.7776902,1,0.953629,0.9785111,0.6569812,1,True,0.9938818,2.3,0.02,1,211.9,fRad,
1931.5,2,0,0.05103647,4.847126,0.6501735,0.6167682,4.196952,1.166848,0.1078809,3.049711,50,102,15.71665,0.1010609,1,188.5266,3,0.7513668,1,0.953629,0.9988378,0.8040038,1,True,0.9938818,2.3,0.02,1,211.9,fRad,
1931.58,2,0,0.05103647,4.326713,0.5017698,0.4472642,3.824943,0.8427714,0.1361256,3.049711,50,102,19.09432,0.12278,1,188.1758,3,0.7598959,1,0.953629,0.9478293,0.5830426,1,True,0.9938818,2.3,0.02,1,211.9,fRad,
1931.67,2,0,0.05103647,3.538189,0.419495,0.3740984,3.118694,0.6833845,0.1368776,3.049711,50,102,21.83892,0.1404282,1,186.3343,3,0.7456164,1,0.953629,0.9030526,0.4876655,1,True,0.9938818,2.3,0.02,1,211.9,fRad,
1931.75,2,0,0.05103647,2.40135,0.2847485,0.2471061,2.116601,0.3670012,0.1729802,3.049711,50,102,23.70841,0.1524494,1,188.5585,3,0.7012336,1,0.953629,0.7012385,0.3221214,1,True,0.9938818,2.3,0.02,1,211.9,fRad,
1931.83,2,0,0,0,0,0.1829711,0,0,0,0,50,102,23.52544,0.1542798,1,188.5732,3,0.6222143,1,0,0.3869821,0.2385166,1,False,0.9938818,2.3,0.02,1,211.9,fTemp,
1931.92,3,0,0,0,0,0.1024661,0,0,0,0,55,112,7.524502,0.04527738,1,187.9312,3,0.6401766,1,0,0,0.1335723,1,False,0.9933302,2.3,0.02,1,211.9,fTemp,
1932,3,0,0,0,0,0.1076414,0,0,0,0,55,112,7.416861,0.04462966,1,188.5732,3,0.6838372,1,0,0,0.1286786,1,False,0.9933302,2.3,0.02,1,211.75,fTemp,
1932.08,3,0,0,0,0,0.09634853,0,0,0,0,55,112,7.320511,0.04404989,1,188.5732,3,0.7432556,1,0,0,0.1151787,1,False,0.9933302,2.3,0.02,1,211.75,fTemp,
1932.17,3,0,0,0,0,0.1622272,0,0,0,0,55,112,7.158284,0.04307372,1,188.5732,3,0.760937,1,0,0.101813,0.1939326,1,False,0.9933302,2.3,0.02,1,211.75,fTemp,
1932.25,3,0,0,0,0,0.2295021,0,0,0,0,55,112,6.928782,0.04169273,1,188.5732,3,0.7834314,1,0,0.4825814,0.2743555,1,False,0.9933302,2.3,0.02,1,211.75,fTemp,
1932.33,3,0,0.05564274,4.751126,0.4665392,0.4241887,4.284586,1.036551,0.1239776,3.323736,55,112,9.293498,0.05483266,1,159.6833,6.2,0.7849637,1,0.9547549,0.9100001,0.5070914,1,True,0.9933302,2.3,0.02,1,211.75,fRad,
1932.42,3,0,0.05564274,5.107073,0.5722556,0.5496665,4.534818,1.294927,0.1050363,3.323736,55,112,13.27865,0.0783455,1,179.1196,3.6,0.7766955,1,0.9547549,0.9785111,0.6570923,1,True,0.9933302,2.3,0.02,1,211.75,fRad,
1932.5,3,0,0.05564274,5.277705,0.7097631,0.672256,4.567942,1.266335,0.1081923,3.323736,55,112,17.17434,0.1013305,1,188.4719,3,0.7502923,1,0.9547549,0.9988378,0.8036405,1,True,0.9933302,2.3,0.02,1,211.75,fRad,
1932.58,3,0,0.05564274,4.705169,0.5477579,0.4873136,4.157411,0.9134836,0.1365045,3.323736,55,112,20.84443,0.1229844,1,188.4637,3,0.7588464,1,0.9547549,0.9478293,0.5825533,1,True,0.9933302,2.3,0.02,1,211.75,fRad,
1932.67,3,0,0.05564274,3.844778,0.4579423,0.407489,3.386836,0.7401661,0.1372429,3.323736,55,112,23.82378,0.1405629,1,186.0332,3,0.7445255,1,0.9547549,0.9030526,0.4871279,1,True,0.9933302,2.3,0.02,1,211.75,fRad,
1932.75,3,0,0.05564274,2.608106,0.3108462,0.2691264,2.29726,0.3972931,0.1734298,3.323736,55,112,25.85191,0.1525291,1,188.5255,3,0.7001093,1,0.9547549,0.7012385,0.321724,1,True,0.9933302,2.3,0.02,1,211.75,fRad,
1932.83,3,0,0,0,0,0.1993866,0,0,0,0,55,112,25.65253,0.1543596,1,188.5732,3,0.6223807,1,0,0.3869821,0.2383544,1,False,0.9933302,2.3,0.02,1,211.75,fTemp,
1932.92,4,0,0,0,0,0.1117204,0,0,0,0,60,122,8.199808,0.04527844,1,186.941,3,0.6403397,1,0,0,0.1335548,1,False,0.9927296,2.3,0.02,1,211.75,fTemp,
1933,4,0,0,0,0,0.1173701,0,0,0,0,60,122,8.082439,0.04463035,1,188.5732,3,0.6838372,1,0,0,0.1286786,1,False,0.9927296,2.3,0.02,1,211.75,fTemp,
1933.08,4,0,0,0,0,0.1050566,0,0,0,0,60,122,7.977383,0.04405024,1,188.5732,3,0.7432556,1,0,0,0.1151787,1,False,0.9927296,2.3,0.02,1,211.75,fTemp,
1933.17,4,0,0,0,0,0.1767417,0,0,0,0,60,122,7.800641,0.04307429,1,188.5732,3,0.760937,1,0,0.101813,0.1937706,1,False,0.9927296,2.3,0.02,1,211.75,fTemp,
1933.25,4,0,0,0,0,0.2500194,0,0,0,0,60,122,7.550621,0.0416937,1,188.5732,3,0.7834314,1,0,0.4825814,0.2741085,1,False,0.9927296,2.3,0.02,1,211.75,fTemp,
1933.33,4,0,0.06065945,5.159679,0.508398,0.4621271,4.651282,1.125685,0.1239312,3.621948,60,122,10.1099,0.05473894,1,160.0579,6.2,0.7838086,1,0.9547549,0.9100001,0.5066525,1,True,0.9927296,2.3,0.02,1,211.75,fRad,
1933.42,4,0,0.06065945,5.555447,0.6235994,0.5992446,4.931848,1.408615,0.1050128,3.621948,60,122,14.4425,0.07819735,1,183.8202,3,0.7755088,1,0.9547549,0.9785111,0.6569812,1,True,0.9927296,2.3,0.02,1,211.75,fRad,
1933.5,4,0,0.06065945,5.750468,0.7734443,0.7333466,4.977024,1.379771,0.1081901,3.621948,60,122,18.68618,0.1011743,1,188.2576,3,0.7490106,1,0.9547549,0.9988378,0.8040038,1,True,0.9927296,2.3,0.02,1,211.75,fRad,
1933.58,4,0,0.06065945,5.133262,0.5969037,0.5318038,4.536359,0.9965956,0.1365253,3.621948,60,122,22.69073,0.1228565,1,188.5334,3,0.7575944,1,0.9547549,0.9478293,0.5830426,1,True,0.9927296,2.3,0.02,1,211.75,fRad,
1933.67,4,0,0.06065945,4.197116,0.4990298,0.4448086,3.698087,0.8079953,0.1372755,3.621948,60,122,25.944,0.140471,1,186.5928,3,0.7432244,1,0.9547549,0.9030526,0.4876655,1,True,0.9927296,2.3,0.02,1,211.75,fRad,
1933.75,4,0,0.06065945,2.847753,0.3387359,0.2938129,2.509017,0.4337985,0.1734763,3.621948,60,122,28.1592,0.1524649,1,188.5211,3,0.6987592,1,0.9547549,0.7012385,0.3221214,1,True,0.9927296,2.3,0.02,1,211.75,fRad,
1933.83,4,0,0,0,0,0.2175553,0,0,0,0,60,122,27.94165,0.1542908,1,188.5732,3,0.6223807,1,0,0.3869821,0.2385166,1,False,0.9927296,2.3,0.02,1,211.75,fTemp,
1933.92,5,0,0,0,0,0.1218338,0,0,0,0,65,133,8.935614,0.04528674,1,188.5732,3,0.6403397,1,0,0,0.1335723,1,False,0.992076,2.3,0.02,1,211.75,fTemp,
1934,5,0,0,0,0,0.1279631,0,0,0,0,65,133,8.80765,0.04463821,1,188.5732,3,0.6839905,1,0,0,0.1286786,1,False,0.992076,2.3,0.02,1,211.6,fTemp,
1934.08,5,0,0,0,0,0.1145383,0,0,0,0,65,133,8.693113,0.04405772,1,188.5732,3,0.7433907,1,0,0,0.1151787,1,False,0.992076,2.3,0.02,1,211.6,fTemp,
1934.17,5,0,0,0,0,0.1926931,0,0,0,0,65,133,8.500419,0.04308112,1,188.5732,3,0.761066,1,0,0.101813,0.1937706,1,False,0.992076,2.3,0.02,1,211.6,fTemp,
1934.25,5,0,0,0,0,0.2725843,0,0,0,0,65,133,8.227835,0.04169964,1,188.5732,3,0.7835516,1,0,0.4825814,0.2741085,1,False,0.992076,2.3,0.02,1,211.6,fTemp,
1934.33,5,0,0.06611945,5.623714,0.5548258,0.5038352,5.068889,1.222913,0.1243202,3.946238,65,133,11.01708,0.05474955,1,161.008,6,0.7827035,1,0.9558749,0.9100001,0.5066525,1,True,0.992076,2.3,0.02,1,211.6,fRad,
1934.42,5,0,0.06611945,6.054902,0.6805477,0.6533279,5.374354,1.530237,0.1053397,3.946238,65,133,15.73811,0.07821076,1,177.8285,3.8,0.7743735,1,0.9558749,0.9785111,0.6569812,1,True,0.992076,2.3,0.02,1,211.6,fRad,
1934.5,5,0,0.06611945,6.266725,0.8440766,0.7995331,5.422647,1.498727,0.1085209,3.946238,65,133,20.36122,0.1011854,1,188.2273,3,0.747785,1,0.9558749,0.9988378,0.8040038,1,True,0.992076,2.3,0.02,1,211.6,fRad,
1934.58,5,0,0.06611945,5.594217,0.651414,0.5798005,4.942803,1.082538,0.1369477,3.946238,65,133,24.72423,0.1228675,1,187.9546,3,0.7563971,1,0.9558749,0.9478293,0.5830426,1,True,0.992076,2.3,0.02,1,211.6,fRad,
1934.67,5,0,0.06611945,4.573648,0.5446021,0.4849538,4.029046,0.8776048,0.1376981,3.946238,65,133,28.26833,0.1404799,1,188.5732,3,0.7419803,1,0.9558749,0.9030526,0.4876655,1,True,0.992076,2.3,0.02,1,211.6,fRad,
1934.75,5,0,0.06611945,3.102796,0.3696699,0.3203302,2.733126,0.4711047,0.1740071,3.946238,65,133,30.68112,0.1524703,1,188.5356,3,0.6974785,1,0.9558749,0.7012385,0.3221214,1,True,0.992076,2.3,0.02,1,211.6,fRad,
1934.83,5,0,0,0,0,0.2371903,0,0,0,0,65,133,30.44393,0.1542934,1,188.5732,3,0.6225473,1,0,0.3869821,0.2385166,1,False,0.992076,2.3,0.02,1,211.6,fTemp,
1934.92,6,0,0,0,0,0.1328296,0,0,0,0,71,145,9.736162,0.04529284,1,188.2923,3,0.6405029,1,0,0,0.1335723,1,False,0.9913642,2.3,0.02,1,211.6,fTemp,
1935,6,0,0,0,0,0.1395087,0,0,0,0,71,145,9.596654,0.04464385,1,188.5732,3,0.6839905,1,0,0,0.1286786,1,False,0.9913642,2.3,0.02,1,211.6,fTemp,
1935.08,6,0,0,0,0,0.1248726,0,0,0,0,71,145,9.47178,0.04406293,1,188.5732,3,0.7433907,1,0,0,0.1151787,1,False,0.9913642,2.3,0.02,1,211.6,fTemp,
1935.17,6,0,0,0,0,0.2100792,0,0,0,0,71,145,9.2617,0.04308563,1,188.5732,3,0.761066,1,0,0.101813,0.1937706,1,False,0.9913642,2.3,0.02,1,211.6,fTemp,
1935.25,6,0,0,0,0,0.2971786,0,0,0,0,71,145,8.96452,0.04170315,1,188.5732,3,0.7835516,1,0,0.4825814,0.2741085,1,False,0.9913642,2.3,0.02,1,211.6,fTemp,
1935.33,6,0,0.07206773,6.11756,0.6044517,0.5492945,5.513108,1.330303,0.1242998,4.299206,71,145,11.99369,0.05471017,1,163.1188,5.8,0.7814048,1,0.9558749,0.9100001,0.5066525,1,True,0.9913642,2.3,0.02,1,211.6,fRad,
1935.42,6,0,0.07206773,6.58639,0.7414186,0.7122754,5.844972,1.664559,0.1053193,4.299206,71,145,17.12639,0.07812336,1,186.4864,3,0.7730395,1,0.9558749,0.9785111,0.6569812,1,True,0.9913642,2.3,0.02,1,211.6,fRad,
1935.5,6,0,0.07206773,6.815873,0.9195744,0.8716721,5.896298,1.63006,0.1084927,4.299206,71,145,22.15102,0.1010436,1,186.0344,3,0.7463454,1,0.9558749,0.9988378,0.8040038,1,True,0.9913642,2.3,0.02,1,211.6,fRad,
1935.58,6,0,0.07206773,6.084574,0.7096792,0.6321138,5.374894,1.177427,0.136918,4.299206,71,145,26.8938,0.1226782,1,188.5262,3,0.7549905,1,0.9558749,0.9478293,0.5830426,1,True,0.9913642,2.3,0.02,1,211.6,fRad,
1935.67,6,0,0.07206773,4.97409,0.5933136,0.5287094,4.380776,0.9544427,0.1376658,4.299206,71,145,30.74587,0.1402497,1,183.2842,3,0.740519,1,0.9558749,0.9030526,0.4876655,1,True,0.9913642,2.3,0.02,1,211.6,fRad,
1935.75,6,0,0.07206773,3.373864,0.4027346,0.3492325,2.971129,0.5122615,0.1739621,4.299206,71,145,33.36777,0.1522097,1,188.5527,3,0.6959655,1,0.9558749,0.7012385,0.3221214,1,True,0.9913642,2.3,0.02,1,211.6,fRad,
1935.83,6,0,0,0,0,0.2585911,0,0,0,0,71,145,33.10917,0.1540246,1,188.5732,3,0.6225473,1,0,0.3869821,0.2385166,1,False,0.9913642,2.3,0.02,1,211.6,fTemp,
1935.92,7,0,0,0,0,0.1448143,0,0,0,0,77,158,10.60697,0.04531018,1,188.2923,3,0.6405029,1,0,0,0.1335723,1,False,0.9905917,2.3,0.02,1,211.6,fTemp,
1936,7,0,0,0,0,0.1520468,0,0,0,0,77,158,10.45492,0.04466067,1,188.5732,3,0.6841437,1,0,0,0.1286786,1,False,0.9905917,2.3,0.02,1,211.45,fTemp,
1936.08,7,0,0,0,0,0.1360953,0,0,0,0,77,158,10.31883,0.04407931,1,188.5732,3,0.743526,1,0,0,0.1151787,1,False,0.9905917,2.3,0.02,1,211.45,fTemp,
1936.17,7,0,0,0,0,0.229151,0,0,0,0,77,158,10.08968,0.04310045,1,188.5732,3,0.7611949,1,0,0.101813,0.1939326,1,False,0.9905917,2.3,0.02,1,211.45,fTemp,
1936.25,7,0,0,0,0,0.3241788,0,0,0,0,77,158,9.765502,0.04171565,1,188.5732,3,0.7836718,1,0,0.4825814,0.2743555,1,False,0.9905917,2.3,0.02,1,211.45,fTemp,
