Time,Year,Month,Ecoregion,SoilType,NrOfCohorts,MaxLayerRatio,Layers,SumCanopyProp,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),Potential Evapotranspiration(mm),Potential Evaporation(mm),Evaporation(mm),PotentialTranspiration(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),Water(m/m),PressureHead(mm),Surface Water (mm),Available Water (mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,SoilDiffusivity(mm2_s),ActiveLayerDepth(mm/mo),LeakageFrac(-),AverageAlbedo(ratio_W_m2),FrostDepth(mm/mo),SPEI,WoodMass,TotalBiomass,HOM,HON,SoilDecResp,NEP,GrossNMin,NetNMin,NRatioNit,NetNitr,NDrain,NdepTot,NPoolTot,NetN,RootNSink,PlantNSite,LitterMSite,LitterNSite,Canopy%N,NRatioSite,LitFolNSite,LitRootNSite,LitWoodNSite,Litter%NSite,OpenSpace,CanopyNSite,WoodNSite,RootNSite,DWoodNSite,Wood%NSite,DWood%NSite,NH4dep,NO3dep,NetPsnSite,SoilDecResp,WoodDecRespSite,WoodMRespSite,WoodGRespSite,FolGRespSite,RootMRespSite,RootGRespSite
1901,1901,1,eco999,SALO,1,0.999999999972977,1,0.02402076,458,-8.2,-4.2,-2.2,-0.2,141,295,0,0,6.360535,0,0,0,0,0,0,1.61143,0.192112,2.75,0,111.0556,106.1529,0,0.2045775,0,0,0.0003369434,6.725813,0.7446436,0,0.1681453,0,0,0,0,0,458,0,999000,0.1,0.01801557,0,0,7.464231,7.470457,6742.208,192.3713,4.168204,-4.168671,0.2641005,0.1288631,0,0,0,0.026416,192.9849,-0.1615478,0.2191415,0.006366294,0.01985632,0.0001985632,0,1.3,0,0.0001959693,2.593909E-06,0.01,0.9759792,0,0.01492846,0.002206107,0.0003086751,0.002,0.002,0.00951,0.016906,0,4.168204,0.0004669036,0,0,0,0,0
1901.083,1901,2,eco999,SALO,1,0.999999999972977,1,0.02402076,613,-11,-5.9,-3.35,-0.8,38,295,0,0,0,0,0,0,0,0,0,0,0.192112,2.75,0,111.0556,138.4529,0,0.2245449,0,0,0.0002767498,6.701792,0.7446436,0,0.1681453,0,0,0,0,0,613,0,999000,0.1,0.01801557,0,0,7.458012,7.446436,6734.421,192.2627,3.512129,-3.51261,0.2226873,0.1088122,0,0,0,0.026416,192.8805,-0.1308014,0.184882,0.009585997,0.01826575,0.0001826575,0,1.3,0,0.0001799815,2.675962E-06,0.01,0.9759792,0,0.01491602,0.002026125,0.0003184395,0.002,0.002,0.00951,0.016906,0,3.512129,0.0004816732,0,0,0,0,0
1901.167,1901,3,eco999,SALO,1,0.999999999972977,1,0.02402076,674,-3,1.1,3.15,5.2,61,295,0,0,73.78635,31.26056,31.26056,0,0,0,0,5.315714,0.2596011,0.68,0,178.5447,51.68529,0,0.2901618,0,0,0.0006808602,6.701792,0.7446436,0,0.1681453,0,0,0,0,0,674,0,999000,0.1,0.01801557,0,0,7.451797,7.446436,6718.748,192.0437,7.060244,-7.06074,0.4479209,0.2191329,0,0,0,0.026416,192.603,-0.3039581,0.3723066,0.01706693,0.01680553,0.0001680553,0,1.3,0,0.000165298,2.757246E-06,0.009999999,0.9759792,0,0.01490359,0.001860827,0.0003281123,0.002,0.002,0.00951,0.016906,0,7.060244,0.0004963043,0,0,0,0,0
1901.25,1901,4,eco999,SALO,1,0.999999999972977,1,0.02402076,766,0.9,5.75,8.175,10.6,62,295,0,0,92.34892,46.45021,46.45021,44.90247,0,0,0,6.2,0.2298349,1.19,0,148.7785,0,0,0.4336026,0,0,0.00119611,6.701792,0.7446436,0,0.1681453,0,0,0,0,0,766,0,999000,0.1,0.005764983,0,0,7.445587,7.446436,6693.861,191.6948,11.20611,-11.20662,0.7117929,0.3490722,0,0,0,0.026416,192.1084,-0.5209686,0.5927173,0.02988863,0.01546502,0.0001546502,0,1.3,0,0.0001518125,2.837766E-06,0.01,0.9759792,0,0.01489117,0.001709015,0.0003376942,0.002,0.002,0.00951,0.016906,0,11.20611,0.0005107979,0,0,0,0,0
1901.333,1901,5,eco999,SALO,1,0.999999999972977,1,0.02394013,848,7.5,14.1,17.4,20.7,36,295,0,0,34.86036,89.10762,89.10762,34.83516,0.05197484,0.05197484,0,3.6,0.1924874,2.73,0,111.431,0,0.002463142,0.950523,0.1878513,0.1676234,0.002935589,6.679296,0.742144,0.1465771,0.2560951,0,0,0,0,0,846.824,0,999000,0.1,0,0,0,7.414411,7.421441,6636.831,190.8907,25.67013,-25.51618,1.633611,0.8042396,0,0,0,0.026416,190.9927,-1.145389,0.9800001,0.05788176,0.01418668,0.0001418668,2.3,1.3,0,0.0001389591,2.907736E-06,0.01,0.9760599,0.003371273,0.01482882,0.001564319,0.0003460206,0.002,0.002,0.00951,0.016906,0.1676234,25.67013,0.0005233924,0.01314959,0,0,0,0
1901.417,1901,6,eco999,SALO,1,0.999999999972977,1,0.02394013,808,11.4,17.65,20.775,23.9,56,295,0,0,17.65764,111.9345,111.783,32.17932,0.06323028,0.06323028,0.0137919,5.598621,0.1929748,2.69,0,111.9184,0,0.002463142,1.104694,0.1973001,0.1724886,0.004104335,6.822937,0.7660842,0.1465771,0.3961591,0,0,0,0,0,806.8795,0,999000,0.1,0,0,0,7.573547,7.565082,6556.328,189.7406,36.2323,-36.09277,2.315832,1.150228,0,0,0,0.026416,189.8707,-1.148425,0.98,0.08604927,0.01306111,0.0001306088,2.3,1.3,0,0.0001276223,2.986483E-06,0.009999824,0.9760599,0.003371273,0.01481646,0.001436697,0.0003553914,0.001956344,0.001998462,0.00951,0.016906,0.1724886,36.2323,0.0005379805,0.01381101,0.01861345,0,0,0
1901.5,1901,7,eco999,SALO,1,0.999999999972977,1,0.02394013,698,15.9,20.8,23.25,25.7,71,295,0,0,23.65285,136.9866,136.8012,33.64117,0.05978993,0.05978993,0.01748616,7.098251,0.1995052,2.31,0,118.4488,0,0.002463142,1.045375,0.1971514,0.1663779,0.005347766,6.798997,0.7660842,0.1465771,0.5487365,0,0,0,0,0,697.032,0,999000,0.1,0,0,0,7.567235,7.565082,6447.595,188.1581,48.93499,-48.78297,3.147069,1.582666,0,0,0,0.026416,188.335,-1.562091,0.9800001,0.1243638,0.01202795,0.000120275,2.3,1.3,0,0.0001172105,3.064488E-06,0.00999962,0.9760599,0.003371273,0.01480412,0.001319486,0.000364674,0.001956344,0.001997019,0.00951,0.016906,0.1663779,48.93499,0.0005524312,0.0138006,0,0,0,0
1901.583,1901,8,eco999,SALO,1,0.999999999972977,1,0.02394013,731,11.4,16.45,18.975,21.5,43,295,0,0,17.40688,98.60686,98.47335,31.84704,0.04468834,0.04468834,0.01059021,4.298941,0.188897,2.98,0,107.8406,0,0.002463142,0.8458514,0.1821143,0.158365,0.003599689,6.798997,0.7660842,0.1465771,0.6943535,0,0,0,0,0,729.9862,0,999000,0.1,0,0,0,7.560929,7.565082,6378.183,187.1222,31.24041,-31.09536,2.025951,1.036056,0,0,0,0.026416,187.3139,-1.047534,0.98,0.1500571,0.01107967,0.0001107898,2.3,1.3,0,0.0001076481,3.141756E-06,0.009999384,0.9760599,0.003371273,0.01479178,0.001211838,0.000373869,0.001956344,0.001995661,0.00951,0.016906,0.158365,31.24041,0.0005667457,0.012748,0,0,0,0
1901.667,1901,9,eco999,SALO,1,0.999999999972977,1,0.02394013,677,8.6,14.3,17.15,20,21,295,0,0,7.743474,75.42899,75.32687,27.92191,0.03629672,0.03629672,0.005171962,2.099483,0.1720908,4.59,0,91.03432,0,0.002463142,0.8387382,0.1491712,0.129316,0.002853642,6.798997,0.7660842,0.1465771,0.8132274,0,0,0,0,0,676.0611,0,999000,0.1,0,0,0,7.554629,7.565082,6322.746,186.2816,24.9515,-24.8332,1.626716,0.8407255,0,0,0,0.026416,186.4899,-0.8503754,0.9800001,0.1709153,0.01020931,0.0001020841,2.3,1.3,0,9.886578E-05,3.218296E-06,0.009999112,0.9760599,0.003371273,0.01477945,0.001112972,0.0003829772,0.001956344,0.001994382,0.00951,0.016906,0.129316,24.9515,0.0005809251,0.01044198,0,0,0,0
1901.75,1901,10,eco999,SALO,1,0.999999999972977,1,0.02394013,539,2.6,8.85,11.975,15.1,32,295,0,0,0.1208723,49.14834,49.0818,26.71641,0.01952333,0.01952333,0.007881084,3.199212,0.1740269,4.36,0,92.97042,0,0.002463142,0.6636734,0.1014013,0.08792385,0.001588308,6.798997,0.7660842,0.1465771,0.8940531,0,0,0,0,0,538.2525,0,999000,0.1,0,0,0,7.548333,7.541142,6290.825,185.7914,14.36847,-14.28824,0.9407227,0.4902798,0,0,0,0.026416,186.0947,-0.4215881,0.8081257,0.1812556,0.009410537,9.409409E-05,2.3,1.3,0,9.079998E-05,3.294112E-06,0.009998801,0.9760599,0.003371273,0.01476714,0.001022172,0.0003919993,0.001956344,0.001993175,0.00951,0.016906,0.08792385,14.36847,0.0005949706,0.007098093,0,0,0,0
1901.833,1901,11,eco999,SALO,1,0.999999999972977,1,0.02394013,349,0.4,4.65,6.775,8.9,52,295,0,0,4.88803,31.85168,31.80856,29.49195,0,0,0.01280676,5.19872,0.1864353,3.16,0,105.3789,0,0,0.3576455,0,0,0.0009832379,6.798997,0.7660842,0,0.8940531,0,0.146577075123787,0,0,0.1465771,349,0,999000,0.1,0.005745631,0,0,7.542043,7.541142,6270.088,185.47,9.401464,-9.402072,0.617013,0.3231075,0,0,0,0.026416,185.8868,-0.2326385,0.5309764,0.1886879,0.1552546,0.001772398,0,1.3,0.001685636,8.339222E-05,3.36921E-06,0.01141607,0.9760599,0,0.01475483,0.0009387802,0.0004009361,0.001956344,0.001992033,0.00951,0.016906,0,9.401464,0.0006088833,0,0,0,0,0
1901.917,1901,12,eco999,SALO,1,0.999999999972977,1,0.02394013,377,-7.2,-3.75,-2.025,-0.3,87,295,0,0,7.824024,0,0,0,0,0,0,1.553571,0.1925934,2.72,0,111.5369,60.74464,0,0.1843093,0,0,0.0003618005,6.775057,0.742144,0,0.8940531,0,0.146577075123787,0.0833116546273232,0.08331165,0.1465771,377,0,999000,0.1,0.0179551,0,0,7.535758,7.541142,6261.098,185.3303,4.049061,-4.049684,0.2661592,0.1398144,0,0,0,0.026416,185.8286,-0.08462828,0.2292281,0.1907637,0.008004805,8.003241E-05,0,1.3,0,7.658881E-05,3.443598E-06,0.009998047,0.9760599,0,0.01474254,0.0008621913,0.0004097882,0.001956344,0.001990953,0.00951,0.016906,0,4.049061,0.0006226644,0,0,0,0,0
1902,1902,1,eco999,SALO,1,0.999999999972977,1,0.02394013,458,-8.2,-4.2,-2.2,-0.2,141,295,0,0,12.27801,0,0,0,0,0,0,1.61143,0.1948182,2.58,0,113.7618,166.8975,0,0.2045775,0,0,0.0003398887,6.775057,0.742144,0,0.1674225,0,0,0,0.08331165,0.1465771,458,0,999000,0.1,0.0179551,0,0,7.529478,7.541142,6252.516,185.1966,3.865463,-3.8661,0.2542638,0.1337451,0.00478386,0.001983359,0,0.026755,185.7754,-0.07675806,0.1739339,0.1894137,0.007387551,7.385771E-05,0,1.227668,0,7.034043E-05,3.51728E-06,0.00999759,0.9760599,0,0.01473025,0.0007918509,0.0004185563,0.001956344,0.001989928,0.009632,0.017123,0,3.865463,0.000636315,0,0,0,0,0
1902.083,1902,2,eco999,SALO,1,0.999999999972977,1,0.02394013,613,-11,-5.9,-3.35,-0.8,38,295,0,0,0,0,0,0,0,0,0,0,0.1948182,2.58,0,113.7618,199.1975,0,0.2245449,0,0,0.0002791689,6.775057,0.742144,0,0.1674225,0,0,0,0.08331165,0.1465771,613,0,999000,0.1,0.0179551,0,0,7.523204,7.517201,6245.285,185.0838,3.257035,-3.257684,0.2143817,0.1129112,0.00478386,0.002216777,0,0.026755,185.7287,-0.07346216,0.1467419,0.1912162,0.006821203,6.819209E-05,0,1.227668,0,6.460182E-05,3.590263E-06,0.009997076,0.9760599,0,0.01471798,0.0007272491,0.0004272412,0.001956344,0.001988955,0.009632,0.017123,0,3.257035,0.000649836,0,0,0,0,0
1902.167,1902,3,eco999,SALO,1,0.999999999972977,1,0.02394013,674,-3,1.1,3.15,5.2,61,295,0,0,72.265,31.26056,31.26056,0,0,0,0,5.315714,0.2638287,0.63,0,182.7722,112.4299,0,0.2901618,0,0,0.0006868117,6.775057,0.742144,0,0.1674225,0,0,0,0.08331165,0.1465771,674,0,999000,0.1,0.0179551,0,0,7.516934,7.517201,6230.741,184.8565,6.547432,-6.548096,0.4311956,0.2273482,0.00478386,0.003016114,0,0.026755,185.5558,-0.1995913,0.2955019,0.1961109,0.0063016,6.299395E-05,0,1.227668,0,5.933139E-05,3.662552E-06,0.0099965,0.9760599,0,0.01470571,0.0006679177,0.0004358437,0.001956344,0.00198803,0.009632,0.017123,0,6.547432,0.0006632287,0,0,0,0,0
1902.25,1902,4,eco999,SALO,1,0.999999999972977,1,0.02394013,766,0.9,5.75,8.175,10.6,62,295,0,0,118.2412,46.45021,46.45021,46.45021,0,0,0,6.2,0.2673669,0.59,0,186.3105,0,0,0.4336026,0,0,0.001206566,6.751117,0.742144,0,0.1674225,0,0,0,0.08331165,0.1465771,766,0,999000,0.1,0.005745631,0,0,7.51067,7.517201,6207.653,184.4945,10.39216,-10.39283,0.6851535,0.3620319,0.00478386,0.00389267,0,0.026755,185.1802,-0.4023501,0.4704433,0.2059795,0.005824925,5.82251E-05,0,1.227668,0,5.449095E-05,3.734153E-06,0.009995854,0.9760599,0,0.01469346,0.0006134267,0.0004443643,0.001956344,0.00198715,0.009632,0.017123,0,10.39216,0.0006764941,0,0,0,0,0
1902.333,1902,5,eco999,SALO,1,0.999999999972977,1,0.02422794,848,7.5,14.1,17.4,20.7,36,295,0,0,57.66195,89.10762,89.10762,40.11813,0.05033752,0.05033752,0,3.6,0.2019365,2.18,0,120.8801,0,0.002522722,0.950523,0.1787808,0.1595285,0.003006942,6.832278,0.7510661,0.1501077,0.2489006,0,0,0,0.08431322,0.1483392,846.796,0,999000,0.1,0,0,0,7.594629,7.583344,6154.757,183.6609,23.80556,-23.65924,1.57225,0.8336329,0.00478386,0.006085589,0,0.026755,183.9465,-1.266471,0.98,0.2399016,0.005452439,5.449785E-05,2.172028,1.227668,0,5.064703E-05,3.850818E-06,0.009995132,0.9757721,0.00326038,0.01485771,0.0005701543,0.0004582473,0.001956344,0.001986311,0.009632,0.017123,0.1595285,23.80556,0.0006979241,0.01251466,0,0,0,0
