Time,Year,Month,Ecoregion,SoilType,NrOfCohorts,MaxLayerRatio,Layers,SumCanopyProp,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),Potential Evapotranspiration(mm),Potential Evaporation(mm),Evaporation(mm),PotentialTranspiration(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),Water(m/m),PressureHead(mm),Surface Water (mm),Available Water (mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,SoilDiffusivity(mm2_s),ActiveLayerDepth(mm/mo),LeakageFrac(-),AverageAlbedo(ratio_W_m2),FrostDepth(mm/mo),SPEI,WoodMass,TotalBiomass,HOM,HON,SoilDecResp,NEP,GrossNMin,NetNMin,NRatioNit,NetNitr,NDrain,NdepTot,NPoolTot,NetN,RootNSink,PlantNSite,LitterMSite,LitterNSite,Canopy%N,NRatioSite,LitFolNSite,LitRootNSite,LitWoodNSite,Litter%NSite,OpenSpace,CanopyNSite,WoodNSite,RootNSite,DWoodNSite,Wood%NSite,DWood%NSite,NH4dep,NO3dep,NetPsnSite,WoodDecRespSite,WoodMRespSite,WoodGRespSite,FolGRespSite,RootMRespSite,RootGRespSite
1925.3329999999999,1925,5,0,0,1,1.000000000006211,1,0.6257305,848,7.5,14.1,17.4,20.7,36,302,0,0,49.707083333333323,89.10762,89.10762,36.298483333333337,24.70538,24.70538,0,3.6,0.18421310000000002,3.3566666666666669,0,103.15668999999998,0,1.682717,0.950523,113.3478,98.7669,2.375277,5399.429,600.0756,81.54555,146.1822,63,131,206,66.32744,76.12856,428.912,0,999000,0.10000000000000002,0,0,0,5999.232,5999.504,1377.0829999999999,51.478730000000006,5.326323,84.65738,0.4416948,0.3516318,0.9998999999999999,0.36405400000000004,0,0.034562,171.0307,-1.61007E-05,0,13.14034,0.47158149999999993,0.007356252,2.83077,1.6000000000000003,0,8.233780000000001E-14,0.007356252,0.01559911,0.3742695,2.308367,18.97155,9.269101E-13,0.87539390000000006,0.00316233,0.003119822,0.012442,0.02212,98.7669,0.84884669999999984,7.934345,0,0,0,0
1925.4170000000001,1925,6,0,0,1,1.000000000006211,1,0.6257305,808,11.4,17.65,20.775,23.899999999999995,56,302,0,0,2.161966,111.9345,44.36362,25.933926666666668,32.58552,32.58552,8.673046,4.732696,0.16612590000000002,5.43,0,85.06947000000001,0,1.682717,1.104694,118.0188,100.1339,3.3209460000000006,6037.048,670.7831,81.54555,157.7282,63,131,206,66.32744,76.12856,408.6803,0,999000,0.10000000000000002,0,0,0,6707.6530000000012,6707.831000000001,1360.848,50.98766,7.520467,3.1669010000000006,0.624615,0.49851889999999993,0.9998999999999999,0.5109462,0,0.034562,169.6986,-1.366639,0.04306539,13.14034,0.4769756,0.007442562,2.83077,1.6000000000000003,0,7.56204E-14,0.007442562,0.015603650000000002,0.3742695,2.308367,21.23869,8.512897E-13,0.8856649,0.003166337,0.003120731,0.012442,0.02212,100.1339,0.8585561,8.261314,80.32664,0,0,0
1925.5,1925,7,0,0,1,1.000000000006211,1,0.6257305,698,15.9,20.8,23.25,25.7,71,302,0,0,0.7428919,136.9866,54.29264,24.574036666666661,30.0266,30.0266,10.99618,6.0003819999999992,0.16478573333333335,5.623333333333334,0,83.729320000000016,0,1.682717,1.045375,114.9217,92.7393,4.736348,6032.042,670.1574,81.54555,242.4229,63,131,206,66.32744,76.12856,353.04310000000004,0,999000,0.10000000000000002,0,0,0,6702.0629999999992,6702.2,1338.751,50.3176,10.16065,73.66595,0.8458137,0.6775761,0.9998999999999999,0.68999790000000016,0,0.034562,169.7331,-1.61007E-05,0,13.14034,0.48231699999999994,0.007528032,2.83077,1.6000000000000003,0,6.945104E-14,0.007528032,0.01560806,0.3742695,2.308367,21.22099,7.818387E-13,0.8958358,0.003166336,0.003121611,0.012442,0.02212,92.7393,0.8681706,8.044522,0,0,0,0
1925.5829999999999,1925,8,0,0,1,1.000000000006211,1,0.6257305,731,11.4,16.45,18.975,21.5,43,302,0,0,0,98.60686,39.08139,21.803253333333334,22.62407,22.62407,6.65966,3.634034,0.15306476666666666,7.9266666666666667,0,72.00833999999999,0,1.682717,0.8458514,107.0151,89.89584,3.188132,6027.036,669.5317,81.54555,324.8277,63,131,206,66.32744,76.12856,369.7343,0,999000,0.10000000000000002,0,0,0,6696.478,6696.568,1324.818,49.8889,6.488975,75.03811,0.5418653,0.4363165,0.9998999999999999,0.4487826,0,0.034562,169.7677,1.441687E-05,0,13.14034,0.4876061,0.007612667,2.83077,1.6000000000000003,0,6.3785E-14,0.007612667,0.01561233,0.3742695,2.308367,21.2033,7.180537E-13,0.9059073,0.003166336,0.003122465,0.012442,0.02212,89.89584,0.8776911,7.491055,0,0,0,0
1925.6670000000001,1925,9,0,0,1,1.000000000006211,1,0.6257305,677,8.6,14.300000000000003,17.15,20,21,302,0,0,0,75.42899,29.89518,16.935333333333336,18.13256,18.13256,3.252392,1.774761,0.1339697,14.746666666666668,0,52.913246666666673,0,1.682717,0.8387382,86.49698,72.18476,2.527382,6022.03,668.9059,81.54555,390.95779999999996,63,131,206,66.32744,76.12856,342.4215,0,999000,0.10000000000000002,0,0,0,6690.898,6690.9370000000008,1313.79,49.54623999999999,5.184618,60.058239999999991,0.4337678,0.35036020000000007,0.9998999999999999,0.36281079999999993,0,0.034562,169.8023,-1.61007E-05,0,13.14034,0.4928434,0.007696473,2.83077,1.6000000000000003,0,5.858121E-14,0.007696473,0.01561647,0.3742695,2.308367,21.18563,6.594725E-13,0.9158802,0.003166337,0.0031232930000000005,0.012442,0.02212,72.18476,0.88711820000000008,6.054789,0,0,0,0
1925.75,1925,10,0,0,1,1.000000000006211,1,0.6257305,539,2.6,8.85,11.975,15.1,32,302,0,0,0,49.14834,19.47923,15.201276666666667,9.39576,9.39576,4.956026,2.704397,0.13371223333333335,14.876666666666667,0,52.655803333333331,0,1.682717,0.6636734,56.64294,46.927960000000006,1.406715,6017.024,668.2802,81.54555,433.92069999999995,63,131,206,66.32744,76.12856,272.6221,0,999000,0.10000000000000002,0,0,0,6685.322,6685.305,1307.651,49.351410000000008,2.9867210000000006,39.07978,0.2502479,0.2026114,0.9998999999999999,0.21506820000000002,0,0.034562,169.8368,-8.4191559999999988E-07,0,13.14034,0.4980294,0.007779458,2.83077,1.6000000000000003,0,5.380196E-14,0.007779458,0.01562048,0.3742695,2.308367,21.16798,6.056705E-13,0.92575549999999984,0.003166337,0.003124096,0.012442,0.02212,46.927960000000006,0.8964528,3.9650060000000003,0,0,0,0
1925.8329999999999,1925,11,0,0,1,1.000000000006211,1,0.6257305,349,0.40000000000000008,4.65,6.7750000000000012,8.9,52,302,0,0,0,31.85168,12.62395,12.62395,0,0,8.053542,4.394646,0.16064016666666667,6.3299999999999992,0,79.583723333333339,0,0,0.3576455,0,0,0.8708229,6012.019,668.2802,0,433.92069999999995,63,212.545547485352,206,66.32744,81.54555,349,0,999000,0.10000000000000002,0.1501753,0,0,6679.751,6679.673,1385.084,50.38559,2.076816,-2.982512,0.1677535,0.1278611,0.9998999999999999,0.1403106,0,0.034562,169.8714,1.154189,0,14.29452,82.04871,1.162045,0,1.6000000000000003,1.154183,4.9412609999999992E-14,0.007861629,0.01416287,0.3742695,0,21.15034,5.562579E-13,0.9355338,0.003166337,0.003124876,0.012442,0.02212,0,0.9056956,0,0,0,0,0
1925.9170000000001,1925,12,0,0,1,1.000000000006211,1,0.6257305,377,-7.2,-3.75,-2.025,-0.3,87,302,0,0,0,0,0,0,0,0,0,1.553571,0.17462223333333335,4.2933333333333339,0,93.56581,60.74464,0,0.1843093,0,0,0.3204354,6007.013,667.6545,0,433.92069999999995,63,212.545547485352,279.485786437988,73.48579,81.54555,377,0,999000,0.10000000000000002,0.4692979,0,0,6674.185,6674.042,1383.604,50.33836,0.8947788,-1.809626,0.07231733,0.05517365,0.9998999999999999,0.06762291,0,0.034562,169.9059,-1.61007E-05,0,14.29452,0.5082486,0.007942992,0,1.6000000000000003,0,4.538137E-14,0.007942992,0.01562816,0.3742695,0,21.13272,5.108765E-13,0.9452161,0.003166337,0.0031256330000000005,0.012442,0.02212,0,0.9148476,0,0,0,0,0
1926,1926,1,0,0,1,1.000000000006211,1,0.6257305,458,-8.2,-4.2,-2.2,-0.20000000000000004,141,302,0,0,1.1688602333333333,0,0,0,0,0,0,1.6114299999999997,0.18795623333333333,3.0500000000000003,0,106.89976666666667,166.8975,0,0.2045775,0,0,0.3010288,6002.0070000000005,667.0287,0,97.8048,76,157,259,73.48579,81.54555,458,0,999000,0.10000000000000002,0.4692979,0,0,6668.623,6668.41,1382.219,50.29367,0.8545226,-1.7784319999999998,0.06907268,0.05270952,0.9998999999999999,0.06527376,0,0.034901,166.6982,-0.7816662,0.02507687,13.14034,0.5132829,0.008023555,0,1.6000000000000003,0,4.1679E-14,0.008023555,0.01563184,0.3742695,0,21.1151,4.691975E-13,0.954803,0.003166337,0.003126367,0.012564,0.022337,0,0.9239092000000001,0,0,0,0,0
1926.0829999999999,1926,2,0,0,1,1.000000000006211,1,0.6257305,613,-11,-5.9000000000000012,-3.35,-0.80000000000000016,38,302,0,0,0,0,0,0,0,0,0,0,0.18795623333333333,3.0500000000000003,0,106.89976666666667,199.1975,0,0.22454490000000002,0,0,0.2472512,5997.001,666.403,0,97.8048,76,157,259,73.48579,81.54555,613,0,999000,0.10000000000000002,0.4692979,0,0,6663.066,6662.7780000000012,1381.1359999999997,50.25733,0.7202889,-1.65317,0.05822881,0.04444281,0.9998999999999999,0.05700747,0,0.034901,166.7331,-4.149973E-06,0,13.14034,0.5182675,0.008103325,0,1.6000000000000003,0,3.8278690000000004E-14,0.008103325,0.01563541,0.3742695,0,21.09751,4.309188E-13,0.96429560000000014,0.003166336,0.003127082,0.012564,0.022337,0,0.9328815,0,0,0,0,0
1926.1670000000001,1926,3,0,0,1,1.000000000006211,1,0.6257305,674,-3,1.1,3.15,5.2,61,302,0,0,66.718406666666667,31.26056,31.26056,0,0,0,0,5.315714,0.26251326666666663,0.64333333333333342,0,181.45686666666666,112.42990000000002,0,0.2901618,0,0,0.6082876,5991.996,665.7773,0,97.8048,76,157,259,73.48579,81.54555,674,0,999000,0.10000000000000002,0.4692979,0,0,6657.513,6657.772,1378.441,50.17613,1.4485029999999999,-2.390268,0.1171052,0.08938856,0.9998999999999999,0.1019481,0,0.034901,166.768,1.110882E-05,0,13.14034,0.5232028,0.008182308,0,1.6000000000000003,0,3.515579E-14,0.008182308,0.01563888,0.3742695,0,21.07992,3.95763E-13,0.9736946,0.003166336,0.003127776,0.012564,0.022337,0,0.9417651,0,0,0,0,0
1926.25,1926,4,0,0,1,1.000000000006211,1,0.6257305,766,0.9,5.75,8.175,10.6,62,302,0,0,124.73873333333332,46.45021,46.45021,46.449553333333334,0,0,0,6.2,0.25955476666666666,0.68333333333333324,0,178.4983,0,0,0.4336026,0,0,1.068617,5986.9900000000007,665.1516,0,97.8048,76,157,259,73.48579,81.54555,766,0,999000,0.10000000000000002,0.1501753,0,0,6651.965,6652.141,1373.858,50.04233,2.299959,-3.25052,0.18600380000000003,0.1420593,0.9998999999999999,0.154618,0,0.034901,166.8029,1.110882E-05,0,13.14034,0.5280894,0.008260511,0,1.6000000000000003,0,3.228767E-14,0.008260511,0.01564226,0.3742695,0,21.06236,3.634754E-13,0.9830007,0.003166336,0.0031284509999999995,0.012564,0.022337,0,0.950561,0,0,0,0,0
1926.3329999999999,1926,5,0,0,1,1.000000000006211,1,0.6762747,848,7.5,14.1,17.4,20.7,36,302,0,0,44.490736666666663,89.10762,89.10762,35.250530000000005,28.114639999999998,28.114639999999998,0,3.6,0.18409886666666667,3.3666666666666671,0,103.04241,0,1.9655440000000002,0.950523,127.901,111.1562,2.844083,6465.1859999999988,718.2037,93.64729,165.767,76,157,259,79.42169,88.13249,380.7905,0,999000,0.10000000000000002,0,0,0,7183.293999999999,7183.39,1362.721,49.72523,5.270773,95.89564,0.426534,0.3261104,0.9998999999999999,0.338656,0,0.034901,172.3309,-4.149973E-06,0,14.201770000000002,0.5759754,0.009011446,2.83077,1.6000000000000003,0,3.204883E-14,0.009011446,0.01564554,0.3237253,2.650939,22.74473,3.607867E-13,1.072362,0.003166337,0.003129108,0.012564,0.022337,111.1562,1.036756,8.95307,0,0,0,0
1926.4170000000001,1926,6,0,0,1,1.000000000006211,1,0.6762747,808,11.4,17.65,20.775,23.899999999999995,56,302,0,0,3.8349977333333336,111.9345,37.97261,25.451030000000003,36.75349,36.75349,9.992826,4.600718,0.15946586666666665,6.5500000000000007,0,78.409416666666672,0,1.9655440000000002,1.104694,133.1144,112.57530000000001,3.976398,7185.4180000000006,798.68039999999985,93.64729,178.2078,76,157,259,79.42169,88.13249,362.8287,0,999000,0.10000000000000002,0,0,0,7983.893,7984.0989999999993,1346.764,49.27167,7.442636,3.9500499999999996,0.6033623,0.4626743,0.9998999999999999,0.4752246,0,0.034901,171.1292,-1.236576,0.04633783,14.201770000000002,0.5822735,0.00911224,2.83077,1.6000000000000003,0,2.943418E-14,0.00911224,0.01564941,0.3237253,2.650939,25.306840000000005,3.313525E-13,1.084356,0.003169738,0.003129882,0.012564,0.022337,112.57530000000001,1.048092,9.318007,90.81651,0,0,0
1926.5,1926,7,0,0,1,1.000000000006211,1,0.6762747,698,15.9,20.8,23.25,25.7,71,302,0,0,0,136.9866,46.47127,22.39385,33.82635,33.82635,12.66948,5.833053,0.15574316666666668,7.3133333333333335,0,74.686706666666666,0,1.9655440000000002,1.045375,129.4646,103.9902,5.6375160000000006,7179.3319999999994,798.0041,93.64729,273.1355,76,157,259,79.42169,88.13249,313.4337,0,999000,0.10000000000000002,0,0,0,7977.2400000000007,7977.336,1325.005,48.65135999999999,10.05632,83.81207,0.81738,0.6295158,0.9998999999999999,0.6420609,0,0.034901,171.16420000000002,1.110882E-05,0,14.201770000000002,0.58851,0.009212046,2.83077,1.6000000000000003,0,2.7032839999999996E-14,0.009212046,0.01565317,0.3237253,2.650939,25.28576,3.0431970000000004E-13,1.096233,0.003169737,0.0031306329999999994,0.012564,0.022337,103.9902,1.059318,9.062526,0,0,0,0
1926.5829999999999,1926,8,0,0,1,1.000000000006211,1,0.6762747,731,11.4,16.45,18.975,21.5,43,302,0,0,0,98.60686,33.45134,18.767573333333335,25.496400000000005,25.496400000000005,7.6730619999999989,3.532694,0.14327350000000003,10.783333333333331,0,62.217036666666672,0,1.9655440000000002,0.8458514,120.6016,100.94170000000001,3.7947259999999994,7173.245,797.3278,93.64729,365.6351,76,157,259,79.42169,88.13249,328.2522,0,999000,0.10000000000000002,0,0,0,7970.592,7970.573,1311.327,48.25473,6.422892,85.00632,0.5239427,0.405948,0.9998999999999999,0.41853429999999997,0,0.034901,171.19909999999996,-4.149973E-06,0,14.201770000000002,0.5946853,0.009310873,2.83077,1.6000000000000003,0,2.4827409999999996E-14,0.009310873,0.01565681,0.3237253,2.650939,25.26468,2.794923E-13,1.107994,0.003169737,0.003131362,0.012564,0.022337,100.94170000000001,1.070433,8.442111,0,0,0,0
1926.6670000000001,1926,9,0,0,1,1.000000000006211,1,0.6762747,677,8.6,14.300000000000003,17.15,20,21,302,0,0,0,75.42899,25.588489999999997,14.335196666666668,20.42237,20.42237,3.74731,1.725269,0.12404333333333334,21.099999999999998,0,42.986933333333333,0,1.9655440000000002,0.8387382,97.42,80.98379,3.008257,7167.835,796.6516,93.64729,439.79940000000005,76,157,259,79.42169,88.13249,304.0038,0,999000,0.10000000000000002,0,0,0,7963.95,7963.8109999999988,1300.523,47.93787,5.132261,67.95069,0.41957629999999996,0.3262647,0.9998999999999999,0.33883670000000005,0,0.034901,171.234,2.63676E-05,0,14.201770000000002,0.6007998,0.009408732,2.83077,1.6000000000000003,0,2.280191E-14,0.009408732,0.01566035,0.3237253,2.650939,25.24363,2.566904E-13,1.119639,0.003169737,0.003132069,0.012564,0.022337,80.98379,1.08144,6.819399999999999,0,0,0,0
1926.75,1926,10,0,0,1,1.000000000006211,1,0.6762747,539,2.6,8.85,11.975,15.1,32,302,0,0,0,49.14834,16.67306,12.414153333333333,10.56576,10.56576,5.710186,2.628981,0.12472426666666665,20.57,0,43.667846666666669,0,1.9655440000000002,0.6636734,63.69639,52.53967,1.674365,7161.749,795.9753,93.64729,487.8803,76,157,259,79.42169,88.13249,242.03550000000004,0,999000,0.10000000000000002,0,0,0,7957.3140000000012,7957.048,1294.559,47.75857,2.956818,44.03176,0.2421344,0.1888092,0.9998999999999999,0.201387,0,0.034901,171.2689,-1.940876E-05,0,14.201770000000002,0.6068541,0.009505629,2.83077,1.6000000000000003,0,2.094165E-14,0.009505629,0.01566378,0.3237253,2.650939,25.22259,2.357487E-13,1.13117,0.003169737,0.003132756,0.012564,0.022337,52.53967,1.092337,4.458747,0,0,0,0
1926.8329999999999,1926,11,0,0,1,1.000000000006211,1,0.6762747,349,0.40000000000000008,4.65,6.7750000000000012,8.9,52,302,0,0,0,31.85168,10.805349999999999,10.805349999999999,0,0,9.279053,4.272095,0.15236786666666666,8.0966666666666658,0,71.311403333333331,0,0,0.3576455,0,0,1.036511,7155.662,795.299,0,487.8803,76,250.64729309082,259,79.42169,93.64729,349,0,999000,0.10000000000000002,0.1623059,0,0,7950.683,7950.961,1384.207,48.975069999999995,2.0755,-3.178628,0.1630384,0.11856510000000002,0.9998999999999999,0.1311362,0,0.034901,171.3038,1.325466,0,15.52724,94.260140000000021,1.335071,0,1.6000000000000003,1.325469,1.9233169999999998E-14,0.009601573,0.01416369,0.3237253,0,25.20157,2.1651559999999998E-13,1.142587,0.003169737,0.003133423,0.012564,0.022337,0,1.103128,0,0,0,0,0
1926.9170000000001,1926,12,0,0,1,1.000000000006211,1,0.6762747,377,-7.2,-3.75,-2.025,-0.3,87,302,0,0,0,0,0,0,0,0,0,1.553571,0.16634996666666665,5.38,0,85.29349666666667,60.74464,0,0.1843093,0,0,0.3814034,7149.576,794.6227,0,487.8803,76,250.64729309082,346.462600708008,87.4626,93.64729,377,0,999000,0.10000000000000002,0.507206,0,0,7944.057,7944.198,1382.838,48.93359,0.8942834,-2.008095,0.07029569,0.05117795,0.9998999999999999,0.06374869,0,0.034901,171.3387,-4.149973E-06,0,15.52724,0.6187844,0.009696571,0,1.6000000000000003,0,1.766406E-14,0.009696571,0.01567036,0.3237253,0,25.18057,1.988515E-13,1.153892,0.003169737,0.003134071,0.012564,0.022337,0,1.113812,0,0,0,0,0
1927,1927,1,0,0,1,1.000000000006211,1,0.6762747,458,-8.2,-4.2,-2.2,-0.20000000000000004,141,303,0,0,0,0,0,0,0,0,0,1.6114299999999997,0.18085276666666669,3.6466666666666669,0,99.796356666666668,166.8975,0,0.2045775,0,0,0.3583044,7143.4889999999987,793.9465,0,111.4651,91,185,321,87.4626,93.64729,458,0,999000,0.10000000000000002,0.507206,0,0,7937.4370000000008,7937.4359999999988,1381.5649999999998,48.89449,0.8541183,-1.978509,0.06714784,0.04889779,0.9998999999999999,0.06158501,0,0.035241,167.8611,-0.70807729999999991,0.02712926,14.201770000000002,0.6246613,0.009790631,0,1.6000000000000003,0,1.622297E-14,0.009790631,0.0156735,0.3237253,0,25.159589999999998,1.8262850000000002E-13,1.165085,0.003169737,0.003134701,0.012686999999999999,0.022554,0,1.12439,0,0,0,0,0
1927.0829999999999,1927,2,0,0,1,1.000000000006211,1,0.6762747,613,-11,-5.9000000000000012,-3.35,-0.80000000000000016,38,303,0,0,0,0,0,0,0,0,0,0,0.18085276666666669,3.6466666666666669,0,99.796356666666668,199.1975,0,0.22454490000000002,0,0,0.2942947,7137.4030000000012,793.2702,0,111.4651,91,185,321,87.4626,93.64729,613,0,999000,0.10000000000000002,0.507206,0,0,7930.822,7930.673,1380.595,48.863140000000008,0.7200066,-1.854871,0.0566112,0.04123324,0.9998999999999999,0.05392084,0,0.035241,167.8963,-8.456409E-06,0,14.201770000000002,0.63048,0.009883762,0,1.6000000000000003,0,1.489944E-14,0.009883762,0.01567657,0.3237253,0,25.13862,1.677291E-13,1.176168,0.003169737,0.0031353129999999994,0.012686999999999999,0.022554,0,1.134864,0,0,0,0,0
1927.1670000000001,1927,3,0,0,1,1.000000000006211,1,0.6762747,674,-3,1.1,3.15,5.2,61,303,0,0,62.398786666666666,31.26056,31.26056,0,0,0,0,5.315714,0.25972943333333331,0.67666666666666675,0,178.67296666666667,112.42990000000002,0,0.2901618,0,0,0.7240242,7131.9929999999995,792.5939,0,111.4651,91,185,321,87.4626,93.64729,674,0,999000,0.10000000000000002,0.507206,0,0,7924.213,7923.91,1378.014,48.79018,1.448054,-2.593288,0.1138612,0.08293999,0.9998999999999999,0.09562282,0,0.035241,167.9315,-8.456409E-06,0,14.201770000000002,0.636241,0.00997597,0,1.6000000000000003,0,1.3683899999999998E-14,0.00997597,0.01567955,0.3237253,0,25.11767,1.540452E-13,1.187141,0.003169737,0.00313591,0.012686999999999999,0.022554,0,1.145234,0,0,0,0,0
1927.25,1927,4,0,0,1,1.000000000006211,1,0.6762747,766,0.9,5.75,8.175,10.6,62,303,0,0,117.59806666666667,46.45021,46.45021,46.433793333333334,0,0,0,6.2,0.2639272666666666,0.63333333333333341,0,182.8708,0,0,0.4336026,0,0,1.271939,7125.906,791.91760000000011,0,111.4651,91,185,321,87.4626,93.64729,766,0,999000,0.10000000000000002,0.1623059,0,0,7917.61,7917.824,1373.546,48.6684,2.299436,-3.4549369999999997,0.1808736,0.1318377,0.9998999999999999,0.1445198,0,0.035241,167.9668,-8.456409E-06,0,14.201770000000002,0.6419448,0.01006727,0,1.6000000000000003,0,1.256752E-14,0.01006727,0.01568245,0.3237253,0,25.09674,1.414777E-13,1.198005,0.003169737,0.00313649,0.012686999999999999,0.022554,0,1.155501,0,0,0,0,0
1927.3329999999999,1927,5,0,0,1,1.000000000006211,1,0.7248123,848,7.5,14.1,17.4,20.7,36,303,0,0,45.186573333333335,89.10762,89.10762,35.645606666666673,31.46803,31.46803,0,3.6,0.18402700000000002,3.3666666666666667,0,102.97056666666667,0,2.257811,0.950523,142.4339,123.47589999999998,3.357013,7630.824,848.0304,105.8377,185.3438,91,185,321,93.73998,100.3686,334.2785,0,999000,0.10000000000000002,0,0,0,8478.802,8478.854,1362.529,48.37654,5.270029,106.9862,0.41484149999999992,0.3027491,0.9998999999999999,0.315419,0,0.035241,173.9046,6.80238E-06,0,15.22106,0.6940711,0.01088669,2.83077,1.6000000000000003,0,1.237063E-14,0.01088669,0.01568527,0.2751877,2.996022,26.87557,1.392612E-13,1.295516,0.003169737,0.003137054,0.012686999999999999,0.022554,123.47589999999998,1.249328,9.970373,0,0,0,0
1927.4170000000001,1927,6,0,0,1,1.000000000006211,1,0.7248123,808,11.4,17.65,20.775,23.899999999999995,56,303,0,0,1.0714664999999999,111.9345,32.33396,24.372663333333332,40.77995,40.77995,11.31801,4.468199,0.1580168,6.84,0,76.960356666666669,0,2.257811,1.104694,148.1865,124.9327,4.693542,8431.017,936.4575,105.8377,199.0456,91,185,321,93.73998,100.3686,318.5107,0,999000,0.10000000000000002,0,0,0,9367.503,9367.475,1346.692,47.95765,7.442235,4.997253,0.5870233,0.4298873,0.9998999999999999,0.44256160000000005,0,0.035241,172.8506,-1.089211,0.04972117,15.22106,0.7013083,0.011002530000000002,2.83077,1.6000000000000003,0,1.1361389999999999E-14,0.011002530000000002,0.01568857,0.2751877,2.996022,29.71963,1.278998E-13,1.309301,0.003172631,0.0031377150000000006,0.012686999999999999,0.022554,124.9327,1.262355,10.37306,100.8578,0,0,0
1927.5,1927,7,0,0,1,1.000000000006211,1,0.7248123,698,15.9,20.8,23.25,25.7,71,303,0,0,0,136.9866,39.57063,21.430989999999998,37.49467,37.49467,14.34962,5.665039,0.1500765,8.69,0,69.020073333333343,0,2.257811,1.045375,143.9797,115.1383,6.614498,8423.769,935.7327,105.8377,304.1053,91,185,321,93.73998,100.3686,275.149,0,999000,0.10000000000000002,0,0,0,9359.696,9359.502,1325.052,47.38317,10.05668,93.72775,0.7956172,0.5856017,0.9998999999999999,0.5982709,0,0.035241,172.8858,6.80238E-06,0,15.22106,0.7084745,0.01111723,2.83077,1.6000000000000003,0,1.043449E-14,0.01111723,0.01569178,0.2751877,2.996022,29.694869999999998,1.174653E-13,1.32295,0.003172631,0.003138356,0.012686999999999999,0.022554,115.1383,1.275254,10.07858,0,0,0,0
1927.5829999999999,1927,8,0,0,1,1.000000000006211,1,0.7248123,731,11.4,16.45,18.975,21.5,43,303,0,0,0,98.60686,28.48406,16.756606666666666,28.26988,28.26988,8.690613,3.430939,0.13592836666666666,13.783333333333331,0,54.87195333333333,0,2.257811,0.8458514,134.1633,111.90500000000002,4.452353,8416.521,935.0079,105.8377,406.6189,91,185,321,93.73998,100.3686,288.1575,0,999000,0.10000000000000002,0,0,0,9351.896,9352.254,1311.493,47.016159999999992,6.423704,94.801840000000013,0.5103083,0.378242,0.9998999999999999,0.3909497,0,0.035241,172.9211,-8.456409E-06,0,15.22106,0.7155702,0.0112308,2.83077,1.6000000000000003,0,9.583211E-15,0.0112308,0.01569489,0.2751877,2.996022,29.67012,1.078821E-13,1.3364649999999998,0.003172631,0.003138978,0.012686999999999999,0.022554,111.90500000000002,1.288026,9.391433,0,0,0,0
1927.6670000000001,1927,9,0,0,1,1.000000000006211,1,0.7248123,677,8.6,14.300000000000003,17.15,20,21,303,0,0,0,75.42899,21.788789999999995,11.655733333333332,22.63274,22.63274,4.244253,1.675575,0.11672003333333332,28.02,0,35.663626666666666,0,2.257811,0.8387382,108.3215,89.71287,3.529588,8409.997,934.2831,105.8377,488.7493,91,185,321,93.73998,100.3686,266.8709,0,999000,0.10000000000000002,0,0,0,9344.104,9344.28,1300.808,46.7232,5.133387,75.6963,0.4088258,0.3043049,0.9998999999999999,0.3169993,0,0.035241,172.95629999999997,2.206117E-05,0,15.22106,0.7225958,0.01134325,2.83077,1.6000000000000003,0,8.80138E-15,0.01134325,0.01569792,0.2751877,2.996022,29.6454,9.9080730000000013E-14,1.3498469999999998,0.003172631,0.003139583,0.012686999999999999,0.022554,89.71287,1.300673,7.582505,0,0,0,0
1927.75,1927,10,0,0,1,1.000000000006211,1,0.7248123,539,2.6,8.85,11.975,15.1,32,303,0,0,0,49.14834,14.19723,10.65943,11.69449,11.69449,6.467432,2.553257,0.11734546666666668,27.333333333333332,0,36.289043333333332,0,2.257811,0.6636734,70.73444,58.103100000000005,1.964533,8402.749,933.5583,105.8377,541.901,91,185,321,93.73998,100.3686,212.4718,0,999000,0.10000000000000002,0,0,0,9336.316,9336.308,1294.964,46.55841,2.9577450000000005,48.88075,0.2360101,0.1762416,0.9998999999999999,0.1889414,0,0.035241,172.99159999999998,-8.456409E-06,0,15.22106,0.729552,0.01145459,2.83077,1.6000000000000003,0,8.083335E-15,0.01145459,0.01570086,0.2751877,2.996022,29.62069,9.099739E-14,1.3630959999999999,0.003172631,0.003140171,0.012686999999999999,0.022554,58.103100000000005,1.313194,4.951411,0,0,0,0
