Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
1901,1901,1,1,0,0.02402076,1,0,0,0,0,0.01402717,0,0,0,0,31,280,0,0.7446436,6.725813,7,0.05068621,1,0.1897149,2.924,0.7743301,1,0,0,0.05011494,1,False,0.987637,2.3,0.02,1,213.25,fTemp,1.555,0.265033,4.297703,2.3,0,0,0
1901.08,1901,2,1,0,0.02402076,1,0,0,0,0,0.01152127,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05072848,1,0.192112,2.75,0.863645,1,0,0,0.04119643,1,False,0.987637,2.3,0.02,1,213.25,fTemp,1.555,0.3990713,4.297703,2.3,0,0,0
1901.17,1901,3,1,0,0.02402076,1,0,0,0,0,0.02834466,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05077079,1,0.2395527,1.05,0.8881691,1,0,0.101813,0.1014361,1,False,0.987637,2.3,0.02,1,213.25,fTemp,1.555,0.7105075,4.297703,2.3,0,0,0
1901.25,1901,4,1,0,0.02402076,1,0,0,0,0,0.04979485,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05081313,1,0.2461261,0.886,0.9170738,1,0,0.4825814,0.1783478,1,False,0.987637,2.3,0.02,1,213.25,fTemp,1.555,1.244283,4.297703,2.3,0,0,0
1901.33,1901,5,1,0,0.02394013,1,0.1028876,0.002463142,7.846713,0.8449379,0.1226221,7.001775,0.05197484,0.01325234,6.122652,31,279,0.1465771,0.742144,6.679296,10.69731,0.07621014,1,0.2125106,1.774,0.9321829,1,0.8076056,0.9100001,0.4395557,1,True,0.987637,2.3,0.02,1,213.25,fTemp,1.555,2.417771,4.297703,2.3,6.122652,0.140821,0
1901.42,1901,6,1,0,0.02394013,1,0.1028876,0.002463142,8.241396,1.036398,0.1714416,7.204998,0.06323028,0.01144125,6.122652,32,285,0.1465771,0.7660842,6.822937,16.54791,0.1154858,1,0.2001822,2.274,0.9230082,1,0.8076056,0.9785111,0.6150687,1,True,0.9874256,2.3,0.02,1,213.25,fRad,1.555,3.594352,4.297703,2.3,6.122652,0.140821,0
1901.5,1901,7,1,0,0.02394013,1,0.1028876,0.002463142,8.235185,1.285434,0.2233808,6.94975,0.05978993,0.01209047,6.122652,32,284,0.1465771,0.7660842,6.798997,22.9212,0.160095,1,0.2046744,2.058,0.8908572,1,0.8076056,0.9988378,0.784568,1,True,0.9874256,2.3,0.02,1,213.25,fRad,1.555,5.194785,4.297703,2.3,6.122652,0.140821,0
1901.58,1901,8,1,0,0.02394013,1,0.1028876,0.002463142,7.607074,0.9920308,0.1503621,6.615043,0.04468834,0.01494244,6.122652,32,284,0.1465771,0.7660842,6.798997,29.00374,0.2027449,1,0.1982693,2.39,0.9017057,1,0.8076056,0.9478293,0.528549,1,True,0.9874256,2.3,0.02,1,213.25,fRad,1.555,6.268016,4.297703,2.3,6.122652,0.140821,0
1901.67,1901,9,1,0,0.02394013,1,0.1028876,0.002463142,6.23101,0.8293682,0.1191991,5.401642,0.03629672,0.01506916,6.122652,32,284,0.1465771,0.7660842,6.798997,33.96921,0.2376492,1,0.1861359,3.2,0.8833382,1,0.8076056,0.9030526,0.419355,1,True,0.9874256,2.3,0.02,1,213.25,fRad,1.555,7.139279,4.297703,2.3,6.122652,0.140821,0
1901.75,1901,10,1,0,0.02394013,1,0.1028876,0.002463142,4.235621,0.5629659,0.06634502,3.672656,0.01952333,0.01904413,6.122652,32,284,0.1465771,0.7660842,6.798997,37.34537,0.2614826,1,0.1812435,3.62,0.8192491,1,0.8076056,0.7012385,0.2336034,1,True,0.9874256,2.3,0.02,1,213.25,fTemp,1.555,7.571204,4.297703,2.3,6.122652,0.140821,0
1901.83,1901,11,1,0,0.02394013,1,0,0,0,0,0.0410707,0,0,0,0,32,284,0,0.7660842,6.798997,37.34537,0.2667826,1,0.1860838,3.286,0.6783813,1,0,0.3869821,0.1447321,1,False,0.9874256,2.3,0.02,1,213.25,fTemp,1.555,7.881656,4.297703,2.3,0,0,0
1901.92,1901,12,2,0,0.02394013,1,0,0,0,0,0.01511272,0,0,0,0,31,283,0,0.742144,6.775057,37.34537,0.2670051,1,0.1874724,3.09,0.7063597,1,0,0,0.05330129,1,False,0.9874256,2.3,0.02,1,213.25,fTemp,1.555,7.968365,4.297703,2.3,0,0,0
1902,1902,1,2,0,0.02394013,1,0,0,0,0,0.01419744,0,0,0,0,31,283,0,0.742144,6.775057,6.993382,0.0500417,1,0.1934937,2.662,0.7743301,1,0,0,0.05011494,1,False,0.9874256,2.172027,0.02,1,213.25,fTemp,2.797353,7.911972,4.297703,2.172027,0,0,1.227668
1902.08,1902,2,2,0,0.02394013,1,0,0,0,0,0.01166113,0,0,0,0,31,283,0,0.742144,6.775057,6.993382,0.05008343,1,0.1944924,2.6,0.863645,1,0,0,0.04119643,1,False,0.9874256,2.172027,0.02,1,213.25,fTemp,2.797353,7.987265,4.297703,2.172027,0,0,1.227668
1902.17,1902,3,2,0,0.02394013,1,0,0,0,0,0.02868872,0,0,0,0,31,283,0,0.742144,6.775057,6.993382,0.0501252,1,0.2424396,1.002,0.8881691,1,0,0.101813,0.1014361,1,False,0.9874256,2.172027,0.02,1,213.25,fTemp,2.797353,8.191724,4.297703,2.172027,0,0,1.227668
1902.25,1902,4,2,0,0.02394013,1,0,0,0,0,0.0503993,0,0,0,0,31,282,0,0.742144,6.751117,6.993382,0.05016701,1,0.2751248,0.516,0.9170738,1,0,0.4825814,0.1783478,1,False,0.9874256,2.172027,0.02,1,213.25,fTemp,2.797353,8.603942,4.297703,2.172027,0,0,1.227668
1902.33,1902,5,2,0,0.02422794,1,0.1041245,0.002522722,7.379119,0.7946323,0.1241105,6.584486,0.05033752,0.01302269,6.195645,31,282,0.1501077,0.7510661,6.832278,10.27329,0.07232732,1,0.2221524,1.508,0.9321299,1,0.8132619,0.9100001,0.4395557,1,True,0.9874256,2.172027,0.02,1,213.25,fTemp,2.797353,9.901856,4.297703,2.172027,6.195645,0.1345711,1.227668
1902.42,1902,6,2,0,0.02422794,1,0.1041245,0.002522722,7.750241,0.9746935,0.1735227,6.775548,0.062183,0.01107214,6.195645,38,343,0.1501077,0.9206616,8.310183,8.918322,0.05202402,1,0.202944,2.14,0.9229509,1,0.8132619,0.9785111,0.6150687,1,True,0.9848914,2.172027,0.02,1,213.25,fRad,2.797353,10.95535,4.297703,2.172027,6.195645,0.1345711,1.227668
