Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
12,acersacc,0.005716941,1,0.5716941,3,False
12,betualle,0.003547619,1,0.3547619,3,False
12,betupapy,0.002258664,1,0.2258664,3,False
12,fagugran,0.005744591,1,0.5744591,3,False
12,picerube,0.007725444,1,0.7725444,3,False
12,pinustro,0.003480093,1,0.3480093,3,False
12,popugran,0.002626828,1,0.2626828,3,False
12,querrubr,0.003518441,1,0.3518441,3,False
12,tsugcana,0.005943893,1,0.5943894,3,False
13,acerrubr,0.003845316,1,0.3845316,3,False
13,acersacc,0.005212084,1,0.5212085,3,False
13,betualle,0.003174666,1,0.3174666,3,False
13,betupapy,0.002214168,1,0.2214168,3,False
13,fagugran,0.005237294,1,0.5237294,3,False
13,picerube,0.00761171,1,0.761171,3,False
13,pinustro,0.003415162,1,0.3415162,3,False
13,popugran,0.002573151,1,0.2573151,3,False
13,querrubr,0.003148556,1,0.3148556,3,False
13,tsugcana,0.005418996,1,0.5418996,3,False
14,acerrubr,0.00445868,1,0.445868,3,False
14,acersacc,0.005938029,1,0.5938029,3,False
14,betualle,0.003721662,1,0.3721662,3,False
14,betupapy,0.00237567,1,0.237567,3,False
14,fagugran,0.00596675,1,0.596675,3,False
14,picerube,0.008024206,1,0.8024206,3,False
14,pinustro,0.003650823,1,0.3650824,3,False
14,popugran,0.00276798,1,0.276798,3,False
14,querrubr,0.003691052,1,0.3691052,3,False
14,tsugcana,0.006173759,1,0.6173759,3,False
15,acerrubr,0.004106029,1,0.4106029,3,False
15,acersacc,0.005537708,1,0.5537708,3,False
15,betualle,0.003399312,1,0.3399312,3,False
15,betupapy,0.002157774,1,0.2157774,3,False
15,fagugran,0.005564492,1,0.5564492,3,False
15,picerube,0.007483242,1,0.7483242,3,False
15,pinustro,0.003334609,1,0.3334609,3,False
15,popugran,0.002504134,1,0.2504134,3,False
15,querrubr,0.003371353,1,0.3371353,3,False
15,tsugcana,0.005757546,1,0.5757546,3,False
16,acerrubr,0.003921277,1,0.3921278,3,False
