Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
2199,2199,1,1,0,0.01172677,1,0,0,0,0,0.01049853,0,0,0,0,115,196,0,1.348579,2.298447,7,0.0507497,1,0.1839697,3.37,0.8983826,1,0,0,0.03261577,1,False,0.987637,2.461539,0.019,1,100,fTemp,1.555,0.1357492,5,2.461539,0,0,0
2199.08,2199,2,1,0,0.01172677,1,0,0,0,0,0.01903531,0,0,0,0,115,195,0,1.348579,2.286721,7,0.05085566,1,0.1839697,3.37,0.9381999,1,0,0,0.05926046,1,False,0.987637,2.461539,0.019,1,100,fTemp,1.555,0.2089401,5,2.461539,0,0,0
2199.17,2199,3,1,0,0.01172677,1,0,0,0,0,0.03513277,0,0,0,0,114,195,0,1.336852,2.286721,7,0.05096183,1,0.1839697,3.37,0.9687253,1,0,0,0.1096032,1,False,0.987637,2.461539,0.019,1,100,fTemp,1.555,0.3554363,5,2.461539,0,0,0
2199.25,2199,4,1,0,0.01172677,1,0,0,0,0,0.06460189,0,0,0,0,114,194,0,1.336852,2.274994,7,0.05106822,1,0.1816051,3.576,0.9807731,1,0,0.3305785,0.2019583,1,False,0.987637,2.461539,0.019,1,100,fTemp,1.555,0.640691,5,2.461539,0,0,0
2199.33,2199,5,1,0,0.01159912,0.01159912,0.05814448,0.000674425,9.671479,1.059936,0.1496082,8.611544,0.02061376,0.01995411,5.787465,114,194,0.06712952,1.3223,2.25023,7.93454,0.05693632,1,0.1593548,6.658,0.9852483,1,0.9303623,0.8759039,0.4686814,1,True,0.987637,2.461539,0.019,1,100,fTemp,1.555,1.248425,5,2.461539,5.787465,0.1424607,0
2199.42,2199,6,1,0,0.01159912,0.01159912,0.05814448,0.000674425,10.54542,1.236773,0.1962706,9.308647,0.02549608,0.01759086,5.787465,116,198,0.06712952,1.345498,2.296627,15.72751,0.1106627,1,0.1271474,19.498,0.9833298,1,0.9303623,0.96213,0.6161453,1,True,0.9875174,2.461539,0.019,1,100,fTemp,1.555,1.872733,5,2.461539,5.787465,0.1424607,0
2199.5,2199,7,1,0,0.01159912,0.01159912,0.05920051,0.000686674,10.88915,1.622669,0.2749331,9.266484,0.03259907,0.01420645,5.89208,116,197,0.06834296,1.345498,2.285027,24.07875,0.1697159,1,0.1179232,27.276,0.987616,1,0.9303623,0.9984068,0.845895,1,True,0.9875174,2.461539,0.019,1,100,fRad,1.555,2.777946,5,2.461539,5.89208,0.1450358,0
2199.58,2199,8,1,0,0.01159912,0.01159912,0.05920051,0.000686674,1.697111,1.664065,0.2770799,0.03304547,0.005051639,0.0142881,5.89208,116,197,0.06834296,1.345498,2.285027,23.993,0.169458,0.1697,0.08221669,144.012,0.9823044,1,0.9303623,0.9945936,0.8542797,1,True,0.9875174,2.461539,0.019,1,100,Too dry,1.555,3.748879,5,2.461539,5.89208,0.1450358,0
2199.67,2199,9,1,0,0.01159912,0.01159912,0.05920051,0.000686674,8.19664,1.099185,0.152768,7.097456,0.01619778,0.02152172,5.89208,115,197,0.06834296,1.333899,2.285027,30.51669,0.2159752,1,0.1281717,18.496,0.9694021,1,0.9303623,0.892334,0.4719904,1,True,0.9875174,2.461539,0.019,1,100,fTemp,1.555,4.296163,5,2.461539,5.89208,0.1450358,0
2199.75,2199,10,1,0,0.01159912,0.01159912,0.05920051,0.000686674,5.151997,0.783643,0.08969858,4.368354,0.007533771,0.02908438,5.89208,115,196,0.06834296,1.333899,2.273428,34.5244,0.2448395,1,0.179905,3.744,0.9353454,1,0.9303623,0.6199558,0.2777104,1,True,0.9875174,2.461539,0.019,1,100,fTemp,1.555,4.634306,5,2.461539,5.89208,0.1450358,0
2199.83,2199,11,1,0,0.01159912,0.01159912,0,0,0,0,0.05200056,0,0,0,0,115,196,0,1.333899,2.273428,34.5244,0.2499927,1,0.1835643,3.402,0.9098392,1,0,0.1787109,0.1613319,1,False,0.9875174,2.461539,0.019,1,100,fTemp,1.555,4.84596,5,2.461539,0,0,0
2199.92,2199,12,2,0,0.01159912,0.01159912,0,0,0,0,0.02354915,0,0,0,0,115,195,0,1.333899,2.261829,34.5244,0.2505146,1,0.1839697,3.37,0.8541138,1,0,0,0.07321386,1,False,0.9875174,2.461539,0.019,1,100,fTemp,1.555,4.912073,5,2.461539,0,0,0
