Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
2183,2183,1,1,0,0.01172677,1,0,0,0,0,0.01049853,0,0,0,0,115,196,0,1.348579,2.298447,7,0.0507497,1,0.1839697,3.37,0.8972195,1,0,0,0.03261577,1,False,0.987637,2.354471,0.019,1,100,fTemp,1.555,0.1461106,5,2.354471,0,0,0
2183.08,2183,2,1,0,0.01172677,1,0,0,0,0,0.01903531,0,0,0,0,115,195,0,1.348579,2.286721,7,0.05085566,1,0.1839697,3.37,0.9373376,1,0,0,0.05926046,1,False,0.987637,2.354471,0.019,1,100,fTemp,1.555,0.2379486,5,2.354471,0,0,0
2183.17,2183,3,1,0,0.01172677,1,0,0,0,0,0.03513277,0,0,0,0,114,195,0,1.336852,2.286721,7,0.05096183,1,0.1839697,3.37,0.9681813,1,0,0,0.1096032,1,False,0.987637,2.354471,0.019,1,100,fTemp,1.555,0.4065465,5,2.354471,0,0,0
2183.25,2183,4,1,0,0.01172677,1,0,0,0,0,0.06460189,0,0,0,0,114,194,0,1.336852,2.274994,7,0.05106822,1,0.1816162,3.574,0.9803912,1,0,0.3305785,0.2019583,1,False,0.987637,2.354471,0.019,1,100,fTemp,1.555,0.657246,5,2.354471,0,0,0
2183.33,2183,5,1,0,0.01158623,0.01158623,0.05814448,0.0006736752,9.139706,1.002048,0.1496082,8.137658,0.01999902,0.01941498,5.787465,114,194,0.06705488,1.32083,2.247728,7.497879,0.05380295,1,0.1589843,6.836,0.9848634,1,0.9344712,0.8759039,0.4686814,1,True,0.987637,2.354471,0.019,1,100,fTemp,1.555,1.330058,5,2.354471,5.787465,0.1362642,0
2183.42,2183,6,1,0,0.01158623,0.01158623,0.05814448,0.0006736752,9.965209,1.169227,0.1962706,8.795981,0.02470729,0.01713463,5.787465,116,198,0.06705488,1.344002,2.294073,14.8188,0.1042688,1,0.132212,16.842,0.9829077,1,0.9344712,0.96213,0.6161453,1,True,0.9875174,2.354471,0.019,1,100,fTemp,1.555,2.069552,5,2.354471,5.787465,0.1362642,0
2183.5,2183,7,1,0,0.01158623,0.01158623,0.05920051,0.0006859105,10.29094,1.534048,0.2749331,8.756894,0.03159332,0.013838,5.89208,116,197,0.06826697,1.344002,2.282487,22.70233,0.1600143,1,0.1270974,19.388,0.9872794,1,0.9344712,0.9984068,0.845895,1,True,0.9875174,2.354471,0.019,1,100,fRad,1.555,3.067381,5,2.354471,5.89208,0.1387273,0
2183.58,2183,8,1,0,0.01158623,0.01158623,0.05920051,0.0006859105,3.684008,1.573183,0.2770799,2.110825,0.01124532,0.01391753,5.89208,116,197,0.06826697,1.344002,2.282487,24.55527,0.1734292,0.38985,0.08674508,121.79,0.981863,1,0.9344712,0.9945936,0.8542797,1,True,0.9875174,2.354471,0.019,1,100,Too dry,1.555,4.108038,5,2.354471,5.89208,0.1387273,0
2183.67,2183,9,1,0,0.01158623,0.01158623,0.05920051,0.0006859105,7.74372,1.039154,0.152768,6.704566,0.01569272,0.02096355,5.89208,115,197,0.06826697,1.332416,2.282487,30.71778,0.2173983,1,0.138824,13.192,0.9687434,1,0.9344712,0.892334,0.4719904,1,True,0.9875174,2.354471,0.019,1,100,fTemp,1.555,4.682944,5,2.354471,5.89208,0.1387273,0
2183.75,2183,10,1,0,0.01158623,0.01158623,0.05920051,0.0006859105,4.864944,0.7408448,0.08969858,4.1241,0.007295312,0.02833006,5.89208,115,196,0.06826697,1.332416,2.2709,34.50133,0.2446759,1,0.1806811,3.664,0.9342548,1,0.9344712,0.6199558,0.2777104,1,True,0.9875174,2.354471,0.019,1,100,fTemp,1.555,5.075398,5,2.354471,5.89208,0.1387273,0
2183.83,2183,11,1,0,0.01158623,0.01158623,0,0,0,0,0.05200056,0,0,0,0,115,196,0,1.332416,2.2709,34.50133,0.2498256,1,0.1835744,3.4,0.9086956,1,0,0.1787109,0.1613319,1,False,0.9875174,2.354471,0.019,1,100,fTemp,1.555,5.353355,5,2.354471,0,0,0
2183.92,2183,12,2,0,0.01158623,0.01158623,0,0,0,0,0.02354915,0,0,0,0,115,195,0,1.332416,2.259314,34.50133,0.2503472,1,0.1839697,3.37,0.8526353,1,0,0,0.07321386,1,False,0.9875174,2.354471,0.019,1,100,fTemp,1.555,5.440268,5,2.354471,0,0,0
2184,2184,1,2,0,0.01158623,0.01158623,0,0,0,0,0.01046897,0,0,0,0,115,195,0,1.332416,2.259314,6.890697,0.05010439,1,0.1839697,3.37,0.897226,1,0,0,0.03261577,1,False,0.9875174,1.777594,0.019,1,100,fTemp,2.618465,5.373048,5,1.777594,0,0,1.155436
2184.08,2184,2,2,0,0.01158623,0.01158623,0,0,0,0,0.01898172,0,0,0,0,114,195,0,1.32083,2.259314,6.890697,0.05020899,1,0.1839697,3.37,0.9373424,1,0,0,0.05926046,1,False,0.9875174,1.777594,0.019,1,100,fTemp,2.618465,5.4463,5,1.777594,0,0,1.155436
2184.17,2184,3,2,0,0.01158623,0.01158623,0,0,0,0,0.03509302,0,0,0,0,114,194,0,1.32083,2.247728,6.890697,0.05031381,1,0.1839697,3.37,0.9681844,1,0,0,0.1097883,1,False,0.9875174,1.777594,0.019,1,100,fTemp,2.618465,5.587652,5,1.777594,0,0,1.155436
2184.25,2184,4,2,0,0.01158623,0.01158623,0,0,0,0,0.06451167,0,0,0,0,114,194,0,1.32083,2.247728,6.890697,0.05041885,1,0.1820284,3.538,0.9803934,1,0,0.3305785,0.2022457,1,False,0.9875174,1.777594,0.019,1,100,fTemp,2.618465,5.828463,5,1.777594,0,0,1.155436
2184.33,2184,5,2,0,0.01154782,0.01154782,0.05797297,0.0006694616,6.197914,0.677821,0.1493385,5.520092,0.01564366,0.01677563,5.770472,114,193,0.06663639,1.316452,2.22873,5.086238,0.03660516,1,0.1624134,6.12,0.9848765,1,0.9553967,0.8759039,0.4691572,1,True,0.9875174,1.777594,0.019,1,100,fTemp,2.618465,6.506483,5,1.777594,5.770472,0.1025756,1.155436
2184.42,2184,6,2,0,0.01154782,0.01154782,0.05797297,0.0006694616,6.744275,0.7909073,0.1957569,5.953367,0.0194574,0.01467648,5.770472,136,232,0.06663639,1.570504,2.679095,3.664848,0.02214151,1,0.1331097,16.246,0.9829219,1,0.9553967,0.96213,0.6162676,1,True,0.9854077,1.777594,0.019,1,100,fTemp,2.618465,7.073436,5,1.777594,5.770472,0.1025756,1.155436
2184.5,2184,7,2,0,0.01154782,0.01154782,0.06918744,0.0007989643,8.138361,1.215339,0.321542,6.923022,0.02907288,0.01185279,6.880554,136,231,0.07945543,1.570504,2.667547,8.394691,0.05067052,1,0.1277627,19.682,0.9871569,1,0.9553967,0.9984068,0.8453634,1,True,0.9854077,1.777594,0.019,1,100,fRad,2.618465,8.030772,5,1.777594,6.880554,0.1223083,1.155436
