Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
2264,2264,1,1,0,0.01971507,1,0,0,0,0,0.01145358,0,0,0,0,102,208,0,2.010937,4.100735,7,0.0507497,1,0.1839697,3.37,0.7340711,1,0,0,0.03558283,1,False,0.987637,1.74236,0.069,1,175,fTemp,1.555,0.1561238,5,1.74236,0,0,0
2264.08,2264,2,1,0,0.01971507,1,0,0,0,0,0.02075354,0,0,0,0,102,208,0,2.010937,4.100735,7,0.05085566,1,0.1839697,3.37,0.8006321,1,0,0,0.06460961,1,False,0.987637,1.74236,0.069,1,175,fTemp,1.555,0.2722859,5,1.74236,0,0,0
2264.17,2264,3,1,0,0.01971507,1,0,0,0,0,0.03835092,0,0,0,0,102,207,0,2.010937,4.08102,7,0.05096183,1,0.1839697,3.37,0.8656279,1,0,0,0.1196428,1,False,0.987637,1.74236,0.069,1,175,fTemp,1.555,0.4843323,5,1.74236,0,0,0
2264.25,2264,4,1,0,0.01971507,1,0,0,0,0,0.07046571,0,0,0,0,102,207,0,2.010937,4.08102,7,0.05106822,1,0.1816768,3.568,0.8986279,1,0,0.3732639,0.2202898,1,False,0.987637,1.74236,0.069,1,175,fTemp,1.555,0.7352005,5,1.74236,0,0,0
2264.33,2264,5,1,0,0.01447028,1,0.07235143,0.001046946,6.382338,1.040017,0.1630353,5.342321,0.02769457,0.01222739,15.55556,102,206,0.2250933,1.475969,2.980879,4.895558,0.03406804,1,0.1469508,9.644,0.6935707,1,0.9566122,0.9078444,0.5107447,1,True,0.987637,1.74236,0.069,1,175,fRad,1.555,1.581754,5,1.74236,15.55556,0.2710339,0
2264.42,2264,6,1,0,0.01447028,1,0.07235143,0.001046946,6.739025,1.213257,0.2136929,5.525768,0.0246144,0.01452634,15.55556,104,210,0.2250933,1.50491,3.03876,9.172093,0.06262445,1,0.1133172,32.68,0.6828775,1,0.9566122,0.9808475,0.6708388,1,True,0.9875174,1.74236,0.069,1,175,fRad,1.555,2.777402,5,1.74236,15.55556,0.2710339,0
2264.5,2264,7,1,0,0.0199047,1,0.0995235,0.001980985,9.353989,2.150378,0.2990053,7.203611,0.04230489,0.01613739,21.39755,103,210,0.4259118,2.050184,4.179987,7.177006,0.04824319,1,0.09423779,77.156,0.7063805,1,0.9566122,0.9853218,0.9199586,1,True,0.9875174,1.74236,0.069,1,175,fRad,1.555,4.362863,5,1.74236,21.39755,0.3728225,0
2264.58,2264,8,1,0,0.0199047,1,0.0995235,0.001980985,4.9081,2.205215,0.3010618,2.702885,0.03035965,0.01179896,21.39755,103,210,0.4259118,2.050184,4.179987,9.536325,0.06422758,0.600619,0.08346596,134.478,0.675627,1,0.9566122,0.9769194,0.9282199,1,True,0.9875174,1.74236,0.069,1,175,Too dry,1.555,6.012241,5,1.74236,21.39755,0.3728225,0
2264.67,2264,9,1,0,0.0199047,1,0.0995235,0.001980985,6.602362,1.457139,0.1659286,5.145223,0.02711316,0.0177724,21.39755,103,209,0.4259118,2.050184,4.160082,14.21938,0.09595528,1,0.1387023,14.2,0.6220645,1,0.9566122,0.9225638,0.5126514,1,True,0.9875174,1.74236,0.069,1,175,fRad,1.555,7.125381,5,1.74236,21.39755,0.3728225,0
2264.75,2264,10,1,0,0.0199047,1,0.0995235,0.001980985,3.820471,1.039401,0.0974279,2.78107,0.01160954,0.02401757,21.39755,103,209,0.4259118,2.050184,4.160082,16.73302,0.1131384,1,0.1815093,3.588,0.5343161,1,0.9566122,0.6631857,0.3016407,1,True,0.9875174,1.74236,0.069,1,175,fRad,1.555,8.015358,5,1.74236,21.39755,0.3728225,0
2264.83,2264,11,1,0,0.0199047,1,0.04976175,0.0009904926,0,0,0.05651472,0,0,0,10.69878,103,208,0.2129559,2.050184,4.140177,16.73302,0.1171321,1,0.1834497,3.41,0.7484157,1,0,0.2186703,0.1753371,1,False,0.9875174,1.74236,0.069,1,175,fTemp,1.555,8.540982,5,1.74236,10.69878,0.1864112,0
2264.92,2264,12,2,0,0.0199047,1,0.04976175,0.0009904926,0,0,0.02564234,0,0,0,10.69878,102,208,0.2129559,2.030279,4.140177,16.73302,0.1173685,1,0.1839697,3.37,0.6684542,1,0,0,0.07972155,1,False,0.9875174,1.74236,0.069,1,175,fTemp,1.555,8.679519,5,1.74236,10.69878,0.1864112,0
2265,2265,1,2,0,0.0199047,1,0.04976175,0.0009904926,0,0,0.01142133,0,0,0,10.69878,102,207,0.2129559,2.030279,4.120273,6.890697,0.04843014,1,0.1839697,3.37,0.7306533,1,0,0,0.03558283,1,False,0.9875174,1.541868,0.069,1,175,fTemp,9.509162,8.418099,5,1.541868,10.69878,0.164961,1.247986
2265.08,2265,2,2,0,0.0199047,1,0.04976175,0.0009904926,0,0,0.0206951,0,0,0,10.69878,102,207,0.2129559,2.030279,4.120273,6.890697,0.04852786,1,0.1839697,3.37,0.7975057,1,0,0,0.06460961,1,False,0.9875174,1.541868,0.069,1,175,fTemp,9.509162,8.506955,5,1.541868,10.69878,0.164961,1.247986
2265.17,2265,3,2,0,0.0199047,1,0.04976175,0.0009904926,0,0,0.03817787,0,0,0,10.69878,102,206,0.2129559,2.030279,4.100368,6.890697,0.04862577,1,0.1839697,3.37,0.8629977,1,0,0,0.1194392,1,False,0.9875174,1.541868,0.069,1,175,fTemp,9.509162,8.670575,5,1.541868,10.69878,0.164961,1.247986
2265.25,2265,4,2,0,0.0199047,1,0.04976175,0.0009904926,0,0,0.07016651,0,0,0,10.69878,101,206,0.2129559,2.010375,4.100368,6.890697,0.04872387,1,0.1810205,3.632,0.8963602,1,0,0.3732639,0.2199738,1,False,0.9875174,1.541868,0.069,1,175,fTemp,9.509162,8.86559,5,1.541868,10.69878,0.164961,1.247986
2265.33,2265,5,2,0,0.01949389,1,0.09746945,0.001900059,7.763302,1.268778,0.1624096,6.494524,0.03613619,0.01535586,20.95593,101,206,0.4085126,1.968883,4.015741,5.951094,0.04084574,1,0.1481591,9.252,0.6932551,1,0.9634008,0.9078444,0.5102211,1,True,0.9875174,1.541868,0.069,1,175,fRad,9.509162,9.688579,5,1.541868,20.95593,0.3231127,1.247986
2265.42,2265,6,2,0,0.01949389,1,0.09746945,0.001900059,8.213441,1.480124,0.2130486,6.733316,0.04294004,0.01367202,20.95593,108,220,0.4085126,2.10534,4.288656,9.648889,0.062241,1,0.1133089,32.494,0.6825609,1,0.9634008,0.9808475,0.6707041,1,True,0.986962,1.541868,0.069,1,175,fRad,9.509162,10.84112,5,1.541868,20.95593,0.3231127,1.247986
2265.5,2265,7,2,0,0.0207845,1,0.1039225,0.002159977,8.874663,2.033399,0.3125962,6.841264,0.05745009,0.01177259,22.34334,108,219,0.4643951,2.244726,4.551805,13.83984,0.08909544,1,0.1044393,49.566,0.7075598,1,0.9634008,0.9853218,0.9205445,1,True,0.986962,1.541868,0.069,1,175,fRad,9.509162,12.38654,5,1.541868,22.34334,0.3445047,1.247986
2265.58,2265,8,2,0,0.0207845,1,0.1039225,0.002159977,4.478607,2.085253,0.3148953,2.393353,0.03073506,0.01110503,22.34334,108,219,0.4643951,2.244726,4.551805,15.91969,0.102685,0.573,0.0831846,135.934,0.6768244,1,0.9634008,0.9769194,0.929251,1,True,0.986962,1.541868,0.069,1,175,Too dry,9.509162,14.00424,5,1.541868,22.34334,0.3445047,1.247986
2265.67,2265,9,2,0,0.0207845,1,0.1039225,0.002159977,6.280438,1.377872,0.173593,4.902566,0.02861399,0.01672717,22.34334,108,218,0.4643951,2.244726,4.531021,20.38263,0.1317286,1,0.1192582,28.386,0.623271,1,0.9634008,0.9225638,0.5133396,1,True,0.986962,1.541868,0.069,1,175,fRad,9.509162,15.08149,5,1.541868,22.34334,0.3445047,1.247986
2265.75,2265,10,2,0,0.0207845,1,0.1039225,0.002159977,3.636951,0.9828587,0.1019391,2.654093,0.01226149,0.02260504,22.34334,107,218,0.4643951,2.223941,4.531021,22.78213,0.1475237,1,0.1716588,4.742,0.535485,1,0.9634008,0.6631857,0.302078,1,True,0.986962,1.541868,0.069,1,175,fRad,9.509162,15.7724,5,1.541868,22.34334,0.3445047,1.247986
2265.83,2265,11,2,0,0.0207845,1,0.05196125,0.001079988,0,0,0.05911139,0,0,0,11.17167,107,218,0.2321975,2.223941,4.531021,22.78213,0.1527285,1,0.1834545,3.41,0.7481691,1,0,0.2186703,0.1755315,1,False,0.986962,1.541868,0.069,1,175,fTemp,9.509162,16.23027,5,1.541868,11.17167,0.1722524,1.247986
2265.92,2265,12,3,0,0.0207845,1,0.05196125,0.001079988,0,0,0.0267978,0,0,0,11.17167,107,217,0.2321975,2.223941,4.510236,22.78213,0.1530367,1,0.1839697,3.37,0.6681944,1,0,0,0.07974233,1,False,0.986962,1.541868,0.069,1,175,fTemp,9.509162,16.34522,5,1.541868,11.17167,0.1722524,1.247986
2266,2266,1,3,0,0.0207845,1,0.05196125,0.001079988,0,0,0.01193287,0,0,0,11.17167,107,217,0.2321975,2.223941,4.510236,7.195271,0.04843104,1,0.1839697,3.37,0.7304024,1,0,0,0.03558283,1,False,0.986962,1.70673,0.069,1,175,fTemp,9.929472,16.00027,5,1.70673,11.17167,0.1906702,1.467006
2266.08,2266,2,3,0,0.0207845,1,0.05196125,0.001079988,0,0,0.02162201,0,0,0,11.17167,106,216,0.2321975,2.203157,4.489452,7.195271,0.04852877,1,0.1839697,3.37,0.7972758,1,0,0,0.06460961,1,False,0.986962,1.70673,0.069,1,175,fTemp,9.929472,16.05872,5,1.70673,11.17167,0.1906702,1.467006
2266.17,2266,3,3,0,0.0207845,1,0.05196125,0.001079988,0,0,0.0398878,0,0,0,11.17167,106,216,0.2321975,2.203157,4.489452,7.195271,0.04862668,1,0.1839697,3.37,0.8628038,1,0,0,0.1194392,1,False,0.986962,1.70673,0.069,1,175,fTemp,9.929472,16.16478,5,1.70673,11.17167,0.1906702,1.467006
2266.25,2266,4,3,0,0.0207845,1,0.05196125,0.001079988,0,0,0.07330917,0,0,0,11.17167,106,215,0.2321975,2.203157,4.468668,7.195271,0.04872479,1,0.1815807,3.576,0.8961928,1,0,0.3732639,0.2199738,1,False,0.986962,1.70673,0.069,1,175,fTemp,9.929472,16.28527,5,1.70673,11.17167,0.1906702,1.467006
2266.33,2266,5,3,0,0.02035553,1,0.1017776,0.002071738,8.814058,1.438631,0.1696837,7.375428,0.04074693,0.01614488,21.88219,106,215,0.4454236,2.157686,4.376439,6.758444,0.04442509,1,0.1478939,9.312,0.6941588,1,0.9578345,0.9078444,0.5102211,1,True,0.986962,1.70673,0.069,1,175,fRad,9.929472,16.88359,5,1.70673,21.88219,0.3734699,1.467006
