Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
2148,2148,1,1,0,0.0129676,1,0,0,0,0,0.008750117,0,0,0,0,109,202,0,1.413469,2.619456,7,0.0507497,1,0.1839697,3.37,0.8721092,1,0,0,0.02718399,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,0.2114603,5,2.276923,0,0,0
2148.08,2148,2,1,0,0.0129676,1,0,0,0,0,0.01589041,0,0,0,0,108,201,0,1.400501,2.606488,7,0.05085566,1,0.1839697,3.37,0.9182323,1,0,0,0.04946981,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,0.4244989,5,2.276923,0,0,0
2148.17,2148,3,1,0,0.0129676,1,0,0,0,0,0.02941364,0,0,0,0,108,201,0,1.400501,2.606488,7,0.05096183,1,0.1839697,3.37,0.9556867,1,0,0,0.09176129,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,0.7818643,5,2.276923,0,0,0
2148.25,2148,4,1,0,0.0129676,1,0,0,0,0,0.05414169,0,0,0,0,108,200,0,1.400501,2.593521,7,0.05106822,1,0.1815994,3.576,0.9713912,1,0,0.2944,0.1692576,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,1.106626,5,2.276923,0,0,0
2148.33,2148,5,1,0,0.01285932,1,0.0642966,0.0008268104,8.58529,0.8910016,0.1255251,7.694288,0.02118214,0.01911061,6.396672,108,200,0.08225685,1.388806,2.571864,7.093318,0.05080122,1,0.1640478,5.758,0.9367789,1,0.9374015,0.8151,0.3932355,1,True,0.987637,2.276923,0.021,1,137,fTemp,1.555,2.336128,5,2.276923,6.396672,0.1456473,0
2148.42,2148,6,1,0,0.01285932,1,0.0642966,0.0008268104,9.514206,1.040314,0.1645937,8.473892,0.02669588,0.01680419,6.396672,110,204,0.08225685,1.414525,2.623301,14.12372,0.0991891,1,0.1488967,9.016,0.9315088,1,0.9374015,0.9151734,0.5167034,1,True,0.9875174,2.276923,0.021,1,137,fTemp,1.555,4.251066,5,2.276923,6.396672,0.1456473,0
2148.5,2148,7,1,0,0.01309299,1,0.06546494,0.0008571318,10.31492,1.365702,0.2305614,8.949213,0.03583761,0.01381774,6.512299,110,204,0.08526546,1.440229,2.67097,22.18178,0.1560422,1,0.1469691,10.042,0.9436192,1,0.9374015,0.9907359,0.7093753,1,True,0.9875174,2.276923,0.021,1,137,fRad,1.555,6.828834,5,2.276923,6.512299,0.1482801,0
2148.58,2148,8,1,0,0.01309299,1,0.06546494,0.0008571318,9.421636,1.400609,0.2324957,8.021026,0.0331384,0.01364913,6.512299,109,203,0.08526546,1.427136,2.657877,29.54329,0.2082532,1,0.1232877,21.992,0.928774,1,0.9374015,0.9941859,0.7168198,1,True,0.9875174,2.276923,0.021,1,137,fRad,1.555,9.561307,5,2.276923,6.512299,0.1482801,0
2148.67,2148,9,1,0,0.01309299,1,0.06546494,0.0008571318,7.06488,0.9241641,0.1281563,6.140716,0.01649709,0.02055926,6.512299,109,203,0.08526546,1.427136,2.657877,35.18946,0.2485609,1,0.1795871,3.818,0.8980514,1,0.9374015,0.8329234,0.3959504,1,True,0.9875174,2.276923,0.021,1,137,fTemp,1.555,12.43966,5,2.276923,6.512299,0.1482801,0
2148.75,2148,10,1,0,0.01309299,1,0.06546494,0.0008571318,4.140081,0.6579255,0.07520097,3.482156,0.007153667,0.02778372,6.512299,109,202,0.08526546,1.427136,2.644784,38.38182,0.2716644,1,0.1817891,3.558,0.8336024,1,0.9374015,0.5610937,0.2328252,1,True,0.9875174,2.276923,0.021,1,137,fTemp,1.555,15.11182,5,2.276923,6.512299,0.1482801,0
