Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
2277,2277,1,1,0,0.02736473,1,0,0,0,0,0.009080468,0,0,0,0,115,196,0,3.146944,5.363486,7,0.0507497,1,0.1839697,3.37,0.9019039,1,0,0,0.02821029,1,False,0.987637,1.717496,0.049,1,100,fTemp,1.555,0.1705132,5,1.717496,0,0,0
2277.08,2277,2,1,0,0.02736473,1,0,0,0,0,0.01648454,0,0,0,0,115,195,0,3.146944,5.336122,7,0.05085566,1,0.1839697,3.37,0.9407972,1,0,0,0.05131943,1,False,0.987637,1.717496,0.049,1,100,fTemp,1.555,0.3109135,5,1.717496,0,0,0
2277.17,2277,3,1,0,0.02736473,1,0,0,0,0,0.03045429,0,0,0,0,114,195,0,3.119579,5.336122,7,0.05096183,1,0.1839697,3.37,0.9703528,1,0,0,0.0950078,1,False,0.987637,1.717496,0.049,1,100,fTemp,1.555,0.5558165,5,1.717496,0,0,0
2277.25,2277,4,1,0,0.02736473,1,0,0,0,0,0.05605531,0,0,0,0,114,194,0,3.119579,5.308757,7,0.05106822,1,0.1810108,3.628,0.9819099,1,0,0.2867191,0.17524,1,False,0.987637,1.717496,0.049,1,100,fTemp,1.555,0.8016239,5,1.717496,0,0,0
2277.33,2277,5,1,0,0.02703188,0.02703188,0.135687,0.003667875,6.979762,0.789151,0.1299668,6.190611,0.04234746,0.01633657,14.92557,114,194,0.4034662,3.081635,5.244185,5.702027,0.0397577,1,0.1458646,9.986,0.8835289,1,0.9574659,0.8238611,0.4071503,1,True,0.987637,1.717496,0.049,1,100,fTemp,1.555,1.691824,5,1.717496,14.92557,0.256346,0
2277.42,2277,6,1,0,0.02703188,0.02703188,0.135687,0.003667875,7.718666,0.9212584,0.1705406,6.797407,0.05305335,0.01442039,14.92557,116,198,0.4034662,3.135698,5.352313,11.18163,0.07649118,1,0.1060144,44.778,0.8760377,1,0.9574659,0.9238756,0.5353721,1,True,0.9875174,1.717496,0.049,1,100,fRad,1.555,3.070573,5,1.717496,14.92557,0.256346,0
2277.5,2277,7,1,0,0.02703188,0.02703188,0.1381397,0.003734175,8.395559,1.209234,0.2390378,7.186326,0.07145323,0.01164597,15.19536,116,197,0.4107593,3.135698,5.325281,17.38569,0.119071,1,0.1063124,43.836,0.8934088,1,0.9574659,0.9945486,0.7354547,1,True,0.9875174,1.717496,0.049,1,100,fRad,1.555,4.941514,5,1.717496,15.19536,0.2609797,0
2277.58,2277,8,1,0,0.02703188,0.02703188,0.1381397,0.003734175,0.7470398,1.240126,0.2410991,-0.4930867,0.0063216,0.0117129,15.19536,116,197,0.4107593,3.135698,5.325281,16.84031,0.1155655,0.0975,0.08198872,145.362,0.8721418,1,0.9574659,0.9971794,0.7433456,1,True,0.9875174,1.717496,0.049,1,100,Too dry,1.555,6.796366,5,1.717496,15.19536,0.2609797,0
2277.67,2277,9,1,0,0.02703188,0.02703188,0.1381397,0.003734175,5.671608,0.8184879,0.1329341,4.85312,0.03186302,0.01764278,15.19536,115,197,0.4107593,3.108666,5.325281,21.29642,0.1464361,1,0.1400066,14.734,0.8309731,1,0.9574659,0.8418599,0.410712,1,True,0.9875174,1.717496,0.049,1,100,fRad,1.555,8.063701,5,1.717496,15.19536,0.2609797,0
2277.75,2277,10,1,0,0.02703188,0.02703188,0.1381397,0.003734175,3.223866,0.5828833,0.07802343,2.640983,0.01340216,0.02384239,15.19536,115,196,0.4107593,3.108666,5.298249,23.71173,0.1633686,1,0.1827649,3.472,0.7524963,1,0.9574659,0.563579,0.2415637,1,True,0.9875174,1.717496,0.049,1,100,fTemp,1.555,9.226548,5,1.717496,15.19536,0.2609797,0
