Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
2149,2149,1,1,0,0.01172677,1,0,0,0,0,0.008814875,0,0,0,0,116,194,0,1.360306,2.274994,7,0.0507497,1,0.1839697,3.37,0.9402851,1,0,0,0.02738517,1,False,0.987637,2,0.019,1,100,fTemp,1.555,0.2080777,5,2,0,0,0
2149.08,2149,2,1,0,0.01172677,1,0,0,0,0,0.01600688,0,0,0,0,116,194,0,1.360306,2.274994,7,0.05085566,1,0.1839697,3.37,0.967649,1,0,0,0.04983238,1,False,0.987637,2,0.019,1,100,fTemp,1.555,0.4162454,5,2,0,0,0
2149.17,2149,3,1,0,0.01172677,1,0,0,0,0,0.02957854,0,0,0,0,116,193,0,1.360306,2.263267,7,0.05096183,1,0.1839697,3.37,0.9860261,1,0,0,0.09227574,1,False,0.987637,2,0.019,1,100,fTemp,1.555,0.7683907,5,2,0,0,0
2149.25,2149,4,1,0,0.01172677,1,0,0,0,0,0.0544562,0,0,0,0,116,193,0,1.360306,2.263267,7,0.05106822,1,0.1822017,3.522,0.992328,1,0,0.2813781,0.1702408,1,False,0.987637,2,0.019,1,100,fTemp,1.555,1.092238,5,2,0,0,0
2149.33,2149,5,1,0,0.0116289,1,0.05814448,0.0006761562,6.782323,0.6818162,0.1262956,6.100507,0.01627543,0.01776871,5.787465,115,192,0.06730183,1.337323,2.232748,5.625744,0.04036897,1,0.1698122,4.894,0.9778646,1,0.9475625,0.8138319,0.3956493,1,True,0.987637,2,0.019,1,100,fTemp,1.555,2.317726,5,2,5.787465,0.1157493,0
2149.42,2149,6,1,0,0.0116289,1,0.05814448,0.0006761562,7.568575,0.7960495,0.1657334,6.772526,0.02065508,0.01562418,5.787465,118,196,0.06730183,1.37221,2.279264,11.09097,0.07803886,1,0.1553707,7.404,0.9752784,1,0.9475625,0.9155464,0.5202811,1,True,0.9875174,2,0.019,1,100,fTemp,1.555,4.243115,5,2,5.787465,0.1157493,0
2149.5,2149,7,1,0,0.0118401,1,0.05920051,0.0007009401,8.168527,1.045006,0.2323354,7.123521,0.0276031,0.01284732,5.89208,118,196,0.06976283,1.397132,2.32066,17.48969,0.1232738,1,0.1694761,4.948,0.9811021,1,0.9475625,0.9914179,0.7148333,1,True,0.9875174,2,0.019,1,100,fRad,1.555,6.86751,5,2,5.89208,0.1178416,0
2149.58,2149,8,1,0,0.0118401,1,0.05920051,0.0007009401,7.535279,1.071713,0.2343801,6.463566,0.02577755,0.01269067,5.89208,117,195,0.06976283,1.385292,2.30882,23.42579,0.1654519,1,0.1406508,12.328,0.9739082,1,0.9475625,0.9947676,0.7226297,1,True,0.9875174,2,0.019,1,100,fRad,1.555,9.758308,5,2,5.89208,0.1178416,0
2149.67,2149,9,1,0,0.0118401,1,0.05920051,0.0007009401,5.738469,0.7071868,0.1292256,5.031282,0.01303274,0.01911557,5.89208,117,195,0.06976283,1.385292,2.30882,28.05538,0.1985558,1,0.1730759,4.766,0.9572001,1,0.9475625,0.8319833,0.3992542,1,True,0.9875174,2,0.019,1,100,fTemp,1.555,12.78393,5,2,5.89208,0.1178416,0
2149.75,2149,10,1,0,0.0118401,1,0.05920051,0.0007009401,3.430704,0.5034899,0.07583872,2.927214,0.005765541,0.02583271,5.89208,117,195,0.06976283,1.385292,2.30882,30.74245,0.2180187,1,0.1822452,3.518,0.9158445,1,0.9475625,0.5544268,0.2347998,1,True,0.9875174,2,0.019,1,100,fTemp,1.555,15.3311,5,2,5.89208,0.1178416,0
2149.83,2149,11,1,0,0.0118401,1,0,0,0,0,0.04393352,0,0,0,0,117,194,0,1.385292,2.29698,30.74245,0.2226074,1,0.1835538,3.406,0.9484624,1,0,0.1417906,0.1363039,1,False,0.9875174,2,0.019,1,100,fTemp,1.555,16.47578,5,2,0,0,0
2149.92,2149,12,2,0,0.0118401,1,0,0,0,0,0.019846,0,0,0,0,116,194,0,1.373452,2.29698,30.74245,0.2230721,1,0.1839697,3.37,0.9067391,1,0,0,0.06170081,1,False,0.9875174,2,0.019,1,100,fTemp,1.555,16.7661,5,2,0,0,0
2150,2150,1,2,0,0.0118401,1,0,0,0,0,0.008790056,0,0,0,0,116,193,0,1.373452,2.28514,6.890697,0.05010439,1,0.1839697,3.37,0.9059867,1,0,0,0.02738517,1,False,0.9875174,2.275433,0.019,1,100,fTemp,2.618465,16.68092,5,2.275433,0,0,1.479032
2150.08,2150,2,2,0,0.0118401,1,0,0,0,0,0.01596181,0,0,0,0,116,193,0,1.373452,2.28514,6.890697,0.05020899,1,0.1839697,3.37,0.9437835,1,0,0,0.04983238,1,False,0.9875174,2.275433,0.019,1,100,fTemp,2.618465,16.77259,5,2.275433,0,0,1.479032
2150.17,2150,3,2,0,0.0118401,1,0,0,0,0,0.02949527,0,0,0,0,116,193,0,1.373452,2.28514,6.890697,0.05031381,1,0.1839697,3.37,0.9722025,1,0,0,0.09227574,1,False,0.9875174,2.275433,0.019,1,100,fTemp,2.618465,16.92977,5,2.275433,0,0,1.479032
2150.25,2150,4,2,0,0.0118401,1,0,0,0,0,0.05430288,0,0,0,0,115,192,0,1.361612,2.2733,6.890697,0.05041885,1,0.182507,3.496,0.9831913,1,0,0.2813781,0.1702408,1,False,0.9875174,2.275433,0.019,1,100,fTemp,2.618465,17.07743,5,2.275433,0,0,1.479032
2150.33,2150,5,2,0,0.01159459,1,0.05797297,0.0006721731,7.712814,0.8087529,0.12594,6.904061,0.01738152,0.0188648,5.770472,115,192,0.06690628,1.333378,2.226162,6.364164,0.04580227,1,0.1662318,5.408,0.9374854,1,0.9374574,0.8138319,0.3956493,1,True,0.9875174,2.275433,0.019,1,100,fTemp,2.618465,17.90776,5,2.275433,5.770472,0.1313033,1.479032
2150.42,2150,6,2,0,0.01159459,1,0.05797297,0.0006721731,8.581584,0.9442537,0.1652668,7.63733,0.02171906,0.01679784,5.770472,135,224,0.06690628,1.56527,2.597189,7.437847,0.04594753,1,0.1540027,7.71,0.932252,1,0.9374574,0.9155464,0.5202811,1,True,0.9857363,2.275433,0.019,1,100,fTemp,2.618465,19.50764,5,2.275433,5.770472,0.1313033,1.479032
2150.5,2150,7,2,0,0.01352645,1,0.06763224,0.0009148238,10.67436,1.419318,0.2657265,9.255043,0.0334516,0.01582633,6.72673,134,224,0.09098876,1.812544,3.029924,14.54716,0.08981434,1,0.1668293,5.37,0.9439551,1,0.9374574,0.9914179,0.7148333,1,True,0.9857363,2.275433,0.019,1,100,fRad,2.618465,21,5,2.275433,6.72673,0.1530623,1.479032
2150.58,2150,8,2,0,0.01352645,1,0.06763224,0.0009148238,9.764156,1.455592,0.268065,8.308564,0.03549352,0.01364397,6.72673,134,224,0.09098876,1.812544,3.029924,22.17223,0.1371721,1,0.1362287,13.72,0.9291642,1,0.9374574,0.9947676,0.7226297,1,True,0.9857363,2.275433,0.019,1,100,fRad,2.618465,21,5,2.275433,6.72673,0.1530623,1.479032
2150.67,2150,9,2,0,0.01352645,1,0.06763224,0.0009148238,7.31626,0.960495,0.1477978,6.355765,0.01765635,0.0205515,6.72673,134,223,0.09098876,1.812544,3.016398,28.01586,0.1736798,1,0.1722587,4.846,0.8985346,1,0.9374574,0.8319833,0.3992542,1,True,0.9857363,2.275433,0.019,1,100,fTemp,2.618465,21,5,2.275433,6.72673,0.1530623,1.479032
2150.75,2150,10,2,0,0.01352645,1,0.06763224,0.0009148238,4.244285,0.6838356,0.08673821,3.560449,0.007579377,0.02777322,6.72673,134,223,0.09098876,1.812544,3.016398,31.27921,0.1943078,1,0.1826358,3.482,0.8342227,1,0.9374574,0.5544268,0.2347998,1,True,0.9857363,2.275433,0.019,1,100,fTemp,2.618465,21,5,2.275433,6.72673,0.1530623,1.479032
2150.83,2150,11,2,0,0.01352645,1,0,0,0,0,0.05024761,0,0,0,0,133,222,0,1.799017,3.002871,31.27921,0.1983908,1,0.1834002,3.418,0.9173108,1,0,0.1417906,0.1363039,1,False,0.9857363,2.275433,0.019,1,100,fTemp,2.618465,21.07653,5,2.275433,0,0,1.479032
2150.92,2150,12,3,0,0.01352645,1,0,0,0,0,0.02269825,0,0,0,0,133,222,0,1.799017,3.002871,31.27921,0.1988049,1,0.1839697,3.37,0.8638684,1,0,0,0.06170081,1,False,0.9857363,2.275433,0.019,1,100,fTemp,2.618465,21.07653,5,2.275433,0,0,1.479032
