Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
2230,2230,1,1,0,0.0129676,1,0,0,0,0,0.008750117,0,0,0,0,109,202,0,1.413469,2.619456,7,0.0507497,1,0.1839697,3.37,0.8152283,1,0,0,0.02718399,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,0.1510505,5,2.276923,0,0,0
2230.08,2230,2,1,0,0.0129676,1,0,0,0,0,0.01589041,0,0,0,0,108,201,0,1.400501,2.606488,7,0.05085566,1,0.1839697,3.37,0.8720227,1,0,0,0.04946981,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,0.2519707,5,2.276923,0,0,0
2230.17,2230,3,1,0,0.0129676,1,0,0,0,0,0.02936504,0,0,0,0,108,201,0,1.400501,2.606488,7,0.05096183,1,0.1839697,3.37,0.9226102,1,0,0,0.09160966,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,0.4503276,5,2.276923,0,0,0
2230.25,2230,4,1,0,0.0129676,1,0,0,0,0,0.05406639,0,0,0,0,108,200,0,1.400501,2.593521,7,0.05106822,1,0.1821911,3.522,0.9459683,1,0,0.2944,0.1690222,1,False,0.987637,2.276923,0.021,1,137,fTemp,1.555,0.827382,5,2.276923,0,0,0
2230.33,2230,5,1,0,0.01285932,1,0.0642966,0.0008268104,8.169823,0.8910016,0.1254008,7.278821,0.02015708,0.01911061,6.396672,108,200,0.08225685,1.388806,2.571864,6.706933,0.04803399,1,0.1508469,8.77,0.893667,1,0.9374015,0.8151,0.3928463,1,True,0.987637,2.276923,0.021,1,137,fTemp,1.555,1.666629,5,2.276923,6.396672,0.1456473,0
2230.42,2230,6,1,0,0.01285932,1,0.0642966,0.0008268104,9.050267,1.040314,0.1645619,8.009953,0.02539412,0.0168042,6.396672,110,204,0.08225685,1.414525,2.623301,13.30587,0.09344546,1,0.1156414,31.172,0.8865268,1,0.9374015,0.9151734,0.5166035,1,True,0.9875174,2.276923,0.021,1,137,fRad,1.555,2.491514,5,2.276923,6.396672,0.1456473,0
2230.5,2230,7,1,0,0.01309299,1,0.06546494,0.0008571318,9.888491,1.365702,0.2307022,8.522789,0.03435606,0.01381774,6.512299,110,204,0.08526546,1.440229,2.67097,20.96736,0.1474991,1,0.1038781,49.426,0.9031054,1,0.9374015,0.9907359,0.7098085,1,True,0.9875174,2.276923,0.021,1,137,fRad,1.555,3.681046,5,2.276923,6.512299,0.1482801,0
2230.58,2230,8,1,0,0.01309299,1,0.06546494,0.0008571318,2.067761,1.400609,0.2327428,0.6671513,0.007272866,0.01364913,6.512299,109,203,0.08526546,1.427136,2.657877,21.48977,0.1514832,0.2299513,0.08196947,145.772,0.8828627,1,0.9374015,0.9941859,0.7175818,1,True,0.9875174,2.276923,0.021,1,137,Too dry,1.555,4.955562,5,2.276923,6.512299,0.1482801,0
2230.67,2230,9,1,0,0.01309299,1,0.06546494,0.0008571318,6.66068,0.9241641,0.1283217,5.736516,0.01555325,0.02055926,6.512299,109,203,0.08526546,1.427136,2.657877,26.76003,0.1890195,1,0.123142,25.162,0.843284,1,0.9374015,0.8329234,0.3964615,1,True,0.9875174,2.276923,0.021,1,137,fTemp,1.555,5.669537,5,2.276923,6.512299,0.1482801,0
2230.75,2230,10,1,0,0.01309299,1,0.06546494,0.0008571318,3.82533,0.6579255,0.07530611,3.167405,0.006609807,0.02778372,6.512299,109,202,0.08526546,1.427136,2.644784,29.65967,0.2099295,1,0.1822671,3.516,0.7667528,1,0.9374015,0.5610937,0.2331508,1,True,0.9875174,2.276923,0.021,1,137,fTemp,1.555,6.112264,5,2.276923,6.512299,0.1482801,0
2230.83,2230,11,1,0,0.01309299,1,0,0,0,0,0.0436233,0,0,0,0,109,202,0,1.427136,2.644784,29.65967,0.2147669,1,0.1835627,3.402,0.8308454,1,0,0.1581937,0.1353415,1,False,0.9875174,2.276923,0.021,1,137,fTemp,1.555,6.400383,5,2.276923,0,0,0
2230.92,2230,12,2,0,0.01309299,1,0,0,0,0,0.01970352,0,0,0,0,109,202,0,1.427136,2.644784,29.65967,0.2152153,1,0.1839697,3.37,0.7586612,1,0,0,0.06125788,1,False,0.9875174,2.276923,0.021,1,137,fTemp,1.555,6.498546,5,2.276923,0,0,0
2231,2231,1,2,0,0.01309299,1,0,0,0,0,0.00872548,0,0,0,0,108,201,0,1.414043,2.631691,6.890697,0.05010439,1,0.1839697,3.37,0.8153131,1,0,0,0.02718399,1,False,0.9875174,1.687304,0.021,1,137,fTemp,2.894093,6.433423,5,1.687304,0,0,1.185673
2231.08,2231,2,2,0,0.01309299,1,0,0,0,0,0.01584567,0,0,0,0,108,201,0,1.414043,2.631691,6.890697,0.05020899,1,0.1839697,3.37,0.8720942,1,0,0,0.04946981,1,False,0.9875174,1.687304,0.021,1,137,fTemp,2.894093,6.518407,5,1.687304,0,0,1.185673
2231.17,2231,3,2,0,0.01309299,1,0,0,0,0,0.02928236,0,0,0,0,108,200,0,1.414043,2.618598,6.890697,0.05031381,1,0.1839697,3.37,0.922664,1,0,0,0.09160966,1,False,0.9875174,1.687304,0.021,1,137,fTemp,2.894093,6.685163,5,1.687304,0,0,1.185673
2231.25,2231,4,2,0,0.01309299,1,0,0,0,0,0.05391417,0,0,0,0,108,200,0,1.414043,2.618598,6.890697,0.05041885,1,0.1820102,3.538,0.9460111,1,0,0.2944,0.1690222,1,False,0.9875174,1.687304,0.021,1,137,fTemp,2.894093,7.000219,5,1.687304,0,0,1.185673
2231.33,2231,5,2,0,0.01282137,1,0.06410684,0.0008219373,5.332912,0.5812253,0.1250478,4.751687,0.01562036,0.01605015,6.377891,107,199,0.08177327,1.371886,2.551452,4.378383,0.03144971,1,0.1518262,8.254,0.8942554,1,0.9584979,0.8151,0.3928463,1,True,0.9875174,1.687304,0.021,1,137,fTemp,2.894093,7.831858,5,1.687304,6.377891,0.1076144,1.185673
2231.42,2231,6,2,0,0.01282137,1,0.06410684,0.0008219373,5.907803,0.6786259,0.1640987,5.229177,0.01943331,0.01429174,6.377891,125,232,0.08177327,1.602671,2.974557,3.501773,0.02173708,1,0.1179559,26.824,0.8871365,1,0.9584979,0.9151734,0.5166035,1,True,0.9858309,1.687304,0.021,1,137,fRad,2.894093,8.542479,5,1.687304,6.377891,0.1076144,1.185673
2231.5,2231,7,2,0,0.01485968,1,0.07429842,0.001104051,7.337989,1.013358,0.2620946,6.324632,0.02988817,0.013377,7.385811,125,231,0.1097508,1.85746,3.432587,7.838661,0.04862266,1,0.1192088,25.494,0.9031888,1,0.9584979,0.9907359,0.7098085,1,True,0.9858309,1.687304,0.021,1,137,fRad,2.894093,9.714564,5,1.687304,7.385811,0.1246211,1.185673
2231.58,2231,8,2,0,0.01485968,1,0.07429842,0.001104051,1.556745,1.03926,0.2644128,0.5174849,0.007306779,0.0116084,7.385811,124,231,0.1097508,1.842601,3.432587,8.247173,0.05126125,0.2334147,0.08233579,142.43,0.8829561,1,0.9584979,0.9941859,0.7175818,1,True,0.9858309,1.687304,0.021,1,137,Too dry,2.894093,10.97398,5,1.687304,7.385811,0.1246211,1.185673
2231.67,2231,9,2,0,0.01485968,1,0.07429842,0.001104051,4.9429,0.6857344,0.1457828,4.257165,0.01540238,0.01748538,7.385811,124,230,0.1097508,1.842601,3.417727,12.15834,0.07572608,1,0.1551017,7.472,0.8433934,1,0.9584979,0.8329234,0.3964615,1,True,0.9858309,1.687304,0.021,1,137,fTemp,2.894093,11.68324,5,1.687304,7.385811,0.1246211,1.185673
2231.75,2231,10,2,0,0.01485968,1,0.07429842,0.001104051,2.838896,0.488184,0.08555324,2.350712,0.006545951,0.02362967,7.385811,124,230,0.1097508,1.842601,3.417727,14.31033,0.08931164,1,0.1824765,3.5,0.766883,1,0.9584979,0.5610937,0.2331508,1,True,0.9858309,1.687304,0.021,1,137,fTemp,2.894093,12.05073,5,1.687304,7.385811,0.1246211,1.185673
2231.83,2231,11,2,0,0.01485968,1,0,0,0,0,0.04955925,0,0,0,0,124,229,0,1.842601,3.402868,14.31033,0.09136645,1,0.1834598,3.41,0.8309005,1,0,0.1581937,0.1353415,1,False,0.9858309,1.687304,0.021,1,137,fTemp,2.894093,12.29381,5,1.687304,0,0,1.185673
2231.92,2231,12,3,0,0.01485968,1,0,0,0,0,0.02238464,0,0,0,0,123,229,0,1.827741,3.402868,14.31033,0.0915572,1,0.1839697,3.37,0.7587242,1,0,0,0.06125788,1,False,0.9858309,1.687304,0.021,1,137,fTemp,2.894093,12.37647,5,1.687304,0,0,1.185673
2232,2232,1,3,0,0.01485968,1,0,0,0,0,0.009912783,0,0,0,0,123,229,0,1.827741,3.402868,7.814966,0.05010439,1,0.1839697,3.37,0.8153703,1,0,0,0.02718399,1,False,0.9858309,1.926296,0.021,1,137,fTemp,3.282286,12.26968,5,1.926296,0,0,1.353613
2232.08,2232,2,3,0,0.01485968,1,0,0,0,0,0.01800184,0,0,0,0,123,228,0,1.827741,3.388008,7.814966,0.05020899,1,0.1839697,3.37,0.8721424,1,0,0,0.04946981,1,False,0.9858309,1.926296,0.021,1,137,fTemp,3.282286,12.33566,5,1.926296,0,0,1.353613
2232.17,2232,3,3,0,0.01485968,1,0,0,0,0,0.03332196,0,0,0,0,123,228,0,1.827741,3.388008,7.814966,0.05031381,1,0.1839697,3.37,0.9227003,1,0,0,0.09176129,1,False,0.9858309,1.926296,0.021,1,137,fTemp,3.282286,12.46496,5,1.926296,0,0,1.353613
2232.25,2232,4,3,0,0.01485968,1,0,0,0,0,0.06133573,0,0,0,0,122,227,0,1.812881,3.373148,7.814966,0.05041885,1,0.181523,3.582,0.94604,1,0,0.2944,0.1692576,1,False,0.9858309,1.926296,0.021,1,137,fTemp,3.282286,12.70849,5,1.926296,0,0,1.353613
2232.33,2232,5,3,0,0.0145512,1,0.07275599,0.001058687,7.384049,0.8025626,0.1422042,6.581487,0.02291387,0.01719358,7.233375,122,227,0.1052543,1.775246,3.303122,6.064603,0.03841107,1,0.1573818,6.978,0.8944917,1,0.9501901,0.8151,0.3932355,1,True,0.9858309,1.926296,0.021,1,137,fTemp,3.282286,13.51726,5,1.926296,7.233375,0.1393362,1.353613
2232.42,2232,6,3,0,0.0145512,1,0.07275599,0.001058687,8.163877,0.9370545,0.1864641,7.226822,0.02845037,0.01531012,7.233375,127,236,0.1052543,1.848002,3.434083,11.09611,0.06769308,1,0.1223081,22.634,0.8873816,1,0.9501901,0.9151734,0.5167034,1,True,0.9856107,1.926296,0.021,1,137,fRad,3.282286,14.30872,5,1.926296,7.233375,0.1393362,1.353613
