Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
12,acersacc,0.005889044,1,0.5889044,3,False
12,betualle,0.003684366,1,0.3684366,3,False
12,betupapy,0.002350821,1,0.2350821,3,False
12,fagugran,0.005917528,1,0.5917528,3,False
12,picerube,0.007958012,1,0.7958012,3,False
12,pinustro,0.003614238,1,0.3614238,3,False
12,popugran,0.002738194,1,0.2738194,3,False
12,querrubr,0.003654063,1,0.3654064,3,False
12,tsugcana,0.00612283,1,0.612283,3,False
13,acerrubr,0.004040287,1,0.4040287,3,False
13,acersacc,0.005440144,1,0.5440145,3,False
13,betualle,0.00334988,1,0.334988,3,False
13,betupapy,0.002323582,1,0.2323582,3,False
13,fagugran,0.005466457,1,0.5466457,3,False
13,picerube,0.007888605,1,0.7888605,3,False
13,pinustro,0.003574508,1,0.3574508,3,False
13,popugran,0.002705324,1,0.2705324,3,False
13,querrubr,0.003322328,1,0.3322328,3,False
13,tsugcana,0.005656109,1,0.5656109,3,False
14,acerrubr,0.004628772,1,0.4628772,3,False
14,acersacc,0.006129842,1,0.6129842,3,False
14,betualle,0.003877797,1,0.3877797,3,False
14,betupapy,0.002481514,1,0.2481514,3,False
14,fagugran,0.006159491,1,0.6159491,3,False
14,picerube,0.008283408,1,0.8283408,3,False
14,pinustro,0.003803987,1,0.3803987,3,False
14,popugran,0.002896405,1,0.2896405,3,False
14,querrubr,0.003845904,1,0.3845904,3,False
14,tsugcana,0.006373188,1,0.6373188,3,False
15,acerrubr,0.00427556,1,0.4275561,3,False
15,acersacc,0.005733931,1,0.5733932,3,False
15,betualle,0.003552465,1,0.3552465,3,False
15,betupapy,0.002260503,1,0.2260503,3,False
15,fagugran,0.005761665,1,0.5761665,3,False
15,picerube,0.007748405,1,0.7748405,3,False
15,pinustro,0.003484846,1,0.3484846,3,False
15,popugran,0.002627866,1,0.2627866,3,False
15,querrubr,0.003523246,1,0.3523246,3,False
15,tsugcana,0.005961559,1,0.5961559,3,False
16,acerrubr,0.004070171,1,0.4070171,3,False
16,acersacc,0.00547077,1,0.547077,3,False
16,betualle,0.003378584,1,0.3378584,3,False
16,betupapy,0.002148909,1,0.2148909,3,False
16,fagugran,0.005497231,1,0.5497231,3,False
16,picerube,0.007392788,1,0.7392788,3,False
16,pinustro,0.003314275,1,0.3314275,3,False
16,popugran,0.002497597,1,0.2497597,3,False
16,querrubr,0.003350797,1,0.3350797,3,False
16,tsugcana,0.00568795,1,0.568795,3,False
17,acerrubr,0.004189441,1,0.4189441,3,False
17,acersacc,0.005575655,1,0.5575655,3,False
17,betualle,0.003501612,1,0.3501612,3,False
17,betupapy,0.002238063,1,0.2238063,3,False
17,fagugran,0.005602622,1,0.5602622,3,False
17,picerube,0.00753452,1,0.7534521,3,False
17,pinustro,0.003434962,1,0.3434962,3,False
17,popugran,0.002610449,1,0.2610449,3,False
17,querrubr,0.003472812,1,0.3472812,3,False
17,tsugcana,0.005796999,1,0.5796999,3,False
18,acerrubr,0.004123316,1,0.4123316,3,False
18,acersacc,0.005551075,1,0.5551075,3,False
18,betualle,0.003417989,1,0.3417989,3,False
18,betupapy,0.002171627,1,0.2171627,3,False
18,fagugran,0.005577924,1,0.5577924,3,False
18,picerube,0.007501306,1,0.7501306,3,False
18,pinustro,0.00335293,1,0.335293,3,False
18,popugran,0.002521909,1,0.2521909,3,False
18,querrubr,0.003389877,1,0.3389877,3,False
18,tsugcana,0.005771443,1,0.5771443,3,False
19,acerrubr,0.003069144,1,0.3069144,3,False
19,acersacc,0.004281129,1,0.4281129,3,False
19,betualle,0.002487758,1,0.2487759,3,False
19,betupapy,0.001557003,1,0.1557003,3,False
19,fagugran,0.004301835,1,0.4301835,3,False
19,picerube,0.005785195,1,0.5785195,3,False
19,pinustro,0.002440406,1,0.2440407,3,False
19,popugran,0.001789194,1,0.1789194,3,False
19,querrubr,0.002467298,1,0.2467298,3,False
19,tsugcana,0.004451082,1,0.4451082,3,False
20,acerrubr,0.003821647,1,0.3821647,3,False
20,acersacc,0.005202462,1,0.5202462,3,False
20,betualle,0.003145214,1,0.3145214,3,False
20,betupapy,0.001988549,1,0.1988549,3,False
20,fagugran,0.005227624,1,0.5227625,3,False
20,picerube,0.007030216,1,0.7030216,3,False
20,pinustro,0.003085348,1,0.3085348,3,False
20,popugran,0.002301312,1,0.2301312,3,False
20,querrubr,0.003119346,1,0.3119346,3,False
20,tsugcana,0.005408991,1,0.5408991,3,False
21,acerrubr,0.004832231,1,0.4832231,3,False
21,acersacc,0.006354188,1,0.6354188,3,False
21,betualle,0.004067044,1,0.4067044,3,False
21,betupapy,0.002610899,1,0.2610899,3,False
21,fagugran,0.006384921,1,0.6384921,3,False
21,picerube,0.008586572,1,0.8586572,3,False
21,pinustro,0.003989631,1,0.3989631,3,False
21,popugran,0.003054303,1,0.3054303,3,False
21,querrubr,0.004033594,1,0.4033594,3,False
21,tsugcana,0.006606439,1,0.6606439,3,False
22,acerrubr,0.005119004,1,0.5119004,3,False
22,acersacc,0.006679938,1,0.6679938,3,False
22,betualle,0.004329062,1,0.4329062,3,False
22,betupapy,0.002787959,1,0.2787959,3,False
22,fagugran,0.006712248,1,0.6712248,3,False
22,picerube,0.009026768,1,0.9026768,3,False
22,pinustro,0.004246661,1,0.4246662,3,False
22,popugran,0.003268654,1,0.3268654,3,False
22,querrubr,0.004293456,1,0.4293456,3,False
22,tsugcana,0.006945121,1,0.6945121,3,False
23,acerrubr,0.005189264,1,0.5189264,3,False
23,acersacc,0.006755908,1,0.6755908,3,False
23,betualle,0.004395187,1,0.4395187,3,False
23,betupapy,0.002833516,1,0.2833516,3,False
23,fagugran,0.006788584,1,0.6788585,3,False
23,picerube,0.009129426,1,0.9129426,3,False
23,pinustro,0.004311528,1,0.4311528,3,False
23,popugran,0.003324546,1,0.3324547,3,False
23,querrubr,0.004359038,1,0.4359038,3,False
23,tsugcana,0.007024106,1,0.7024106,3,False
24,acerrubr,0.005707099,1,0.5707099,3,False
24,acersacc,0.007303135,1,0.7303135,3,False
24,betualle,0.004889491,1,0.4889491,3,False
24,betupapy,0.003177275,1,0.3177275,3,False
24,fagugran,0.007338457,1,0.7338457,3,False
24,picerube,0.009621507,1,0.9621508,3,False
24,pinustro,0.004796424,1,0.4796424,3,False
24,popugran,0.003749042,1,0.3749042,3,False
24,querrubr,0.004849277,1,0.4849277,3,False
24,tsugcana,0.007593057,1,0.7593057,3,False
25,acerrubr,0.005599367,1,0.5599368,3,False
25,acersacc,0.007194812,1,0.7194812,3,False
25,betualle,0.004783623,1,0.4783623,3,False
25,betupapy,0.003102265,1,0.3102265,3,False
25,fagugran,0.007229611,1,0.7229611,3,False
25,picerube,0.00964703,1,0.964703,3,False
25,pinustro,0.004692571,1,0.4692571,3,False
25,popugran,0.003655232,1,0.3655232,3,False
25,querrubr,0.004744279,1,0.4744279,3,False
25,tsugcana,0.007480435,1,0.7480435,3,False
26,acerrubr,0.005250665,1,0.5250666,3,False
26,acersacc,0.006809323,1,0.6809323,3,False
26,betualle,0.004459896,1,0.4459896,3,False
26,betupapy,0.002881248,1,0.2881248,3,False
26,fagugran,0.006842257,1,0.6842257,3,False
26,picerube,0.009030099,1,0.90301,3,False
26,pinustro,0.004375006,1,0.4375006,3,False
26,popugran,0.003385789,1,0.3385789,3,False
26,querrubr,0.004423216,1,0.4423215,3,False
26,tsugcana,0.007079641,1,0.7079641,3,False
27,acerrubr,0.004289481,1,0.4289482,3,False
27,acersacc,0.005747824,1,0.5747824,3,False
27,betualle,0.003566096,1,0.3566096,3,False
27,betupapy,0.002613147,1,0.2613147,3,False
27,fagugran,0.005775625,1,0.5775625,3,False
27,picerube,0.008583407,1,0.8583407,3,False
27,pinustro,0.003991772,1,0.3991772,3,False
27,popugran,0.003057696,1,0.3057696,3,False
27,querrubr,0.003536766,1,0.3536766,3,False
27,tsugcana,0.005976003,1,0.5976003,3,False
28,acerrubr,0.005087898,1,0.5087898,3,False
28,acersacc,0.006613643,1,0.6613643,3,False
28,betualle,0.004316292,1,0.4316292,3,False
28,betupapy,0.00278643,1,0.278643,3,False
