Time,Year,Month,Ecoregion,SoilType,NrOfCohorts,MaxLayerRatio,Layers,SumCanopyProp,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),Potential Evapotranspiration(mm),Potential Evaporation(mm),Evaporation(mm),PotentialTranspiration(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),Water(m/m),PressureHead(mm),Surface Water (mm),Available Water (mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,SoilDiffusivity(mm2_s),ActiveLayerDepth(mm/mo),LeakageFrac(-),AverageAlbedo(ratio_W_m2),FrostDepth(mm/mo),SPEI,WoodMass,TotalBiomass,HOM,HON,SoilDecResp,NEP,GrossNMin,NetNMin,NRatioNit,NetNitr,NDrain,NdepTot,NPoolTot,NetN,RootNSink,PlantNSite,LitterMSite,LitterNSite,Canopy%N,NRatioSite,LitFolNSite,LitRootNSite,LitWoodNSite,Litter%NSite,OpenSpace,CanopyNSite,WoodNSite,RootNSite,DWoodNSite,Wood%NSite,DWood%NSite,NH4dep,NO3dep,NetPsnSite,SoilDecResp,WoodDecRespSite,WoodMRespSite,WoodGRespSite,FolGRespSite,RootMRespSite,RootGRespSite
1904.417,1904,6,eco999,SALO,1,1,1,0.04172917,808,11.4,17.65,20.775,23.9,56,295,0,0,20.20705,113.7343,113.191,27.44142,0.4092633,0.4092633,0.04873585,5.595127,0.1739845,4.36,0,92.92808,0,0.00870662,1.104694,1.447919,1.293236,0.02154071,32.08974,15.81536,0.8562505,1.88869,1,0,0,1.063969,0.7422468,804.157,0,999000,1,0,0,0,47.92424,47.90509,3326.918,122.1812,18.38558,-18.06294,1.496276,1.154801,0.9999,1.164643,0,0.027434,171.4106,-0.5595537,0.0119746,0.8763127,0.006997889,8.99E-05,2.83077,1.6,0,2.27E-08,8.98E-05,0.01284278,0.9582708,0.02423848,0.1382353,2.55E-07,0.01069211,0.002884454,0.002568739,0.009876,0.017558,1.293236,18.38558,0.01259212,0.1013543,0.8566446,0,0,0
1904.5,1904,7,eco999,SALO,1,1,1,0.04172917,698,15.9,20.8,23.25,25.7,71,295,0,0,33.49517,138.7316,138.0688,27.64095,0.4050779,0.4050779,0.0617901,7.093821,0.1762877,4.11,0,95.23122,0,0.00870662,1.045375,1.514431,1.32248,0.03256453,32.048,15.77363,0.8562505,3.10516,1,0,0,1.063969,0.7422468,694.6802,0,999000,1,0,0,0,47.82439,47.82163,3271.744,120.61,24.83139,-23.62771,2.026517,1.571309,0.9999,1.581142,0,0.027434,171.438,1.66E-05,0,0.8763127,0.007105811,9.15E-05,2.83077,1.6,0,2.08E-08,9.15E-05,0.01287983,0.9582708,0.02423848,0.1379473,2.34E-07,0.0108886,0.002884454,0.002576135,0.009876,0.017558,1.32248,24.83139,0.01278671,0.1060102,0,0,0,0
1904.583,1904,8,eco999,SALO,1,1,1,0.04172917,731,11.4,16.45,18.975,21.5,43,295,0,0,9.994164,99.23324,98.75918,27.30047,0.277902,0.277902,0.03742217,4.296258,0.1773815,3.99,0,96.32504,0,0.00870662,0.8458514,1.284047,1.136024,0.02184391,31.96455,15.7319,0.8562505,4.151301,1,0,0,1.063969,0.7422468,727.5232,0,999000,1,0,0,0,47.72476,47.73817,3236.524,119.5968,15.85253,-14.81937,1.298641,1.013255,0.9999,1.023186,0,0.027434,171.4654,-2.92E-05,0,0.8763127,0.0072125,9.32E-05,2.83077,1.6,0,1.91E-08,9.31E-05,0.01291541,0.9582708,0.02423848,0.1376599,2.15E-07,0.01108285,0.002884455,0.002583236,0.009876,0.017558,1.136024,15.85253,0.01297906,0.08988331,0,0,0,0
1904.667,1904,9,eco999,SALO,1,1,1,0.04172917,677,8.6,14.3,17.15,20,21,295,0,0,0,75.30618,74.94643,26.32782,0.214558,0.214558,0.01827594,2.098172,0.1697227,4.9,0,88.66622,0,0.00870662,0.8387382,0.9997733,0.8760882,0.01724896,31.92282,15.7319,0.8562505,4.957405,1,0,0,1.063969,0.7422468,673.78,0,999000,1,0,0,0,47.62533,47.61299,3208.395,118.7825,12.66131,-11.86838,1.039696,0.8144212,0.9999,0.8243172,0,0.027434,171.4929,1.66E-05,0,0.8763127,0.007317966,9.48E-05,2.83077,1.6,0,1.76E-08,9.47E-05,0.01294958,0.9582708,0.02423848,0.1373731,1.98E-07,0.0112749,0.002884455,0.002590059,0.009876,0.017558,0.8760882,12.66131,0.01316918,0.06998413,0,0,0,0
1904.75,1904,10,eco999,SALO,1,1,1,0.04172917,539,2.6,8.85,11.975,15.1,32,295,0,0,1.782179,48.60506,48.37286,26.06291,0,0,0.02784906,3.197215,0.1706525,4.78,0,89.59602,0,0,0.6636734,0,0,0.009543288,31.83936,15.69017,0,4.957405,1,0.856250465,0,1.063969,0.8562505,539,0,999000,1,0.010015,0,0,47.52611,47.52953,3193.052,118.3234,7.293044,-7.306401,0.5999135,0.4712731,0.9999,0.4811834,0,0.027434,171.5203,0.01210152,0,0.8884319,0.8636727,0.0122156,0,1.6,0.01211924,1.61E-08,9.63E-05,0.01414378,0.9582708,0,0.1370869,1.82E-07,0.01146475,0.002884455,0.002596619,0.009876,0.017558,0,7.293044,0.01335709,0,0,0,0,0
1904.833,1904,11,eco999,SALO,1,1,1,0.04172917,349,0.4,4.65,6.775,8.9,52,295,0,0,10.96251,31.15591,31.15591,27.60162,0,0,0,5.2,0.1788884,3.83,0,97.83194,0,0,0.3576455,0,0,0.005892474,31.7559,15.64844,0,4.957405,1,0.856250465,0,1.063969,0.8562505,349,0,999000,1,0.010015,0,0,47.4271,47.44607,3182.456,118.0143,4.771821,-4.785364,0.3929485,0.3092412,0.9999,0.3191334,0,0.027434,171.5477,1.30E-06,0,0.8884319,0.007525272,9.79E-05,0,1.6,0,1.48E-08,9.79E-05,0.01301407,0.9582708,0,0.1368013,1.67E-07,0.01165243,0.002884455,0.002602932,0.009876,0.017558,0,4.771821,0.01354282,0,0,0,0,0
1904.917,1904,12,eco999,SALO,1,1,1,0.04172917,377,-7.2,-3.75,-2.025,-0.3,87,295,0,0,8.900747,0,0,0,0,0,0,1.553571,0.1839697,3.37,0,102.9133,60.74464,0,0.1843093,0,0,0.002156976,31.71417,15.60671,0,4.957405,1,0.856250465,1.232053876,1.232054,0.8562505,377,0,999000,1,0.03129688,0,0,47.32829,47.32088,3177.896,117.8809,2.05515,-2.068876,0.1693567,0.1334353,0.9999,0.1433289,0,0.027434,171.5751,1.30E-06,0,0.8884319,0.00762713,9.95E-05,0,1.6,0,1.36E-08,9.95E-05,0.01304452,0.9582708,0,0.1365163,1.53E-07,0.01183795,0.002884455,0.002609011,0.009876,0.017558,0,2.05515,0.01372639,0,0,0,0,0
1905,1905,1,eco999,SALO,1,1,1,0.04172917,458,-8.2,-4.2,-2.2,-0.2,141,296,0,0,14.50284,0,0,0,0,0,0,1.61143,0.1839697,3.37,0,102.9133,166.8975,0,0.2045775,0,0,0.002023081,31.63071,15.56498,0,1.017074,1,0,1,1.232054,0.8562505,458,0,999000,1,0.03129688,0,0,47.22969,47.23743,3173.544,117.7535,1.961965,-1.975873,0.1617268,0.1274873,0.9999,0.1374859,0,0.027773,171.2066,-0.3681508,0.007274604,0.8763127,0.007727806,0.000101032,0,1.6,0,1.25E-08,0.00010102,0.01307385,0.9582708,0,0.1362319,1.41E-07,0.01202134,0.002884455,0.00261487,0.009998,0.017775,0,1.961965,0.0139078,0,0,0,0,0
1905.083,1905,2,eco999,SALO,1,1,1,0.04172917,613,-11,-5.9,-3.35,-0.8,38,296,0,0,0,0,0,0,0,0,0,0,0.1839697,3.37,0,102.9133,199.1975,0,0.2245449,0,0,0.001659087,31.58899,15.56498,0,1.017074,1,0,1,1.232054,0.8562505,613,0,999000,1,0.03129688,0,0,47.13129,47.11224,3169.878,117.6461,1.653152,-1.667239,0.1363104,0.1075031,0.9999,0.117503,0,0.027773,171.2344,-2.00E-06,0,0.8763127,0.007827307,0.000102555,0,1.6,0,1.15E-08,0.000102543,0.01310214,0.9582708,0,0.1359481,1.29E-07,0.01220262,0.002884455,0.002620518,0.009998,0.017775,0,1.653152,0.01408709,0,0,0,0,0
1905.167,1905,3,eco999,SALO,1,1,1,0.04172917,674,-3,1.1,3.15,5.2,61,296,0,0,141.2754,31.20232,31.20232,0,0,0,0,5.315714,0.1839697,3.37,0,102.9133,112.4299,0,0.2901618,0,0,0.004103689,31.50553,15.52325,0,1.017074,1,0,1,1.232054,0.8562505,674,0,999000,1,0.03129688,0,0,47.0331,47.02878,3162.501,117.43,3.323242,-3.337507,0.2740842,0.2162469,0.9999,0.226234,0,0.027773,171.2622,-2.00E-06,0,0.8763127,0.007925647,0.000104059,0,1.6,0,1.05E-08,0.000104049,0.01312943,0.9582708,0,0.1356649,1.19E-07,0.01238179,0.002884455,0.002625969,0.009998,0.017775,0,3.323242,0.01426427,0,0,0,0,0
1905.25,1905,4,eco999,SALO,1,1,1,0.04172917,766,0.9,5.75,8.175,10.6,62,296,0,0,145.7661,46.74681,46.74681,27.54518,0,0,0,6.2,0.1788884,3.83,0,97.83194,0,0,0.4336026,0,0,0.007226561,31.4638,15.48152,0,1.017074,1,0,1,1.232054,0.8562505,766,0,999000,1,0.010015,0,0,46.93512,46.94532,3150.788,117.0864,5.274696,-5.289135,0.4352437,0.3436762,0.9999,0.3536615,0,0.027773,171.2899,1.33E-05,0,0.8763127,0.008022832,0.000105547,0,1.6,0,9.68E-09,0.000105537,0.01315577,0.9582708,0,0.1353822,1.09E-07,0.01255889,0.002884455,0.002631231,0.009998,0.017775,0,5.274696,0.01443935,0,0,0,0,0
1905.333,1905,5,eco999,SALO,1,1,1,0.04818707,848,7.5,14.1,17.4,20.7,36,296,0,0,9.536013,90.2085,90.2085,27.40381,0.3541352,0.3541352,0,3.6,0.1739944,4.36,0,92.938,0,0.01160997,0.950523,1.687136,1.519242,0.02060672,36.23668,17.82921,1.138834,2.063141,1,0,1,1.422723,0.9887614,842.6708,0,999000,1,0,0,0,54.08575,54.06589,3123.946,116.2977,12.08289,-10.69862,0.9978035,0.7888958,0.9999,0.7988493,0,0.027773,171.5085,1.33E-05,0,1.011928,0.009375326,0.000123578,2.83077,1.6,0,1.03E-08,0.000123568,0.01318123,0.9518129,0.03223777,0.1560079,1.16E-07,0.0147046,0.002884455,0.002636315,0.009998,0.017775,1.519242,12.08289,0.01687374,0.1180995,0,0,0,0
1905.417,1905,6,eco999,SALO,1,1,1,0.04818707,808,11.4,17.65,20.775,23.9,56,296,0,0,18.33174,113.6777,112.9542,27.48968,0.5425823,0.5425823,0.06497809,5.593502,0.177972,3.93,0,96.91553,0,0.01160997,1.104694,1.926091,1.719978,0.02882496,42.93468,21.15412,1.138834,2.510762,1,0,1,1.422723,0.9887614,802.9221,0,999000,1,0,0,0,64.0634,64.04061,3086.057,115.179,17.05451,-16.62402,1.41089,1.118795,0.9999,1.12876,0,0.027773,170.8971,-0.6391164,0.01217711,1.011928,0.009520032,0.000125818,2.83077,1.6,0,9.43E-09,0.000125809,0.01321613,0.9518129,0.03223777,0.1879719,1.06E-07,0.01497121,0.002934155,0.002643289,0.009998,0.017775,1.719978,17.05451,0.01713436,0.1348264,1.137531,0,0,0
1905.5,1905,7,eco999,SALO,1,1,1,0.04818707,698,15.9,20.8,23.25,25.7,71,296,0,0,34.15849,138.9626,138.0781,27.58652,0.5379873,0.5379873,0.08238293,7.091762,0.1795149,3.77,0,98.45844,0,0.01160997,1.045375,2.018147,1.762374,0.0435541,42.8383,21.10593,1.138834,4.131865,1,0,1,1.422723,0.9887614,693.6135,0,999000,1,0,0,0,63.92993,63.94424,3034.881,113.6579,23.03368,-21.42997,1.910378,1.521197,0.9999,1.531153,0,0.027773,170.9249,-2.00E-06,0,1.011928,0.00966307,0.000128032,2.83077,1.6,0,8.66E-09,0.000128024,0.01324964,0.9518129,0.03223777,0.1875803,9.75E-08,0.0152348,0.002934155,0.002649985,0.009998,0.017775,1.762374,23.03368,0.01739197,0.1412703,0,0,0,0
1905.583,1905,8,eco999,SALO,1,1,1,0.04818707,731,11.4,16.45,18.975,21.5,43,296,0,0,18.81576,99.5472,98.91357,27.31606,0.3696828,0.3696828,0.04989389,4.295011,0.1716684,4.65,0,90.612,0,0.01160997,0.8458514,1.713911,1.516672,0.02923027,42.74193,21.05775,1.138834,5.528563,1,0,1,1.422723,0.9887614,726.4061,0,999000,1,0,0,0,63.79675,63.79967,3002.213,112.6781,14.70487,-13.32582,1.223787,0.9799675,0.9999,0.9900197,0,0.027773,170.9527,2.85E-05,0,1.011928,0.009804459,0.000130221,2.83077,1.6,0,7.95E-09,0.000130213,0.01328183,0.9518129,0.03223777,0.1871895,8.95E-08,0.01549538,0.002934155,0.00265642,0.009998,0.017775,1.516672,14.70487,0.0176466,0.1199738,0,0,0,0
1905.667,1905,9,eco999,SALO,1,1,1,0.04818707,677,8.6,14.3,17.15,20,21,296,0,0,0,75.6087,75.12744,25.21954,0.2856008,0.2856008,0.02436678,2.097564,0.1650413,5.58,0,83.98487,0,0.01160997,0.8387382,1.335322,1.170513,0.02308983,42.64555,21.00956,1.138834,6.605604,1,0,1,1.422723,0.9887614,672.7454,0,999000,1,0,0,0,63.66384,63.65511,2976.124,111.891,11.7447,-10.68556,0.9795496,0.7871717,0.9999,0.797189,0,0.027773,170.9805,-3.25E-05,0,1.011928,0.009944214,0.000132385,2.83077,1.6,0,7.31E-09,0.000132378,0.01331279,0.9518129,0.03223777,0.1867996,8.22E-08,0.01575298,0.002934155,0.002662607,0.009998,0.017775,1.170513,11.7447,0.01789827,0.09347256,0,0,0,0
1905.75,1905,10,eco999,SALO,1,1,1,0.04818707,539,2.6,8.85,11.975,15.1,32,296,0,0,0,48.82532,48.51454,25.20425,0,0,0.03713034,3.196287,0.1686036,5.05,0,87.54713,0,0,0.6636734,0,0,0.01277834,42.54918,20.96137,0,6.605604,1,1.138834238,1,1.422723,1.138834,539,0,999000,1,0.0115649,0,0,63.5312,63.51055,2962.237,111.452,6.765854,-6.784001,0.5651321,0.455243,0.9999,0.4652742,0,0.027773,171.0082,0.01612654,0,1.028047,1.148917,0.01625341,0,1.6,0.01611889,6.71E-09,0.000134518,0.01414673,0.9518129,0,0.1864104,7.55E-08,0.01600762,0.002934155,0.002668561,0.009998,0.017775,0,6.765854,0.01814702,0,0,0,0,0
1905.833,1905,11,eco999,SALO,1,1,1,0.04818707,349,0.4,4.65,6.775,8.9,52,296,0,0,11.59969,31.28357,31.28357,27.36134,0,0,0,5.2,0.1764426,4.09,0,95.38614,0,0,0.3576455,0,0,0.007884566,42.50099,20.91319,0,6.605604,1,1.138834238,1,1.422723,1.138834,349,0,999000,1,0.0115649,0,0,63.39885,63.41418,2952.41,111.1535,4.426888,-4.445281,0.3701291,0.2986375,0.9999,0.3086512,0,0.027773,171.036,-2.00E-06,0,1.028047,0.01021887,0.000136639,0,1.6,0,6.16E-09,0.000136633,0.01337127,0.9518129,0,0.186022,6.94E-08,0.01625934,0.002934155,0.002674294,0.009998,0.017775,0,4.426888,0.01839286,0,0,0,0,0
1905.917,1905,12,eco999,SALO,1,1,1,0.04818707,377,-7.2,-3.75,-2.025,-0.3,87,296,0,0,6.454945,0,0,0,0,0,0,1.553571,0.1839697,3.37,0,102.9133,60.74464,0,0.1843093,0,0,0.002883965,42.40462,20.865,0,6.605604,1,1.138834238,2.648094177,1.648094,1.138834,377,0,999000,1,0.0361403,0,0,63.26677,63.26962,2948.183,111.0249,1.906594,-1.92523,0.1595113,0.1288359,0.9999,0.1388509,0,0.027773,171.0638,1.33E-05,0,1.028047,0.01035381,0.00013873,0,1.6,0,5.66E-09,0.000138724,0.01339891,0.9518129,0,0.1856345,6.37E-08,0.01650817,0.002934155,0.00267982,0.009998,0.017775,0,1.906594,0.01863583,0,0,0,0,0
1906,1906,1,eco999,SALO,1,1,1,0.04818707,458,-8.2,-4.2,-2.2,-0.2,141,296,0,0,14.50284,0,0,0,0,0,0,1.61143,0.1839697,3.37,0,102.9133,166.8975,0,0.2045775,0,0,0.002704382,42.30824,20.81681,0,1.34978,1,0,2,1.648094,1.138834,458,0,999000,1,0.0361403,0,0,63.13496,63.12506,2944.149,110.9019,1.820148,-1.839024,0.1523207,0.1230831,0.9999,0.1332047,0,0.028113,170.635,-0.4195772,0.007476357,1.011928,0.01048716,0.000140796,0,1.6,0,5.20E-09,0.000140791,0.01342557,0.9518129,0,0.1852477,5.85E-08,0.01675412,0.002934155,0.002685148,0.010121,0.017992,0,1.820148,0.01887595,0,0,0,0,0
1906.083,1906,2,eco999,SALO,1,1,1,0.04818707,613,-11,-5.9,-3.35,-0.8,38,296,0,0,0,0,0,0,0,0,0,0,0.1839697,3.37,0,102.9133,199.1975,0,0.2245449,0,0,0.002217809,42.21187,20.76863,0,1.34978,1,0,2,1.648094,1.138834,613,0,999000,1,0.0361403,0,0,63.00343,62.9805,2940.751,110.7983,1.533658,-1.552771,0.1283791,0.1037813,0.9999,0.1139041,0,0.028113,170.6631,-6.31E-06,0,1.011928,0.01061895,0.000142839,0,1.6,0,4.77E-09,0.000142834,0.01345129,0.9518129,0,0.1848618,5.37E-08,0.01699721,0.002934155,0.002690288,0.010121,0.017992,0,1.533658,0.01911325,0,0,0,0,0
1906.167,1906,3,eco999,SALO,1,1,1,0.04818707,674,-3,1.1,3.15,5.2,61,296,0,0,141.2754,31.20232,31.20232,0,0,0,0,5.315714,0.1839697,3.37,0,102.9133,112.4299,0,0.2901618,0,0,0.005485665,42.11549,20.76863,0,1.34978,1,0,2,1.648094,1.138834,674,0,999000,1,0.0361403,0,0,62.87217,62.88412,2933.911,110.5897,3.083034,-3.102381,0.2581305,0.2087467,0.9999,0.2188572,0,0.028113,170.6912,8.95E-06,0,1.011928,0.01074918,0.000144857,0,1.6,0,4.38E-09,0.000144853,0.01347612,0.9518129,0,0.1844767,4.94E-08,0.01723749,0.002934155,0.002695251,0.010121,0.017992,0,3.083034,0.01934774,0,0,0,0,0
1906.25,1906,4,eco999,SALO,1,1,1,0.04818707,766,0.9,5.75,8.175,10.6,62,296,0,0,145.5215,46.74681,46.74681,27.7898,0,0,0,6.2,0.1788884,3.83,0,97.83194,0,0,0.4336026,0,0,0.009660209,42.01912,20.72044,0,1.34978,1,0,2,1.648094,1.138834,766,0,999000,1,0.0115649,0,0,62.74119,62.73956,2923.048,110.2581,4.893439,-4.913019,0.4098909,0.3317135,0.9999,0.3418222,0,0.028113,170.7193,-6.31E-06,0,1.011928,0.01087788,0.000146853,0,1.6,0,4.03E-09,0.000146849,0.0135001,0.9518129,0,0.1840924,4.53E-08,0.01747497,0.002934155,0.002700046,0.010121,0.017992,0,4.893439,0.01957946,0,0,0,0,0
1906.333,1906,5,eco999,SALO,1,1,1,0.05554278,848,7.5,14.1,17.4,20.7,36,296,0,0,9.645924,90.2085,90.2085,26.72058,0.4693956,0.4693956,0,3.6,0.1744525,4.31,0,93.39604,0,0.015425,0.950523,2.232166,2.009758,0.02749604,48.37776,23.82785,1.508611,2.730454,1,0,2,1.899674,1.312676,840.9929,0,999000,1,0,0,0,72.16792,72.15007,2898.15,109.497,11.20955,-9.378879,0.9396133,0.7612796,0.9999,0.7713577,0,0.028113,170.9754,8.95E-06,0,1.166398,0.01268496,0.000171542,2.830769,1.6,0,4.26E-09,0.000171538,0.01352329,0.9444572,0.04270529,0.2117518,4.80E-08,0.02041304,0.002934155,0.002704681,0.010121,0.017992,2.009758,11.20955,0.02283217,0.1562516,0,0,0,0
1906.417,1906,6,eco999,SALO,1,1,1,0.05554278,808,11.4,17.65,20.775,23.9,56,296,0,0,20.25837,113.6777,112.7174,27.4878,0.7177665,0.7177665,0.08631342,5.591369,0.1763109,4.1,0,95.25447,0,0.015425,1.104694,2.54797,2.274933,0.03846184,57.2646,28.21573,1.508611,3.312499,1,0,2,1.899674,1.312676,801.3234,0,999000,1,0,0,0,85.45201,85.42479,2863.004,108.4181,15.82185,-15.26298,1.328387,1.079122,0.9999,1.089211,0,0.028113,170.2709,-0.732535,0.01268503,1.166398,0.01287655,0.000174537,2.830769,1.6,0,3.91E-09,0.000174533,0.01355462,0.9444572,0.04270529,0.2543009,4.41E-08,0.0207694,0.00297595,0.002710945,0.010121,0.017992,2.274933,15.82185,0.02317709,0.1783579,1.51453,0,0,0
1906.5,1906,7,eco999,SALO,1,1,1,0.05554278,698,15.9,20.8,23.25,25.7,71,296,0,0,40.28462,138.9626,137.7887,27.50722,0.7113732,0.7113732,0.1094331,7.089056,0.1716093,4.65,0,90.55283,0,0.015425,1.045375,2.668568,2.329746,0.05809534,57.15352,28.16019,1.508611,5.455446,1,0,2,1.899674,1.312676,692.2323,0,999000,1,0,0,0,85.27398,85.25816,2815.531,106.9519,21.36889,-19.24946,1.798241,1.466283,0.9999,1.476364,0,0.028113,170.299,-2.16E-05,0,1.166398,0.01306593,0.000177497,2.830769,1.6,0,3.60E-09,0.000177493,0.01358472,0.9444572,0.04270529,0.2537711,4.05E-08,0.0211217,0.00297595,0.002716963,0.010121,0.017992,2.329746,21.36889,0.02351803,0.1867998,0,0,0,0
1906.583,1906,8,eco999,SALO,1,1,1,0.05554278,731,11.4,16.45,18.975,21.5,43,296,0,0,5.992457,99.5472,98.70623,27.41509,0.4888969,0.4888969,0.06627637,4.293373,0.1763531,4.1,0,95.29668,0,0.015425,0.8458514,2.266607,2.005326,0.03898927,56.98689,28.10465,1.508611,7.302109,1,0,2,1.899674,1.312676,724.9596,0,999000,1,0,0,0,85.09633,85.09154,2785.228,106.0084,13.64208,-11.81927,1.151582,0.9437459,0.9999,0.9539191,0,0.028113,170.3271,8.95E-06,0,1.166398,0.01325311,0.000180423,2.830769,1.6,0,3.30E-09,0.00018042,0.01361366,0.9444572,0.04270529,0.2532424,3.72E-08,0.02146997,0.00297595,0.002722749,0.010121,0.017992,2.005326,13.64208,0.023855,0.1586625,0,0,0,0
1906.667,1906,9,eco999,SALO,1,1,1,0.05554278,677,8.6,14.3,17.15,20,21,296,0,0,0,75.6087,74.96997,26.20042,0.3776094,0.3776094,0.03236753,2.096763,0.1686461,5.05,0,87.58961,0,0.015425,0.8387382,1.765507,1.547185,0.03079874,56.8758,28.0491,1.508611,8.725709,1,0,2,1.899674,1.312676,671.4058,0,999000,1,0,0,0,84.91904,84.92491,2761.028,105.2509,10.89587,-9.496454,0.9215679,0.7576473,0.9999,0.767787,0,0.028113,170.3553,8.95E-06,0,1.166398,0.01343812,0.000183316,2.830769,1.6,0,3.03E-09,0.000183313,0.0136415,0.9444572,0.04270529,0.2527148,3.41E-08,0.02181425,0.00297595,0.002728316,0.010121,0.017992,1.547185,10.89587,0.02418806,0.1235855,0,0,0,0
1906.75,1906,10,eco999,SALO,1,1,1,0.05554278,539,2.6,8.85,11.975,15.1,32,296,0,0,0,48.82532,48.41285,25.71976,0,0,0.04932195,3.195068,0.1716818,4.64,0,90.6254,0,0,0.6636734,0,0,0.0170446,56.76472,27.93802,0,8.725709,1,1.508610845,2,1.899674,1.508611,539,0,999000,1,0.01333027,0,0,84.74213,84.75828,2748.6,104.8345,6.277898,-6.302415,0.5316261,0.4379239,0.9999,0.4480768,0,0.028113,170.3834,0.02134074,0,1.187751,1.522232,0.02153882,0,1.6,0.02135265,2.79E-09,0.000186173,0.0141495,0.9444572,0,0.2521883,3.14E-08,0.02215457,0.00297595,0.002733677,0.010121,0.017992,0,6.277898,0.02451724,0,0,0,0,0
1906.833,1906,11,eco999,SALO,1,1,1,0.05554278,349,0.4,4.65,6.775,8.9,52,296,0,0,16.13626,31.28357,31.28357,27.00093,0,0,0,5.2,0.1753447,4.21,0,94.28825,0,0,0.3576455,0,0,0.01051696,56.65363,27.88247,0,8.725709,1,1.508610845,2,1.899674,1.508611,349,0,999000,1,0.01333027,0,0,84.56558,84.59165,2739.485,104.5475,4.107625,-4.132468,0.3481527,0.2872027,0.9999,0.2973388,0,0.028113,170.4115,8.95E-06,0,1.187751,0.01380168,0.000189002,0,1.6,0,2.56E-09,0.000189,0.01369414,0.9444572,0,0.251663,2.88E-08,0.02249096,0.00297595,0.002738842,0.010121,0.017992,0,4.107625,0.02484257,0,0,0,0,0
1906.917,1906,12,eco999,SALO,1,1,1,0.05554278,377,-7.2,-3.75,-2.025,-0.3,87,296,0,0,5.357057,0,0,0,0,0,0,1.553571,0.1839697,3.37,0,102.9133,60.74464,0,0.1843093,0,0,0.003846823,56.54255,27.82693,0,8.725709,1,1.508610845,4.197050095,2.19705,1.508611,377,0,999000,1,0.04165708,0,0,84.3894,84.36948,2735.568,104.4238,1.769096,-1.79426,0.1500314,0.123882,0.9999,0.1340194,0,0.028113,170.4396,-6.31E-06,0,1.187751,0.01398028,0.000191796,0,1.6,0,2.35E-09,0.000191794,0.01371905,0.9444572,0,0.2511387,2.64E-08,0.02282346,0.00297595,0.002743823,0.010121,0.017992,0,1.769096,0.02516408,0,0,0,0,0
1907,1907,1,eco999,SALO,1,1,1,0.05554278,458,-8.2,-4.2,-2.2,-0.2,141,296,0,0,14.50284,0,0,0,0,0,0,1.61143,0.1839697,3.37,0,102.9133,166.8975,0,0.2045775,0,0,0.003607283,56.43146,27.77139,0,1.785435,1,1,3,2.19705,1.508611,458,0,999000,1,0.04165708,0,0,84.21359,84.20285,2731.829,104.3057,1.688886,-1.714368,0.1432645,0.1183419,0.9999,0.1285854,0,0.028453,169.9414,-0.4772445,0.007809797,1.166398,0.01415678,0.000194558,0,1.6,0,2.16E-09,0.000194556,0.01374308,0.9444572,0,0.2506154,2.43E-08,0.02315211,0.00297595,0.002748627,0.010243,0.01821,0,1.688886,0.02548181,0,0,0,0,0
1907.083,1907,2,eco999,SALO,1,1,1,0.05554278,613,-11,-5.9,-3.35,-0.8,38,296,0,0,0,0,0,0,0,0,0,0,0.1839697,3.37,0,102.9133,199.1975,0,0.2245449,0,0,0.00295826,56.32038,27.71585,0,1.785435,1,1,3,2.19705,1.508611,613,0,999000,1,0.04165708,0,0,84.03815,84.03622,2728.681,104.2061,1.423059,-1.448855,0.1207434,0.09977664,0.9999,0.1100214,0,0.028453,169.9698,4.64E-06,0,1.166398,0.0143312,0.000197287,0,1.6,0,1.98E-09,0.000197285,0.01376628,0.9444572,0,0.2500933,2.23E-08,0.02347694,0.00297595,0.002753265,0.010243,0.01821,0,1.423059,0.0257958,0,0,0,0,0
1907.167,1907,3,eco999,SALO,1,1,1,0.05554278,674,-3,1.1,3.15,5.2,61,296,0,0,141.2754,31.20232,31.20232,0,0,0,0,5.315714,0.1839697,3.37,0,102.9133,112.4299,0,0.2901618,0,0,0.007317144,56.20929,27.6603,0,1.785435,1,1,3,2.19705,1.508611,674,0,999000,1,0.04165708,0,0,83.86308,83.8696,2722.338,104.0056,2.860707,-2.886813,0.2427727,0.20068,0.9999,0.2109129,0,0.028453,169.9983,4.64E-06,0,1.166398,0.01450355,0.000199985,0,1.6,0,1.82E-09,0.000199983,0.01378868,0.9444572,0,0.2495723,2.05E-08,0.02379799,0.00297595,0.002757746,0.010243,0.01821,0,2.860707,0.02610607,0,0,0,0,0
