Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
1941,1941,1,1,0,0.02402076,1,0,0,0,0,0.01402717,0,0,0,0,31,280,0,0.7446436,6.725813,7,0.05068621,1,0.1472452,9.598,0.7776467,1,0,0,0.05011494,1,False,0.987637,2.83077,0.02,1,211.15,fTemp,1.555,5.517252,4.297703,2.83077,0,0,0
1941.08,1941,2,1,0,0.02402076,1,0,0,0,0,0.01152127,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05072848,1,0.149882,8.74,0.8663205,1,0,0,0.04119643,1,False,0.987637,2.83077,0.02,1,211.15,fTemp,1.555,9.735668,4.297703,2.83077,0,0,0
1941.17,1941,3,1,0,0.02402076,1,0,0,0,0,0.02834466,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05077079,1,0.2169141,1.572,0.8905794,1,0,0.101813,0.1014361,1,False,0.987637,2.83077,0.02,1,211.15,fTemp,1.555,17.97021,4.297703,2.83077,0,0,0
1941.25,1941,4,1,0,0.02402076,1,0,0,0,0,0.04979485,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05081313,1,0.2270669,1.266,0.919102,1,0,0.4825814,0.1783478,1,False,0.987637,2.83077,0.02,1,211.15,fTemp,1.555,21,4.297703,2.83077,0,0,0
1941.33,1941,5,1,0,0.02394013,1,0.1028876,0.002463142,2.664951,1.108135,0.1226221,1.556816,0.01486343,0.01573868,6.122652,31,279,0.1465771,0.742144,6.679296,1.370269,0.009762118,1,0.1728263,4.504,0.2413985,1,0.8025883,0.9100001,0.4395557,1,True,0.987637,2.83077,0.02,1,211.15,fRad,1.555,21,4.297703,2.83077,6.122652,0.1733182,0
1941.42,1941,6,1,0,0.02394013,1,0.1028876,0.002463142,2.710297,1.359236,0.1714416,1.351061,0.01750917,0.01358781,6.122652,32,285,0.1465771,0.7660842,6.822937,1.75411,0.01224171,1,0.1293376,17.822,0.2314481,1,0.8025883,0.9785111,0.6150687,1,True,0.9874256,2.83077,0.02,1,211.15,fRad,1.555,21,4.297703,2.83077,6.122652,0.1733182,0
1941.5,1941,7,1,0,0.02443248,1,0.1050036,0.002565498,2.515234,1.720226,0.2233808,0.7950071,0.01537649,0.01465413,6.247513,32,284,0.1526423,0.7818395,6.938826,2.190441,0.0152934,1,0.1047865,47.39,0.2033187,1,0.8025883,0.9988378,0.784568,1,True,0.9874256,2.83077,0.02,1,211.15,fRad,1.555,21,4.297703,2.83077,6.247513,0.1768527,0
1941.58,1941,8,1,0,0.02443248,1,0.1050036,0.002565498,2.137347,1.32758,0.1503621,0.809767,0.01078989,0.01774586,6.247513,32,284,0.1526423,0.7818395,6.938826,2.850594,0.01991878,0.8959445,0.09620941,73.636,0.211834,1,0.8025883,0.9478293,0.528549,1,True,0.9874256,2.83077,0.02,1,211.15,fRad,1.555,21,4.297703,2.83077,6.247513,0.1768527,0
1941.67,1941,9,1,0,0.02443248,1,0.1050036,0.002565498,1.6687,1.109898,0.1191991,0.5588024,0.008353196,0.01789636,6.247513,32,284,0.1526423,0.7818395,6.938826,3.292587,0.02302606,0.8957222,0.09031656,94.184,0.1978521,1,0.8025883,0.9030526,0.419355,1,True,0.9874256,2.83077,0.02,1,211.15,fRad,1.555,21,4.297703,2.83077,6.247513,0.1768527,0
1941.75,1941,10,1,0,0.02443248,1,0.1050036,0.002565498,1.113824,0.7533866,0.06634502,0.360438,0.004411832,0.02261709,6.247513,32,284,0.1526423,0.7818395,6.938826,3.575057,0.02502191,1,0.09283244,82.634,0.160983,1,0.8025883,0.7012385,0.2336034,1,True,0.9874256,2.83077,0.02,1,211.15,fRad,1.555,21,4.297703,2.83077,6.247513,0.1768527,0
