Time,Ecoregion,SoilType,NrOfCohorts,MaxLayerStdev,Layers,PAR0,Tmin(C),Tave(C),Tday(C),Tmax(C),Precip(mm/mo),CO2(ppm),O3(cum_ppb_h,RunOff(mm/mo),Leakage(mm),PET(mm),Evaporation(mm),Transpiration(mm),Interception(mm),PrecLoss(mm/mo),water(mm),PressureHead(mm),SnowPack(mm),LAI(m2),VPD(kPa),GrossPsn(gC_m2_mo),NetPsn(gC_m2_mo),MaintenanceRespiration(gC_mo),Wood(gDW),Root(gDW),Fol(gDW),NSC(gC),HeteroResp(gC_mo),Litter(gDW_m2),CWD(gDW_m2),WoodSenescence(gDW_m2),FoliageSenescence(gDW_m2),SubCanopyPAR,FrostDepth(mm),LeakageFrac(-)
1932.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.081573,2600,1280,0,157.0792,65,192.578709602356,286.499998569489,47,62,0,1000,1
1933,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.83391,2600,1280,0,155.2453,72,142,265,47,62,0,1000,1
1933.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.01709,2600,1280,0,153.2282,72,142,265,47,62,0,1000,1
1933.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.169965,2600,1280,0,150.0582,72,142,265,47,62,0,1000,1
1933.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5571,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,5.685942,2600,1280,0,144.3723,72,142,265,47,62,0,1000,1
1933.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1150.448,0,0,18.9821,0,11.041,185.3583,3,1904.565,1.234852,0.9965439,101.7918,92.48486,8.876637,2600,1280,68.36132,197.2179,72,142,265,47,62,0,1000,1
1933.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1552.786,0,0,27.87752,15.02017,11.42798,183.858,3,428.2534,1.234852,1.308112,113.8782,100.8553,13.11596,2600,1280,68.36132,284.9573,72,142,265,47,62,0,1000,1
1933.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,473.597,10.80155,0,31.70244,11.15884,8.490116,183.2231,3,0,1.234852,1.468441,115.3592,99.86993,15.38265,2600,1280,68.36132,369.4446,72,142,265,47,62,443.6474,1000,1
1933.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,61.96484,7.632891,0,26.34307,13.03142,9.914859,184.1488,3,0,1.234852,1.319802,106.6544,92.30567,13.58908,2600,1280,68.36132,448.1612,72,142,265,47,62,398.6964,1000,1
1933.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,56.4687,3.366353,0,15.72621,10.78362,8.204638,185.7957,3,0,1.234852,0.9959317,84.37952,74.08736,9.480972,2600,1280,68.36132,512.7675,72,142,265,47,62,338.1101,1000,1
1933.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,38.95961,0,0,7.031628,6.94436,5.283564,187.3567,3,0,1.176162,0.6941499,54.26286,47.47357,6.308755,2600,1280,64.85645,553.9323,72,145.50487613678,265,47,62,257.8135,1000,1
1933.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,39.8587,0,0,0,5.696334,4.563917,188.5732,3,8.44432,0,0.3477341,0,0,3.500198,2600,1280,0,550.4321,72,210.361319303513,265,47,67,0,1000,1
1933.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.261193,2820,1388,0,168.9168,72,210.361319303513,316.599999189377,50,67,0,1000,1
1934,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,1.988724,2820,1388,0,166.9281,78,155,293,50,67,0,1000,1
1934.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.187367,2820,1388,0,164.7407,78,155,293,50,67,0,1000,1
1934.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.437565,2820,1388,0,161.3031,78,155,293,50,67,0,1000,1
1934.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5569,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,6.165933,2820,1388,0,155.1372,78,155,293,50,67,0,1000,1
1934.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1149.351,0,0,20.27157,0,11.041,185.1661,3,1904.565,1.333197,0.9965439,108.7053,98.72016,9.625978,2820,1388,73.34596,211.2257,78,155,293,50,67,0,1000,1
1934.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1549.975,0,0,29.77221,16.13854,11.31615,183.5758,3,428.2534,1.333197,1.308112,121.6163,107.6446,14.22317,2820,1388,73.34596,304.6471,78,155,293,50,67,0,1000,1
1934.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,470.7348,9.079595,0,33.85358,11.9897,8.40703,182.9041,3,0,1.333197,1.468441,123.1852,106.5673,16.68121,2820,1388,73.34596,394.5333,78,155,293,50,67,419.05,1000,1
1934.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,59.83536,6.089824,0,28.12027,14.00171,9.817828,183.3091,3,0,1.333197,1.319802,113.8482,98.45397,14.73623,2820,1388,73.34596,478.2509,78,155,293,50,67,376.5912,1000,1
1934.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,54.01878,2.072098,0,16.77571,11.58655,8.124346,185.6336,3,0,1.333197,0.9959317,90.00946,78.96737,10.28133,2820,1388,73.34596,546.9368,78,155,293,50,67,319.3641,1000,1
1934.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,38.01619,0,0,7.494414,7.461423,5.231858,187.2097,3,0,1.26995,0.6941499,57.83417,50.55142,6.841323,2820,1388,69.57033,590.6469,78,158.775635480881,293,50,67,244.1639,1000,1
1934.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,39.32816,0,0,0,6.122372,4.521314,188.5732,3,8.44432,0,0.3477341,0,0,3.795676,2820,1388,0,586.8513,78,228.345960378647,293,50,72,0,1000,1
1934.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.452077,3053,1502,0,181.2587,78,228.345960378647,348.959999799728,54,72,0,1000,1
1935,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.152753,3053,1502,0,179.106,85,169,323,54,72,0,1000,1
1935.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.367782,3053,1502,0,176.7382,85,169,323,54,72,0,1000,1
1935.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,3.721095,3053,1502,0,173.0171,85,169,323,54,72,0,1000,1
1935.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,6.6745,3053,1502,0,166.3426,85,169,323,54,72,0,1000,1
1935.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1148.223,0,0,21.59062,0,11.041,184.9748,3,1904.565,1.436346,0.9965439,115.7766,105.0895,10.41993,3053,1502,78.50828,225.6834,85,169,323,54,72,0,1000,1
1935.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1547.082,0,0,31.71067,17.2998,11.20002,183.2947,3,428.2534,1.436346,1.308112,129.5324,114.5784,15.3963,3053,1502,78.50828,324.8655,85,169,323,54,72,0,1000,1
1935.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,467.7943,7.375991,0,36.05399,12.85243,8.320758,182.5867,3,0,1.436346,1.468441,131.1897,113.4034,18.05708,3053,1502,78.50828,420.2118,85,169,323,54,72,394.7148,1000,1
1935.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,56.47269,4.5632,0,29.93652,15.00922,9.717078,183.6312,3,0,1.436346,1.319802,121.1994,104.7228,15.95168,3053,1502,78.50828,508.983,85,169,323,54,72,354.7217,1000,1
1935.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,52.49617,0.791633,0,17.84644,12.42027,8.040974,185.6573,3,0,1.436346,0.9959317,95.75269,83.93426,11.12934,3053,1502,78.50828,581.788,85,169,323,54,72,300.8179,1000,1
1935.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,37.07301,0,0,7.965103,7.998314,5.178169,187.2227,3,0,1.368221,0.6941499,61.46645,53.67363,7.405595,3053,1502,74.44299,628.056,85,173.065295219421,323,54,73,230.6364,1000,1
1935.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,38.94339,0,0,0,6.564509,4.4771,188.5732,3,8.44432,0,0.3477341,0,0,4.108743,3053,1502,0,623.9472,85,247.508281230927,323,54,78,0,1000,1
1935.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.654324,3298,1623,0,194.0449,85,247.508281230927,383.569999694824,58,78,0,1000,1
1936,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.325984,3298,1623,0,191.7188,93,183,355,58,78,0,1000,1
1936.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.558315,3298,1623,0,189.1605,93,183,355,58,78,0,1000,1
1936.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.02554,3298,1623,0,185.135,93,183,355,58,78,0,1000,1
1936.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,7.220668,3298,1623,0,177.9143,93,183,355,58,78,0,1000,1
1936.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1147.029,0,0,22.98103,0,11.041,184.7782,3,1904.565,1.544094,0.9965439,123.2298,111.8192,11.26947,3298,1623,83.83051,240.7403,93,183,355,58,78,0,1000,1
1936.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1544.098,0,0,33.69685,18.5001,11.07999,183.0152,3,428.2534,1.544094,1.308112,137.6425,121.6762,16.63847,3298,1623,83.83051,345.7781,93,183,355,58,78,0,1000,1
1936.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,464.8299,5.702014,0,38.24097,13.74415,8.231585,182.2821,3,0,1.544094,1.468441,139.1442,120.154,19.49773,3298,1623,83.83051,446.4344,93,183,355,58,78,370.8027,1000,1
1936.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,53.70648,3.063121,0,31.70127,16.05058,9.612942,183.3907,3,0,1.544094,1.319802,128.3411,110.7492,17.21598,3298,1623,83.83051,539.9677,93,183,355,58,78,333.2324,1000,1
1936.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,50.59021,0,0,18.87065,13.28201,7.954799,185.5231,3,0,1.544094,0.9959317,101.2457,88.62725,12.00927,3298,1623,83.83051,616.5857,93,183,355,58,78,282.5941,1000,1
1936.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,36.23721,0,0,8.410313,8.553253,5.122674,186.9797,3,0,1.470756,0.6941499,64.90212,56.58453,7.991321,3298,1623,79.45599,665.179,93,187.374529838562,355,58,78,217.3203,1000,1
1936.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,38.28932,0,0,0,7.021222,4.431428,188.5732,3,8.44432,0,0.3477341,0,0,4.435789,3298,1623,0,660.7433,93,266.830512523651,355,58,82,0,1000,1
1936.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,2.867395,3557,1751,0,207.2316,93,266.830512523651,420.439999103546,64,82,0,1000,1
1937,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.507951,3557,1751,0,204.7236,101,197,389,64,82,0,1000,1
1937.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.758458,3557,1751,0,201.9652,101,197,389,64,82,0,1000,1
1937.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.335064,3557,1751,0,197.6301,101,197,389,64,82,0,1000,1
1937.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,7.77577,3557,1751,0,189.8544,101,197,389,64,82,0,1000,1
1937.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1145.899,0,0,24.28717,0,11.041,184.6024,3,1904.565,1.655948,0.9965439,130.2301,118.079,12.13918,3557,1751,89.28187,255.6173,101,197,389,64,82,0,1000,1
1937.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1541.103,0,0,35.67471,19.73254,10.95675,182.7471,3,428.2534,1.655948,1.308112,145.7174,128.7149,17.93664,3557,1751,89.28187,366.3956,101,197,389,64,82,0,1000,1
1937.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,461.7397,4.071422,0,40.55235,14.65976,8.140024,181.9688,3,0,1.655948,1.468441,147.5503,127.3276,21.03644,3557,1751,89.28187,472.6867,101,197,389,64,82,347.5104,1000,1
1937.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,51.10931,1.60192,0,33.64413,17.11984,9.506016,182.7695,3,0,1.655948,1.319802,136.2028,117.4692,18.58365,3557,1751,89.28187,571.5724,101,197,389,64,82,312.3,1000,1
1937.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,49.77562,0,0,20.0261,14.16683,7.866317,183.7647,3,0,1.655948,0.9959317,107.4419,94.00451,12.96564,3557,1751,89.28187,652.611,101,197,389,64,82,264.8427,1000,1
1937.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,33.53882,0,0,8.918443,9.123055,5.065694,186.8986,3,0,1.577051,0.6941499,68.82335,59.96959,8.627494,3557,1751,84.57781,703.9532,101,201.704057216644,389,64,82,204.327,1000,1
1937.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,37.78645,0,0,0,7.489766,4.384574,188.5732,3,8.44432,0,0.3477341,0,0,4.786672,3557,1751,0,699.1664,101,286.281870365143,389,64,88,0,1000,1
1937.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.092279,3828,1884,0,220.7417,101,286.281870365143,459.589998006821,69,88,0,1000,1
1938,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.69913,3828,1884,0,218.0426,107,212,426,69,88,0,1000,1
1938.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,2.968732,3828,1884,0,215.0739,107,212,426,69,88,0,1000,1
1938.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,4.665522,3828,1884,0,210.4083,107,212,426,69,88,0,1000,1
1938.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,8.36851,3828,1884,0,202.0398,107,212,426,69,88,0,1000,1
1938.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1144.712,0,0,25.65198,0,11.041,184.4245,3,1904.565,1.77198,0.9965439,137.5439,124.6355,13.06454,3828,1884,94.85981,270.9238,107,212,426,69,88,0,1000,1
1938.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1538.043,0,0,37.68176,20.99652,10.83035,182.4853,3,428.2534,1.77198,1.308112,153.9104,135.8482,19.30394,3828,1884,94.85981,387.4681,107,212,426,69,88,0,1000,1
1938.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,458.6508,2.488078,0,42.82931,15.59881,8.046119,181.6737,3,0,1.77198,1.468441,155.8298,134.3467,22.64003,3828,1884,94.85981,499.1748,107,212,426,69,88,324.893,1000,1
1938.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,47.82869,0.1830626,0,35.51793,18.21647,9.396354,182.8943,3,0,1.77198,1.319802,143.7838,123.8826,20.00027,3828,1884,94.85981,603.0571,107,212,426,69,88,291.9743,1000,1
1938.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,46.73668,0,0,21.12442,15.0743,7.77557,185.0133,3,0,1.77198,0.9959317,113.3307,99.05589,13.954,3828,1884,94.85981,688.159,107,212,426,69,88,247.6057,1000,1
1938.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,33.64598,0,0,9.396211,9.707441,5.007256,187.0364,3,0,1.68715,0.6941499,72.51026,63.10938,9.28516,3828,1884,89.80445,741.983,107,217.055356502533,426,69,89,191.6869,1000,1
1938.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,37.49225,0,0,0,7.969859,4.336565,188.5732,3,8.44432,0,0.3477341,0,0,5.151556,3828,1884,0,736.8316,107,306.859805107117,426,69,94,0,1000,1
1938.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.328001,4111,2024,0,234.5722,107,306.859805107117,501.959995508194,74,94,0,1000,1
1939,eco999,SALO,3,2131,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,2.898897,4111,2024,0,231.6733,116,227,465,74,94,0,1000,1
1939.083,eco999,SALO,3,2131,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,3.188453,4111,2024,0,228.4849,116,227,465,74,94,0,1000,1
1939.167,eco999,SALO,3,2131,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,5.010825,4111,2024,0,223.4741,116,227,465,74,94,0,1000,1
1939.25,eco999,SALO,3,2131,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.557,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,8.987877,4111,2024,0,214.4863,116,227,465,74,94,0,1000,1
1939.333,eco999,SALO,3,2131,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1143.517,0,0,27.01647,0,11.041,184.2547,3,1904.565,1.891582,0.9965439,144.8547,131.177,14.03147,4111,2024,100.5301,286.3932,116,227,465,74,94,0,1000,1
1939.417,eco999,SALO,3,2131,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1534.957,0,0,39.68893,22.28414,10.70159,182.2351,3,428.2534,1.891582,1.308112,162.1024,142.9637,20.73265,4111,2024,100.5301,408.6244,116,227,465,74,94,0,1000,1
1939.5,eco999,SALO,3,2131,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,455.5449,0.9638124,0,45.10601,16.55541,7.950459,181.3919,3,0,1.891582,1.468441,164.1069,141.3435,24.31566,4111,2024,100.5301,525.6523,116,227,465,74,94,303.1195,1000,1
1939.583,eco999,SALO,3,2131,1,816,12.06,19.03,22.515,26,112.18,375,0,0,44.89557,0,0,37.38948,19.3336,9.28464,182.6686,3,0,1.891582,1.319802,151.3542,130.267,21.48052,4111,2024,100.5301,634.4389,116,227,465,74,94,272.4069,1000,1
1939.667,eco999,SALO,3,2131,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,44.48183,0,0,22.21913,15.99873,7.683127,185.1158,3,0,1.891582,0.9959317,119.1991,104.0735,14.98676,4111,2024,100.5301,723.5255,116,227,465,74,94,231.0117,1000,1
1939.75,eco999,SALO,3,2131,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,32.90636,0,0,9.870506,10.30275,4.947725,186.8685,3,0,1.800434,0.6941499,76.17039,66.21507,9.97237,4111,2024,95.10091,779.7682,116,232.429148674011,465,74,94,179.4971,1000,1
1939.833,eco999,SALO,3,2131,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,36.88474,0,0,0,8.458347,4.287716,188.5732,3,8.44432,0,0.3477341,0,0,5.532831,4111,2024,0,774.2352,116,327.530063152313,465,74,99,0,1000,1
1939.917,eco999,SALO,3,2131,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.574312,4406,2170,0,248.6367,116,327.530063152313,546.589996099472,80,99,0,1000,1
1940,eco999,SALO,5,5117,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,3.231292,4592,2262,0,259.4055,126,242,506,80,99,0,1000,1
1940.083,eco999,SALO,5,5117,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,3.554051,4592,2262,0,255.8514,126,242,506,80,99,0,1000,1
1940.167,eco999,SALO,5,5117,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,5.592343,4592,2262,0,250.259,126,242,506,80,99,0,1000,1
1940.25,eco999,SALO,5,5117,1,889,-0.28,6.71,10.205,13.7,75.55,375,0,0,619.5572,0,0,0,0,7.555,188.5732,3,2971.412,0,0.6480249,0,0,10.03106,4592,2262,0,240.228,126,242,506,80,99,0,1000,1
1940.333,eco999,SALO,5,5117,1,996,4.91,12.56,16.385,20.21,110.41,375,0,0,1141.009,0,0,29.62034,0,11.041,184.1591,3,1904.565,2.107462,0.9965439,158.6452,143.5122,15.65573,4592,2262,111.8365,317.758,126,242,506,80,99,0,1000,1
1940.417,eco999,SALO,5,5117,1,968,10.6,17.96,21.64,25.32,129.3,375,0,0,1529.149,0,0,43.47662,24.56963,10.47304,182.1031,3,428.2534,2.107462,1.308112,177.376,156.2006,23.11441,4592,2262,111.8365,450.8442,126,242,506,80,99,0,1000,1
1940.5,eco999,SALO,5,5117,1,908,13.16,20.38,23.99,27.6,96.06,375,0,0,449.7973,0,0,49.32726,18.25336,7.780664,181.258,3,0,2.107462,1.468441,179.2638,154.0778,27.08655,4592,2262,111.8365,577.8353,126,242,506,80,99,267.4457,1000,1
1940.583,eco999,SALO,5,5117,1,816,12.06,19.03,22.515,26,112.18,375,0,0,39.84189,0,0,40.79301,21.31648,9.086352,182.4003,3,0,2.107462,1.319802,164.9478,141.6164,23.9167,4592,2262,111.8365,695.5351,126,242,506,80,99,240.3476,1000,1
1940.667,eco999,SALO,5,5117,1,692,7.58,14.395,17.8025,21.21,92.83,375,0,0,40.82399,0,0,24.16743,17.63959,7.519042,185.0803,3,0,2.107462,0.9959317,129.5092,112.7742,16.68346,4592,2262,111.8365,791.6259,126,242,506,80,99,203.8243,1000,1
1940.75,eco999,SALO,5,5117,1,510,2.61,9.075,12.3075,15.54,59.78,375,0,0,31.64012,0,0,10.51859,11.35942,4.842058,186.5001,3,0,1.963007,0.6941499,81.1716,70.36578,11.10167,4592,2262,103.2254,850.89,126,250.611084938049,506,80,101,163.3453,1000,1
1940.833,eco999,SALO,5,5117,1,318,-4.17,0.865,3.3825,5.9,61.27,375,0,0,35.89392,0,0,0,9.149779,4.218573,188.5732,3,8.44432,0,0.3477341,0,0,6.162266,4592,2262,0,844.7276,126,353.836463928223,506,80,108,0,1000,1
1940.917,eco999,SALO,5,5117,1,287,-10.02,-5.275,-2.9025,-0.53,4054,375,0,0,0,0,0,0,0,0,188.5732,3,3454.344,0,0.2206066,0,0,3.983429,4910,2417,0,276.6128,126,353.836463928223,597.159999847412,88,108,0,1000,1
1941,eco999,SALO,5,5117,1,350,-13.84,-8.185,-5.3575,-2.53,35.46,375,0,0,0,0,0,0,0,0,188.5732,3,3484.486,0,0.2058431,0,0,3.454034,4910,2417,0,273.1587,135,262,553,88,108,0,1000,1
1941.083,eco999,SALO,5,5117,1,520,-13.43,-7.15,-4.01,-0.87,25.87,375,0,0,0,0,0,0,0,0,188.5732,3,3506.475,0,0.2462872,0,0,3.799041,4910,2417,0,269.3597,135,262,553,88,108,0,1000,1
1941.167,eco999,SALO,5,5117,1,685,-7.35,-1.135,1.9725,5.08,43.34,375,0,0,21.53691,0,0,0,0,2.392987,188.5732,3,3522.974,0,0.3765831,0,0,5.970397,4910,2417,0,263.3893,135,262,553,88,108,0,1000,1
