Year,CalendarYear,EcoregionName,TAP,MAT,BeginGrow,EndGrow,
268, -1, 102, 778.34, 13.22, 77, 325, 
269, -1, 101, 778.34, 13.22, 77, 325, 
269, -1, 102, 778.34, 13.22, 77, 325, 
270, -1, 101, 778.34, 13.22, 77, 325, 
270, -1, 102, 778.34, 13.22, 77, 325, 
271, -1, 101, 778.34, 13.22, 77, 325, 
271, -1, 102, 778.34, 13.22, 77, 325, 
272, -1, 101, 778.34, 13.22, 77, 325, 
272, -1, 102, 778.34, 13.22, 77, 325, 
273, -1, 101, 778.34, 13.22, 77, 325, 
273, -1, 102, 778.34, 13.22, 77, 325, 
274, -1, 101, 778.34, 13.22, 77, 325, 
274, -1, 102, 778.34, 13.22, 77, 325, 
275, -1, 101, 778.34, 13.22, 77, 325, 
275, -1, 102, 778.34, 13.22, 77, 325, 
276, -1, 101, 778.34, 13.22, 77, 325, 
276, -1, 102, 778.34, 13.22, 77, 325, 
277, -1, 101, 778.34, 13.22, 77, 325, 
277, -1, 102, 778.34, 13.22, 77, 325, 
278, -1, 101, 778.34, 13.22, 77, 325, 
278, -1, 102, 778.34, 13.22, 77, 325, 
279, -1, 101, 778.34, 13.22, 77, 325, 
279, -1, 102, 778.34, 13.22, 77, 325, 
280, -1, 101, 778.34, 13.22, 77, 325, 
280, -1, 102, 778.34, 13.22, 77, 325, 
281, -1, 101, 778.34, 13.22, 77, 325, 
281, -1, 102, 778.34, 13.22, 77, 325, 
282, -1, 101, 778.34, 13.22, 77, 325, 
282, -1, 102, 778.34, 13.22, 77, 325, 
283, -1, 101, 778.34, 13.22, 77, 325, 
283, -1, 102, 778.34, 13.22, 77, 325, 
284, -1, 101, 778.34, 13.22, 77, 325, 
284, -1, 102, 778.34, 13.22, 77, 325, 
285, -1, 101, 778.34, 13.22, 77, 325, 
285, -1, 102, 778.34, 13.22, 77, 325, 
286, -1, 101, 778.34, 13.22, 77, 325, 
286, -1, 102, 778.34, 13.22, 77, 325, 
287, -1, 101, 778.34, 13.22, 77, 325, 
287, -1, 102, 778.34, 13.22, 77, 325, 
288, -1, 101, 778.34, 13.22, 77, 325, 
288, -1, 102, 778.34, 13.22, 77, 325, 
289, -1, 101, 778.34, 13.22, 77, 325, 
289, -1, 102, 778.34, 13.22, 77, 325, 
290, -1, 101, 778.34, 13.22, 77, 325, 
290, -1, 102, 778.34, 13.22, 77, 325, 
291, -1, 101, 778.34, 13.22, 77, 325, 
291, -1, 102, 778.34, 13.22, 77, 325, 
292, -1, 101, 778.34, 13.22, 77, 325, 
292, -1, 102, 778.34, 13.22, 77, 325, 
293, -1, 101, 778.34, 13.22, 77, 325, 
293, -1, 102, 778.34, 13.22, 77, 325, 
294, -1, 101, 778.34, 13.22, 77, 325, 
294, -1, 102, 778.34, 13.22, 77, 325, 
295, -1, 101, 778.34, 13.22, 77, 325, 
295, -1, 102, 778.34, 13.22, 77, 325, 
296, -1, 101, 778.34, 13.22, 77, 325, 
296, -1, 102, 778.34, 13.22, 77, 325, 
297, -1, 101, 778.34, 13.22, 77, 325, 
297, -1, 102, 778.34, 13.22, 77, 325, 
298, -1, 101, 778.34, 13.22, 77, 325, 
298, -1, 102, 778.34, 13.22, 77, 325, 
299, -1, 101, 778.34, 13.22, 77, 325, 
299, -1, 102, 778.34, 13.22, 77, 325, 
300, -1, 101, 778.34, 13.22, 77, 325, 
300, -1, 102, 778.34, 13.22, 77, 325, 
301, -1, 101, 778.34, 13.22, 77, 325, 
301, -1, 102, 778.34, 13.22, 77, 325, 
302, -1, 101, 778.34, 13.22, 77, 325, 
302, -1, 102, 778.34, 13.22, 77, 325, 
303, -1, 101, 778.34, 13.22, 77, 325, 
303, -1, 102, 778.34, 13.22, 77, 325, 
304, -1, 101, 778.34, 13.22, 77, 325, 
304, -1, 102, 778.34, 13.22, 77, 325, 
305, -1, 101, 778.34, 13.22, 77, 325, 
305, -1, 102, 778.34, 13.22, 77, 325, 
306, -1, 101, 778.34, 13.22, 77, 325, 
306, -1, 102, 778.34, 13.22, 77, 325, 
307, -1, 101, 778.34, 13.22, 77, 325, 
307, -1, 102, 778.34, 13.22, 77, 325, 
308, -1, 101, 778.34, 13.22, 77, 325, 
308, -1, 102, 778.34, 13.22, 77, 325, 
309, -1, 101, 778.34, 13.22, 77, 325, 
309, -1, 102, 778.34, 13.22, 77, 325, 
310, -1, 101, 778.34, 13.22, 77, 325, 
310, -1, 102, 778.34, 13.22, 77, 325, 
311, -1, 101, 778.34, 13.22, 77, 325, 
311, -1, 102, 778.34, 13.22, 77, 325, 
312, -1, 101, 778.34, 13.22, 77, 325, 
312, -1, 102, 778.34, 13.22, 77, 325, 
313, -1, 101, 778.34, 13.22, 77, 325, 
313, -1, 102, 778.34, 13.22, 77, 325, 
314, -1, 101, 778.34, 13.22, 77, 325, 
314, -1, 102, 778.34, 13.22, 77, 325, 
315, -1, 101, 778.34, 13.22, 77, 325, 
315, -1, 102, 778.34, 13.22, 77, 325, 
316, -1, 101, 778.34, 13.22, 77, 325, 
316, -1, 102, 778.34, 13.22, 77, 325, 
317, -1, 101, 778.34, 13.22, 77, 325, 
317, -1, 102, 778.34, 13.22, 77, 325, 
318, -1, 101, 778.34, 13.22, 77, 325, 
318, -1, 102, 778.34, 13.22, 77, 325, 
319, -1, 101, 778.34, 13.22, 77, 325, 
319, -1, 102, 778.34, 13.22, 77, 325, 
320, -1, 101, 778.34, 13.22, 77, 325, 
320, -1, 102, 778.34, 13.22, 77, 325, 
321, -1, 101, 778.34, 13.22, 77, 325, 
321, -1, 102, 778.34, 13.22, 77, 325, 
322, -1, 101, 778.34, 13.22, 77, 325, 
322, -1, 102, 778.34, 13.22, 77, 325, 
323, -1, 101, 778.34, 13.22, 77, 325, 
323, -1, 102, 778.34, 13.22, 77, 325, 
324, -1, 101, 778.34, 13.22, 77, 325, 
324, -1, 102, 778.34, 13.22, 77, 325, 
325, -1, 101, 778.34, 13.22, 77, 325, 
325, -1, 102, 778.34, 13.22, 77, 325, 
326, -1, 101, 778.34, 13.22, 77, 325, 
326, -1, 102, 778.34, 13.22, 77, 325, 
327, -1, 101, 778.34, 13.22, 77, 325, 
327, -1, 102, 778.34, 13.22, 77, 325, 
328, -1, 101, 778.34, 13.22, 77, 325, 
328, -1, 102, 778.34, 13.22, 77, 325, 
329, -1, 101, 778.34, 13.22, 77, 325, 
329, -1, 102, 778.34, 13.22, 77, 325, 
330, -1, 101, 778.34, 13.22, 77, 325, 
330, -1, 102, 778.34, 13.22, 77, 325, 
331, -1, 101, 778.34, 13.22, 77, 325, 
331, -1, 102, 778.34, 13.22, 77, 325, 
332, -1, 101, 778.34, 13.22, 77, 325, 
332, -1, 102, 778.34, 13.22, 77, 325, 
333, -1, 101, 778.34, 13.22, 77, 325, 
333, -1, 102, 778.34, 13.22, 77, 325, 
334, -1, 101, 778.34, 13.22, 77, 325, 
334, -1, 102, 778.34, 13.22, 77, 325, 
335, -1, 101, 778.34, 13.22, 77, 325, 
335, -1, 102, 778.34, 13.22, 77, 325, 
336, -1, 101, 778.34, 13.22, 77, 325, 
336, -1, 102, 778.34, 13.22, 77, 325, 
337, -1, 101, 778.34, 13.22, 77, 325, 
337, -1, 102, 778.34, 13.22, 77, 325, 
338, -1, 101, 778.34, 13.22, 77, 325, 
338, -1, 102, 778.34, 13.22, 77, 325, 
339, -1, 101, 778.34, 13.22, 77, 325, 
339, -1, 102, 778.34, 13.22, 77, 325, 
340, -1, 101, 778.34, 13.22, 77, 325, 
340, -1, 102, 778.34, 13.22, 77, 325, 
341, -1, 101, 778.34, 13.22, 77, 325, 
341, -1, 102, 778.34, 13.22, 77, 325, 
342, -1, 101, 778.34, 13.22, 77, 325, 
342, -1, 102, 778.34, 13.22, 77, 325, 
343, -1, 101, 778.34, 13.22, 77, 325, 
343, -1, 102, 778.34, 13.22, 77, 325, 
344, -1, 101, 778.34, 13.22, 77, 325, 
344, -1, 102, 778.34, 13.22, 77, 325, 
345, -1, 101, 778.34, 13.22, 77, 325, 
345, -1, 102, 778.34, 13.22, 77, 325, 
346, -1, 101, 778.34, 13.22, 77, 325, 
346, -1, 102, 778.34, 13.22, 77, 325, 
347, -1, 101, 778.34, 13.22, 77, 325, 
347, -1, 102, 778.34, 13.22, 77, 325, 
348, -1, 101, 778.34, 13.22, 77, 325, 
348, -1, 102, 778.34, 13.22, 77, 325, 
349, -1, 101, 778.34, 13.22, 77, 325, 
349, -1, 102, 778.34, 13.22, 77, 325, 
350, -1, 101, 778.34, 13.22, 77, 325, 
350, -1, 102, 778.34, 13.22, 77, 325, 
351, -1, 101, 778.34, 13.22, 77, 325, 
351, -1, 102, 778.34, 13.22, 77, 325, 
352, -1, 101, 778.34, 13.22, 77, 325, 
352, -1, 102, 778.34, 13.22, 77, 325, 
353, -1, 101, 778.34, 13.22, 77, 325, 
353, -1, 102, 778.34, 13.22, 77, 325, 
354, -1, 101, 778.34, 13.22, 77, 325, 
354, -1, 102, 778.34, 13.22, 77, 325, 
355, -1, 101, 778.34, 13.22, 77, 325, 
355, -1, 102, 778.34, 13.22, 77, 325, 
356, -1, 101, 778.34, 13.22, 77, 325, 
356, -1, 102, 778.34, 13.22, 77, 325, 
357, -1, 101, 778.34, 13.22, 77, 325, 
357, -1, 102, 778.34, 13.22, 77, 325, 
358, -1, 101, 778.34, 13.22, 77, 325, 
358, -1, 102, 778.34, 13.22, 77, 325, 
359, -1, 101, 778.34, 13.22, 77, 325, 
359, -1, 102, 778.34, 13.22, 77, 325, 
360, -1, 101, 778.34, 13.22, 77, 325, 
360, -1, 102, 778.34, 13.22, 77, 325, 
361, -1, 101, 778.34, 13.22, 77, 325, 
361, -1, 102, 778.34, 13.22, 77, 325, 
362, -1, 101, 778.34, 13.22, 77, 325, 
362, -1, 102, 778.34, 13.22, 77, 325, 
363, -1, 101, 778.34, 13.22, 77, 325, 
363, -1, 102, 778.34, 13.22, 77, 325, 
364, -1, 101, 778.34, 13.22, 77, 325, 
364, -1, 102, 778.34, 13.22, 77, 325, 
365, -1, 101, 778.34, 13.22, 77, 325, 
365, -1, 102, 778.34, 13.22, 77, 325, 
366, -1, 101, 778.34, 13.22, 77, 325, 
366, -1, 102, 778.34, 13.22, 77, 325, 
367, -1, 101, 778.34, 13.22, 77, 325, 
367, -1, 102, 778.34, 13.22, 77, 325, 
368, -1, 101, 778.34, 13.22, 77, 325, 
368, -1, 102, 778.34, 13.22, 77, 325, 
369, -1, 101, 778.34, 13.22, 77, 325, 
369, -1, 102, 778.34, 13.22, 77, 325, 
370, -1, 101, 778.34, 13.22, 77, 325, 
370, -1, 102, 778.34, 13.22, 77, 325, 
371, -1, 101, 778.34, 13.22, 77, 325, 
371, -1, 102, 778.34, 13.22, 77, 325, 
372, -1, 101, 778.34, 13.22, 77, 325, 
372, -1, 102, 778.34, 13.22, 77, 325, 
373, -1, 101, 778.34, 13.22, 77, 325, 
373, -1, 102, 778.34, 13.22, 77, 325, 
374, -1, 101, 778.34, 13.22, 77, 325, 
374, -1, 102, 778.34, 13.22, 77, 325, 
375, -1, 101, 778.34, 13.22, 77, 325, 
375, -1, 102, 778.34, 13.22, 77, 325, 
376, -1, 101, 778.34, 13.22, 77, 325, 
376, -1, 102, 778.34, 13.22, 77, 325, 
377, -1, 101, 778.34, 13.22, 77, 325, 
377, -1, 102, 778.34, 13.22, 77, 325, 
378, -1, 101, 778.34, 13.22, 77, 325, 
378, -1, 102, 778.34, 13.22, 77, 325, 
379, -1, 101, 778.34, 13.22, 77, 325, 
379, -1, 102, 778.34, 13.22, 77, 325, 
380, -1, 101, 778.34, 13.22, 77, 325, 
380, -1, 102, 778.34, 13.22, 77, 325, 
381, -1, 101, 778.34, 13.22, 77, 325, 
381, -1, 102, 778.34, 13.22, 77, 325, 
382, -1, 101, 778.34, 13.22, 77, 325, 
382, -1, 102, 778.34, 13.22, 77, 325, 
383, -1, 101, 778.34, 13.22, 77, 325, 
383, -1, 102, 778.34, 13.22, 77, 325, 
384, -1, 101, 778.34, 13.22, 77, 325, 
384, -1, 102, 778.34, 13.22, 77, 325, 
385, -1, 101, 778.34, 13.22, 77, 325, 
385, -1, 102, 778.34, 13.22, 77, 325, 
386, -1, 101, 778.34, 13.22, 77, 325, 
386, -1, 102, 778.34, 13.22, 77, 325, 
387, -1, 101, 778.34, 13.22, 77, 325, 
387, -1, 102, 778.34, 13.22, 77, 325, 
388, -1, 101, 778.34, 13.22, 77, 325, 
388, -1, 102, 778.34, 13.22, 77, 325, 
389, -1, 101, 778.34, 13.22, 77, 325, 
389, -1, 102, 778.34, 13.22, 77, 325, 
390, -1, 101, 778.34, 13.22, 77, 325, 
390, -1, 102, 778.34, 13.22, 77, 325, 
391, -1, 101, 778.34, 13.22, 77, 325, 
391, -1, 102, 778.34, 13.22, 77, 325, 
392, -1, 101, 778.34, 13.22, 77, 325, 
392, -1, 102, 778.34, 13.22, 77, 325, 
393, -1, 101, 778.34, 13.22, 77, 325, 
393, -1, 102, 778.34, 13.22, 77, 325, 
394, -1, 101, 778.34, 13.22, 77, 325, 
394, -1, 102, 778.34, 13.22, 77, 325, 
395, -1, 101, 778.34, 13.22, 77, 325, 
395, -1, 102, 778.34, 13.22, 77, 325, 
396, -1, 101, 778.34, 13.22, 77, 325, 
396, -1, 102, 778.34, 13.22, 77, 325, 
397, -1, 101, 778.34, 13.22, 77, 325, 
397, -1, 102, 778.34, 13.22, 77, 325, 
398, -1, 101, 778.34, 13.22, 77, 325, 
398, -1, 102, 778.34, 13.22, 77, 325, 
399, -1, 101, 778.34, 13.22, 77, 325, 
399, -1, 102, 778.34, 13.22, 77, 325, 
400, -1, 101, 778.34, 13.22, 77, 325, 
400, -1, 102, 778.34, 13.22, 77, 325, 
401, -1, 101, 778.34, 13.22, 77, 325, 
401, -1, 102, 778.34, 13.22, 77, 325, 
402, -1, 101, 778.34, 13.22, 77, 325, 
402, -1, 102, 778.34, 13.22, 77, 325, 
403, -1, 101, 778.34, 13.22, 77, 325, 
403, -1, 102, 778.34, 13.22, 77, 325, 
404, -1, 101, 778.34, 13.22, 77, 325, 
404, -1, 102, 778.34, 13.22, 77, 325, 
405, -1, 101, 778.34, 13.22, 77, 325, 
405, -1, 102, 778.34, 13.22, 77, 325, 
406, -1, 101, 778.34, 13.22, 77, 325, 
406, -1, 102, 778.34, 13.22, 77, 325, 
407, -1, 101, 778.34, 13.22, 77, 325, 
407, -1, 102, 778.34, 13.22, 77, 325, 
408, -1, 101, 778.34, 13.22, 77, 325, 
408, -1, 102, 778.34, 13.22, 77, 325, 
409, -1, 101, 778.34, 13.22, 77, 325, 
409, -1, 102, 778.34, 13.22, 77, 325, 
410, -1, 101, 778.34, 13.22, 77, 325, 
410, -1, 102, 778.34, 13.22, 77, 325, 
411, -1, 101, 778.34, 13.22, 77, 325, 
411, -1, 102, 778.34, 13.22, 77, 325, 
412, -1, 101, 778.34, 13.22, 77, 325, 
412, -1, 102, 778.34, 13.22, 77, 325, 
413, -1, 101, 778.34, 13.22, 77, 325, 
413, -1, 102, 778.34, 13.22, 77, 325, 
414, -1, 101, 778.34, 13.22, 77, 325, 
414, -1, 102, 778.34, 13.22, 77, 325, 
415, -1, 101, 778.34, 13.22, 77, 325, 
415, -1, 102, 778.34, 13.22, 77, 325, 
416, -1, 101, 778.34, 13.22, 77, 325, 
416, -1, 102, 778.34, 13.22, 77, 325, 
417, -1, 101, 778.34, 13.22, 77, 325, 
417, -1, 102, 778.34, 13.22, 77, 325, 
418, -1, 101, 778.34, 13.22, 77, 325, 
418, -1, 102, 778.34, 13.22, 77, 325, 
419, -1, 101, 778.34, 13.22, 77, 325, 
419, -1, 102, 778.34, 13.22, 77, 325, 
420, -1, 101, 778.34, 13.22, 77, 325, 
420, -1, 102, 778.34, 13.22, 77, 325, 
421, -1, 101, 778.34, 13.22, 77, 325, 
421, -1, 102, 778.34, 13.22, 77, 325, 
422, -1, 101, 778.34, 13.22, 77, 325, 
422, -1, 102, 778.34, 13.22, 77, 325, 
423, -1, 101, 778.34, 13.22, 77, 325, 
423, -1, 102, 778.34, 13.22, 77, 325, 
424, -1, 101, 778.34, 13.22, 77, 325, 
424, -1, 102, 778.34, 13.22, 77, 325, 
425, -1, 101, 778.34, 13.22, 77, 325, 
425, -1, 102, 778.34, 13.22, 77, 325, 
426, -1, 101, 778.34, 13.22, 77, 325, 
426, -1, 102, 778.34, 13.22, 77, 325, 
427, -1, 101, 778.34, 13.22, 77, 325, 
427, -1, 102, 778.34, 13.22, 77, 325, 
428, -1, 101, 778.34, 13.22, 77, 325, 
428, -1, 102, 778.34, 13.22, 77, 325, 
429, -1, 101, 778.34, 13.22, 77, 325, 
429, -1, 102, 778.34, 13.22, 77, 325, 
430, -1, 101, 778.34, 13.22, 77, 325, 
430, -1, 102, 778.34, 13.22, 77, 325, 
431, -1, 101, 778.34, 13.22, 77, 325, 
431, -1, 102, 778.34, 13.22, 77, 325, 
432, -1, 101, 778.34, 13.22, 77, 325, 
432, -1, 102, 778.34, 13.22, 77, 325, 
433, -1, 101, 778.34, 13.22, 77, 325, 
433, -1, 102, 778.34, 13.22, 77, 325, 
434, -1, 101, 778.34, 13.22, 77, 325, 
434, -1, 102, 778.34, 13.22, 77, 325, 
435, -1, 101, 778.34, 13.22, 77, 325, 
435, -1, 102, 778.34, 13.22, 77, 325, 
436, -1, 101, 778.34, 13.22, 77, 325, 
436, -1, 102, 778.34, 13.22, 77, 325, 
437, -1, 101, 778.34, 13.22, 77, 325, 
437, -1, 102, 778.34, 13.22, 77, 325, 
438, -1, 101, 778.34, 13.22, 77, 325, 
438, -1, 102, 778.34, 13.22, 77, 325, 
439, -1, 101, 778.34, 13.22, 77, 325, 
439, -1, 102, 778.34, 13.22, 77, 325, 
440, -1, 101, 778.34, 13.22, 77, 325, 
440, -1, 102, 778.34, 13.22, 77, 325, 
441, -1, 101, 778.34, 13.22, 77, 325, 
441, -1, 102, 778.34, 13.22, 77, 325, 
442, -1, 101, 778.34, 13.22, 77, 325, 
442, -1, 102, 778.34, 13.22, 77, 325, 
443, -1, 101, 778.34, 13.22, 77, 325, 
443, -1, 102, 778.34, 13.22, 77, 325, 
444, -1, 101, 778.34, 13.22, 77, 325, 
444, -1, 102, 778.34, 13.22, 77, 325, 
445, -1, 101, 778.34, 13.22, 77, 325, 
445, -1, 102, 778.34, 13.22, 77, 325, 
446, -1, 101, 778.34, 13.22, 77, 325, 
446, -1, 102, 778.34, 13.22, 77, 325, 
447, -1, 101, 778.34, 13.22, 77, 325, 
447, -1, 102, 778.34, 13.22, 77, 325, 
448, -1, 101, 778.34, 13.22, 77, 325, 
448, -1, 102, 778.34, 13.22, 77, 325, 
449, -1, 101, 778.34, 13.22, 77, 325, 
449, -1, 102, 778.34, 13.22, 77, 325, 
450, -1, 101, 778.34, 13.22, 77, 325, 
450, -1, 102, 778.34, 13.22, 77, 325, 
451, -1, 101, 778.34, 13.22, 77, 325, 
451, -1, 102, 778.34, 13.22, 77, 325, 
452, -1, 101, 778.34, 13.22, 77, 325, 
452, -1, 102, 778.34, 13.22, 77, 325, 
453, -1, 101, 778.34, 13.22, 77, 325, 
453, -1, 102, 778.34, 13.22, 77, 325, 
454, -1, 101, 778.34, 13.22, 77, 325, 
454, -1, 102, 778.34, 13.22, 77, 325, 
455, -1, 101, 778.34, 13.22, 77, 325, 
455, -1, 102, 778.34, 13.22, 77, 325, 
456, -1, 101, 778.34, 13.22, 77, 325, 
456, -1, 102, 778.34, 13.22, 77, 325, 
457, -1, 101, 778.34, 13.22, 77, 325, 
457, -1, 102, 778.34, 13.22, 77, 325, 
458, -1, 101, 778.34, 13.22, 77, 325, 
458, -1, 102, 778.34, 13.22, 77, 325, 
459, -1, 101, 778.34, 13.22, 77, 325, 
459, -1, 102, 778.34, 13.22, 77, 325, 
460, -1, 101, 778.34, 13.22, 77, 325, 
460, -1, 102, 778.34, 13.22, 77, 325, 
461, -1, 101, 778.34, 13.22, 77, 325, 
461, -1, 102, 778.34, 13.22, 77, 325, 
462, -1, 101, 778.34, 13.22, 77, 325, 
462, -1, 102, 778.34, 13.22, 77, 325, 
463, -1, 101, 778.34, 13.22, 77, 325, 
463, -1, 102, 778.34, 13.22, 77, 325, 
464, -1, 101, 778.34, 13.22, 77, 325, 
464, -1, 102, 778.34, 13.22, 77, 325, 
465, -1, 101, 778.34, 13.22, 77, 325, 
465, -1, 102, 778.34, 13.22, 77, 325, 
466, -1, 101, 778.34, 13.22, 77, 325, 
466, -1, 102, 778.34, 13.22, 77, 325, 
467, -1, 101, 778.34, 13.22, 77, 325, 
467, -1, 102, 778.34, 13.22, 77, 325, 
468, -1, 101, 778.34, 13.22, 77, 325, 
468, -1, 102, 778.34, 13.22, 77, 325, 
469, -1, 101, 778.34, 13.22, 77, 325, 
469, -1, 102, 778.34, 13.22, 77, 325, 
470, -1, 101, 778.34, 13.22, 77, 325, 
470, -1, 102, 778.34, 13.22, 77, 325, 
471, -1, 101, 778.34, 13.22, 77, 325, 
471, -1, 102, 778.34, 13.22, 77, 325, 
472, -1, 101, 778.34, 13.22, 77, 325, 
472, -1, 102, 778.34, 13.22, 77, 325, 
473, -1, 101, 778.34, 13.22, 77, 325, 
473, -1, 102, 778.34, 13.22, 77, 325, 
474, -1, 101, 778.34, 13.22, 77, 325, 
474, -1, 102, 778.34, 13.22, 77, 325, 
475, -1, 101, 778.34, 13.22, 77, 325, 
475, -1, 102, 778.34, 13.22, 77, 325, 
476, -1, 101, 778.34, 13.22, 77, 325, 
476, -1, 102, 778.34, 13.22, 77, 325, 
477, -1, 101, 778.34, 13.22, 77, 325, 
477, -1, 102, 778.34, 13.22, 77, 325, 
478, -1, 101, 778.34, 13.22, 77, 325, 
478, -1, 102, 778.34, 13.22, 77, 325, 
479, -1, 101, 778.34, 13.22, 77, 325, 
479, -1, 102, 778.34, 13.22, 77, 325, 
480, -1, 101, 778.34, 13.22, 77, 325, 
480, -1, 102, 778.34, 13.22, 77, 325, 
481, -1, 101, 778.34, 13.22, 77, 325, 
481, -1, 102, 778.34, 13.22, 77, 325, 
482, -1, 101, 778.34, 13.22, 77, 325, 
482, -1, 102, 778.34, 13.22, 77, 325, 
483, -1, 101, 778.34, 13.22, 77, 325, 
483, -1, 102, 778.34, 13.22, 77, 325, 
484, -1, 101, 778.34, 13.22, 77, 325, 
484, -1, 102, 778.34, 13.22, 77, 325, 
485, -1, 101, 778.34, 13.22, 77, 325, 
485, -1, 102, 778.34, 13.22, 77, 325, 
486, -1, 101, 778.34, 13.22, 77, 325, 
486, -1, 102, 778.34, 13.22, 77, 325, 
487, -1, 101, 778.34, 13.22, 77, 325, 
487, -1, 102, 778.34, 13.22, 77, 325, 
488, -1, 101, 778.34, 13.22, 77, 325, 
488, -1, 102, 778.34, 13.22, 77, 325, 
489, -1, 101, 778.34, 13.22, 77, 325, 
489, -1, 102, 778.34, 13.22, 77, 325, 
490, -1, 101, 778.34, 13.22, 77, 325, 
490, -1, 102, 778.34, 13.22, 77, 325, 
491, -1, 101, 778.34, 13.22, 77, 325, 
491, -1, 102, 778.34, 13.22, 77, 325, 
492, -1, 101, 778.34, 13.22, 77, 325, 
492, -1, 102, 778.34, 13.22, 77, 325, 
493, -1, 101, 778.34, 13.22, 77, 325, 
493, -1, 102, 778.34, 13.22, 77, 325, 
494, -1, 101, 778.34, 13.22, 77, 325, 
494, -1, 102, 778.34, 13.22, 77, 325, 
495, -1, 101, 778.34, 13.22, 77, 325, 
495, -1, 102, 778.34, 13.22, 77, 325, 
496, -1, 101, 778.34, 13.22, 77, 325, 
496, -1, 102, 778.34, 13.22, 77, 325, 
497, -1, 101, 778.34, 13.22, 77, 325, 
497, -1, 102, 778.34, 13.22, 77, 325, 
498, -1, 101, 778.34, 13.22, 77, 325, 
498, -1, 102, 778.34, 13.22, 77, 325, 
499, -1, 101, 778.34, 13.22, 77, 325, 
499, -1, 102, 778.34, 13.22, 77, 325, 
500, -1, 101, 778.34, 13.22, 77, 325, 
500, -1, 102, 778.34, 13.22, 77, 325, 
501, -1, 101, 778.34, 13.22, 77, 325, 
501, -1, 102, 778.34, 13.22, 77, 325, 
502, -1, 101, 778.34, 13.22, 77, 325, 
502, -1, 102, 778.34, 13.22, 77, 325, 
503, -1, 101, 778.34, 13.22, 77, 325, 
503, -1, 102, 778.34, 13.22, 77, 325, 
504, -1, 101, 778.34, 13.22, 77, 325, 
504, -1, 102, 778.34, 13.22, 77, 325, 
505, -1, 101, 778.34, 13.22, 77, 325, 
505, -1, 102, 778.34, 13.22, 77, 325, 
506, -1, 101, 778.34, 13.22, 77, 325, 
506, -1, 102, 778.34, 13.22, 77, 325, 
507, -1, 101, 778.34, 13.22, 77, 325, 
507, -1, 102, 778.34, 13.22, 77, 325, 
508, -1, 101, 778.34, 13.22, 77, 325, 
508, -1, 102, 778.34, 13.22, 77, 325, 
509, -1, 101, 778.34, 13.22, 77, 325, 
509, -1, 102, 778.34, 13.22, 77, 325, 
510, -1, 101, 778.34, 13.22, 77, 325, 
510, -1, 102, 778.34, 13.22, 77, 325, 
511, -1, 101, 778.34, 13.22, 77, 325, 
511, -1, 102, 778.34, 13.22, 77, 325, 
512, -1, 101, 778.34, 13.22, 77, 325, 
512, -1, 102, 778.34, 13.22, 77, 325, 
513, -1, 101, 778.34, 13.22, 77, 325, 
513, -1, 102, 778.34, 13.22, 77, 325, 
514, -1, 101, 778.34, 13.22, 77, 325, 
514, -1, 102, 778.34, 13.22, 77, 325, 
515, -1, 101, 778.34, 13.22, 77, 325, 
515, -1, 102, 778.34, 13.22, 77, 325, 
516, -1, 101, 778.34, 13.22, 77, 325, 
516, -1, 102, 778.34, 13.22, 77, 325, 
517, -1, 101, 778.34, 13.22, 77, 325, 
517, -1, 102, 778.34, 13.22, 77, 325, 
518, -1, 101, 778.34, 13.22, 77, 325, 
518, -1, 102, 778.34, 13.22, 77, 325, 
519, -1, 101, 778.34, 13.22, 77, 325, 
519, -1, 102, 778.34, 13.22, 77, 325, 
520, -1, 101, 778.34, 13.22, 77, 325, 
520, -1, 102, 778.34, 13.22, 77, 325, 
521, -1, 101, 778.34, 13.22, 77, 325, 
521, -1, 102, 778.34, 13.22, 77, 325, 
522, -1, 101, 778.34, 13.22, 77, 325, 
522, -1, 102, 778.34, 13.22, 77, 325, 
523, -1, 101, 778.34, 13.22, 77, 325, 
523, -1, 102, 778.34, 13.22, 77, 325, 
524, -1, 101, 778.34, 13.22, 77, 325, 
524, -1, 102, 778.34, 13.22, 77, 325, 
525, -1, 101, 778.34, 13.22, 77, 325, 
525, -1, 102, 778.34, 13.22, 77, 325, 
526, -1, 101, 778.34, 13.22, 77, 325, 
526, -1, 102, 778.34, 13.22, 77, 325, 
527, -1, 101, 778.34, 13.22, 77, 325, 
527, -1, 102, 778.34, 13.22, 77, 325, 
528, -1, 101, 778.34, 13.22, 77, 325, 
528, -1, 102, 778.34, 13.22, 77, 325, 
529, -1, 101, 778.34, 13.22, 77, 325, 
529, -1, 102, 778.34, 13.22, 77, 325, 
530, -1, 101, 778.34, 13.22, 77, 325, 
530, -1, 102, 778.34, 13.22, 77, 325, 
531, -1, 101, 778.34, 13.22, 77, 325, 
531, -1, 102, 778.34, 13.22, 77, 325, 
532, -1, 101, 778.34, 13.22, 77, 325, 
532, -1, 102, 778.34, 13.22, 77, 325, 
533, -1, 101, 778.34, 13.22, 77, 325, 
533, -1, 102, 778.34, 13.22, 77, 325, 
534, -1, 101, 778.34, 13.22, 77, 325, 
534, -1, 102, 778.34, 13.22, 77, 325, 
535, -1, 101, 778.34, 13.22, 77, 325, 
535, -1, 102, 778.34, 13.22, 77, 325, 
536, -1, 101, 778.34, 13.22, 77, 325, 
