Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(mm),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,BudC,PlantN,MaxLAI,FolN,CanopyTotMass,CanopyTotN,NRatio
1941,1941,1,1,0,0.02402076,1,0,0,0,0,0.01205663,0,0,0,0,31,280,0,0.7446436,6.725813,7,0.05068621,1,0.1499967,8.74,0.8657402,1,0,0,0.04307476,1,False,0.987637,2.584615,0.02,1,158.1,fTemp,1.555,5.506352,4.297703,2.584615,0,0,0
1941.08,1941,2,1,0,0.02402076,1,0,0,0,0,0.009887748,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05072848,1,0.1534247,7.84,0.9319515,1,0,0,0.03535546,1,False,0.987637,2.584615,0.02,1,158.1,fTemp,1.555,9.71748,4.297703,2.584615,0,0,0
1941.17,1941,3,1,0,0.02402076,1,0,0,0,0,0.02438999,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05077079,1,0.216841,1.61,0.9479199,1,0,0.01300093,0.08728363,1,False,0.987637,2.584615,0.02,1,158.1,fTemp,1.555,17.93719,4.297703,2.584615,0,0,0
1941.25,1941,4,1,0,0.02402076,1,0,0,0,0,0.04287976,0,0,0,0,31,279,0,0.7446436,6.701792,7,0.05081313,1,0.2236314,1.356,0.9652064,1,0,0.399375,0.1535804,1,False,0.987637,2.584615,0.02,1,158.1,fTemp,1.555,21,4.297703,2.584615,0,0,0
1941.33,1941,5,1,0,0.02394013,1,0.1028876,0.002463142,2.900394,0.8615229,0.1056615,2.038871,0.01711322,0.01487727,6.122652,31,279,0.1465771,0.742144,6.679296,1.835843,0.01307898,1,0.1777989,3.95,0.3087022,1,0.8140673,0.8601891,0.3787581,1,True,0.987637,2.584615,0.02,1,158.1,fRad,1.555,21,4.297703,2.584615,6.122652,0.158247,0
1941.42,1941,6,1,0,0.02394013,1,0.1028876,0.002463142,3.030445,1.057438,0.1478112,1.973007,0.02071095,0.01284412,6.122652,32,285,0.1465771,0.7660842,6.822937,2.81922,0.01967498,1,0.1334072,15.242,0.2965589,1,0.8140673,0.948392,0.5302917,1,True,0.9874256,2.584615,0.02,1,158.1,fRad,1.555,21,4.297703,2.584615,6.122652,0.158247,0
1941.5,1941,7,1,0,0.02443248,1,0.1050036,0.002565498,2.879205,1.338806,0.1928745,1.540399,0.01862073,0.01385208,6.247513,32,284,0.1526423,0.7818395,6.938826,3.975465,0.02775622,1,0.1005501,58.384,0.2619449,1,0.8140673,0.9857042,0.6774225,1,True,0.9874256,2.584615,0.02,1,158.1,fRad,1.555,21,4.297703,2.584615,6.247513,0.1614742,0
1941.58,1941,8,1,0,0.02443248,1,0.1050036,0.002565498,2.649421,1.032606,0.1298022,1.616815,0.01414939,0.0167746,6.247513,32,284,0.1526423,0.7818395,6.938826,5.406821,0.03778064,1,0.09473141,76.228,0.2724672,1,0.8140673,0.9067096,0.4562771,1,True,0.9874256,2.584615,0.02,1,158.1,fRad,1.555,21,4.297703,2.584615,6.247513,0.1614742,0
1941.67,1941,9,1,0,0.02443248,1,0.1050036,0.002565498,1.600238,0.8629301,0.1028977,0.737308,0.008474301,0.01691686,6.247513,32,284,0.1526423,0.7818395,6.938826,6.032112,0.04218439,0.7859445,0.08668346,113.064,0.2551698,1,0.8140673,0.8519423,0.362005,1,True,0.9874256,2.584615,0.02,1,158.1,fRad,1.555,21,4.297703,2.584615,6.247513,0.1614742,0
1941.75,1941,10,1,0,0.02443248,1,0,0,0,0,0.0572184,0,0,0,0,32,284,0,0.7818395,6.938826,6.032112,0.04305543,1,0.09377147,79.578,0.213594,1,0,0.6281652,0.2014682,1,False,0.9874256,2.584615,0.02,1,158.1,fRad,1.555,21.08074,4.297703,2.584615,0,0,0
1941.83,1941,11,1,0,0.02443248,1,0,0,0,0,0.03541883,0,0,0,0,32,284,0,0.7818395,6.938826,6.032112,0.04309135,1,0.1180336,27.294,0.7834854,1,0,0.301322,0.1248151,1,False,0.9874256,2.584615,0.02,1,158.1,fTemp,1.555,21.08074,4.297703,2.584615,0,0,0
1941.92,1941,12,2,0,0.02443248,1,0,0,0,0,0.01299362,0,0,0,0,31,283,0,0.757407,6.914393,6.032112,0.04312728,1,0.1349198,14.322,0.8084977,1,0,0,0.0458274,1,False,0.9874256,2.584615,0.02,1,158.1,fTemp,1.555,21.08074,4.297703,2.584615,0,0,0
1942,1942,1,2,0,0.02443248,1,0,0,0,0,0.01220298,0,0,0,0,31,283,0,0.757407,6.914393,6.032112,0.04316325,1,0.1487249,9.146,0.8659107,1,0,0,0.04307476,1,False,0.9874256,2.584615,0.02,1,158,fTemp,2.797353,21,4.297703,2.584615,0,0,1.6
