Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(m),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
1932.25,1932,4,2,0,0.02402076,1,0,0,0,0,0.05626775,0,0,0,0,102,207,0,2.450118,4.972298,6.723133,0.04891747,1,0.239484,0.994,0.9532014,1,0,0.606814,0.2021712,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1932.33,1932,5,2,0,0.02388382,1,0.1026456,0.002451567,2.369933,0.8417262,0.1075639,1.528207,0.01294691,0.01603043,6.108367,102,207,0.1458911,2.436149,4.94395,5.39501,0.0384937,1,0.2137445,1.678,0.2605712,1,0.9024332,0.8801895,0.3864791,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1932.42,1932,6,2,0,0.02388382,1,0.1026456,0.002451567,2.488904,1.17774,0.1789348,1.311164,0.01774613,0.0122823,6.108367,102,207,0.1458911,2.436149,4.94395,6.527238,0.04657222,1,0.1937981,2.772,0.2542696,1,0.9024332,0.9884925,0.6429166,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1932.5,1932,7,2,0,0.02388382,1,0.1026456,0.002451567,2.341827,1.400781,0.2167147,0.9410465,0.01874398,0.01094128,6.108367,102,207,0.1458911,2.436149,4.94395,7.25157,0.05174036,1,0.1619015,6.346,0.2405847,1,0.9024332,0.9999998,0.7786603,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1932.58,1932,8,2,0,0.02388382,1,0.1026456,0.002451567,2.02775,1.297642,0.1870715,0.7301083,0.01458726,0.01217351,6.108367,102,207,0.1458911,2.436149,4.94395,7.794608,0.05561497,1,0.1626192,6.374,0.2191116,1,0.9024332,0.9954438,0.6721517,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1932.67,1932,9,2,0,0.02388382,1,0.1026456,0.002451567,1.488195,0.9308108,0.1181974,0.5573838,0.008078666,0.01613226,6.108367,102,207,0.1458911,2.436149,4.94395,8.233793,0.05874858,1,0.1765625,4.138,0.1892056,1,0.9024332,0.9206426,0.4246857,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1932.75,1932,10,2,0,0.02388382,1,0.1026456,0.002451567,0.8388453,0.6394345,0.06644914,0.1994107,0.003173843,0.02314576,6.108367,102,207,0.1458911,2.436149,4.94395,8.366755,0.05969728,1,0.1883639,3.03,0.1432241,1,0.9024332,0.7175319,0.2387531,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1932.83,1932,11,2,0,0.02388382,1,0,0,0,0,0.02574457,0,0,0,0,102,207,0,2.436149,4.94395,8.341011,0.06068915,1,0.2018044,2.19,0.6655469,1,0,0.1217329,0.09250078,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1932.92,1932,12,3,0,0.02388382,1,0,0,0,0,0.0119001,0,0,0,0,102,207,0,2.436149,4.94395,6.780582,0.04944241,1,0.2041161,2.07,0.6278611,1,0,0,0.04275729,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1933,1933,1,3,0,0.02388382,1,0,0,0,0,0.0081344,0,0,0,0,102,207,0,2.436149,4.94395,6.772447,0.04938309,1,0.2041161,2.07,0.7004498,1,0,0,0.02929041,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1933.08,1933,2,3,0,0.02388382,1,0,0,0,0,0.009710632,0,0,0,0,102,207,0,2.436149,4.94395,6.762736,0.04931229,1,0.2041161,2.07,0.8332049,1,0,0,0.03496612,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1933.17,1933,3,3,0,0.02388382,1,0,0,0,0,0.02162415,0,0,0,0,102,207,0,2.436149,4.94395,6.741112,0.0491546,1,0.2026352,2.146,0.9055121,1,0,0,0.07786443,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1933.25,1933,4,3,0,0.02388382,1,0,0,0,0,0.05605595,0,0,0,0,102,207,0,2.436149,4.94395,6.685055,0.04874585,1,0.2383666,1.012,0.9532014,1,0,0.606814,0.2018467,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1933.33,1933,5,3,0,0.02383173,1,0.1024217,0.002440887,2.552886,0.8399057,0.1072049,1.71298,0.01386686,0.01608719,6.095157,102,207,0.1452582,2.430837,4.933169,5.548009,0.03967116,1,0.2162011,1.592,0.2819515,1,0.9024332,0.8801895,0.3860244,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1933.42,1933,6,3,0,0.02383173,1,0.1024217,0.002440887,2.687043,1.175193,0.1785083,1.51185,0.0191171,0.0122823,6.095157,102,207,0.1452582,2.430837,4.933169,6.881351,0.04920525,1,0.1937282,2.726,0.2752346,1,0.9024332,0.9884925,0.6427742,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1933.5,1933,7,3,0,0.02383173,1,0.1024217,0.002440887,2.535391,1.397751,0.2163987,1.13764,0.02024902,0.01094128,6.095157,102,207,0.1452582,2.430837,4.933169,7.802592,0.0557926,1,0.1578532,7.104,0.2606288,1,0.9024332,0.9999998,0.7792103,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1933.58,1933,8,3,0,0.02383173,1,0.1024217,0.002440887,2.201149,1.294835,0.1869044,0.9063135,0.01580013,0.01217351,6.095157,102,207,0.1452582,2.430837,4.933169,8.522,0.06093675,1,0.1435727,12.6,0.2376593,1,0.9024332,0.9954438,0.6730069,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1933.67,1933,9,3,0,0.02383173,1,0.1024217,0.002440887,1.619443,0.9287977,0.1181258,0.6906457,0.008771981,0.01613226,6.095157,102,207,0.1452582,2.430837,4.933169,9.09452,0.06503056,1,0.1647194,5.82,0.2055671,1,0.9024332,0.9206426,0.4253482,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1933.75,1933,10,3,0,0.02383173,1,0.1024217,0.002440887,0.9155197,0.6380516,0.06641348,0.2774681,0.003456394,0.02314576,6.095157,102,207,0.1452582,2.430837,4.933169,9.305574,0.06653971,1,0.1842771,3.38,0.1560006,1,0.9024332,0.7175319,0.2391422,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1933.83,1933,11,3,0,0.02383173,1,0,0,0,0,0.02571799,0,0,0,0,102,207,0,2.430837,4.933169,9.279859,0.06766655,1,0.2012747,2.216,0.6655469,1,0,0.1217329,0.09260555,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1933.92,1933,12,4,0,0.02383173,1,0,0,0,0,0.01187757,0,0,0,0,102,208,0,2.430837,4.957001,6.765719,0.0491032,1,0.2036669,2.1,0.6278611,1,0,0,0.04276886,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1934,1934,1,4,0,0.02383173,1,0,0,0,0,0.008172639,0,0,0,0,102,208,0,2.430837,4.957001,6.757546,0.04904388,1,0.2036669,2.1,0.7004498,1,0,0,0.02929041,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1934.08,1934,2,4,0,0.02383173,1,0,0,0,0,0.009756281,0,0,0,0,102,208,0,2.430837,4.957001,6.74779,0.04897308,1,0.2036669,2.1,0.8332049,1,0,0,0.03496612,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1934.17,1934,3,4,0,0.02383173,1,0,0,0,0,0.02172581,0,0,0,0,102,208,0,2.430837,4.957001,6.726066,0.0488154,1,0.2025863,2.148,0.9055121,1,0,0,0.07786443,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1934.25,1934,4,4,0,0.02383173,1,0,0,0,0,0.05631946,0,0,0,0,102,208,0,2.430837,4.957001,6.669746,0.04840666,1,0.238803,1,0.9532014,1,0,0.606814,0.2018467,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1934.33,1934,5,4,0,0.0239447,1,0.1029072,0.002464082,2.808336,0.8438541,0.1077089,1.964481,0.01522116,0.01619877,6.12381,102,208,0.1466328,2.442359,4.980497,5.770805,0.0410712,1,0.208641,1.938,0.3087132,1,0.9024332,0.8801895,0.3860244,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1934.42,1934,6,4,0,0.0239447,1,0.1029072,0.002464082,2.957315,1.180717,0.1793475,1.776598,0.02113969,0.0122823,6.12381,102,208,0.1466328,2.442359,4.980497,7.368055,0.05243893,1,0.1932718,2.734,0.3015012,1,0.9024332,0.9884925,0.6427742,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1934.5,1934,7,4,0,0.0239447,1,0.1029072,0.002464082,2.793254,1.404322,0.217416,1.388932,0.02241419,0.01094128,6.12381,102,208,0.1466328,2.442359,4.980497,8.539572,0.06077669,1,0.1634259,6.032,0.2857926,1,0.9024332,0.9999998,0.7792103,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1934.58,1934,8,4,0,0.0239447,1,0.1029072,0.002464082,2.428847,1.300922,0.187783,1.127925,0.01751721,0.01217351,6.12381,102,208,0.1466328,2.442359,4.980497,9.479713,0.06746774,1,0.1567834,7.408,0.261017,1,0.9024332,0.9954438,0.6730069,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1934.67,1934,9,4,0,0.0239447,1,0.1029072,0.002464082,1.790825,0.9331639,0.1186811,0.8576607,0.009746275,0.01613226,6.12381,102,208,0.1466328,2.442359,4.980497,10.2187,0.07272712,1,0.1785863,4.016,0.226258,1,0.9024332,0.9206426,0.4253482,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1934.75,1934,10,4,0,0.0239447,1,0.1029072,0.002464082,1.015679,0.6410511,0.06672569,0.3746279,0.003852705,0.02314576,6.12381,102,208,0.1466328,2.442359,4.980497,10.5266,0.0749185,1,0.1911866,2.83,0.1722576,1,0.9024332,0.7175319,0.2391422,1,True,0.987637,2.3,0.02,1,201.25,fRad,
1934.83,1934,11,4,0,0.0239447,1,0,0,0,0,0.02583889,0,0,0,0,102,208,0,2.442359,4.980497,10.50076,0.0762108,1,0.2038911,2.084,0.6655469,1,0,0.1217329,0.09260555,1,False,0.987637,2.3,0.02,1,201.25,fTemp,
1934.92,1934,12,5,0,0.0239447,1,0,0,0,0,0.01193341,0,0,0,0,104,210,0,2.490248,5.028386,6.797732,0.04870037,1,0.205058,2.03,0.6278611,1,0,0,0.04276886,1,False,0.9875144,2.3,0.02,1,201.25,fTemp,
1935,1935,1,5,0,0.0239447,1,0,0,0,0,0.008280258,0,0,0,0,104,210,0,2.490248,5.028386,6.789452,0.04864105,1,0.205058,2.03,0.7004498,1,0,0,0.02929041,1,False,0.9875144,2.3,0.02,1,201.25,fTemp,
1935.08,1935,2,5,0,0.0239447,1,0,0,0,0,0.009884754,0,0,0,0,104,210,0,2.490248,5.028386,6.779567,0.04857023,1,0.205058,2.03,0.8332049,1,0,0,0.03496612,1,False,0.9875144,2.3,0.02,1,201.25,fTemp,
1935.17,1935,3,5,0,0.0239447,1,0,0,0,0,0.02201189,0,0,0,0,104,210,0,2.490248,5.028386,6.757556,0.04841254,1,0.203259,2.116,0.9055121,1,0,0,0.07786443,1,False,0.9875144,2.3,0.02,1,201.25,fTemp,
1935.25,1935,4,5,0,0.0239447,1,0,0,0,0,0.05706109,0,0,0,0,104,210,0,2.490248,5.028386,6.700495,0.04800375,1,0.2404085,0.972,0.9532014,1,0,0.606814,0.2018467,1,False,0.9875144,2.3,0.02,1,201.25,fTemp,
1935.33,1935,5,5,0,0.02425962,1,0.1042606,0.002529323,3.123883,0.8548599,0.1091272,2.269023,0.01701168,0.01633439,6.203678,104,210,0.1504989,2.523,5.09452,6.068737,0.04263563,1,0.2138813,1.69,0.3389795,1,0.9024332,0.8801895,0.3860244,1,True,0.9875144,2.3,0.02,1,201.25,fRad,
1935.42,1935,6,5,0,0.02425962,1,0.1042606,0.002529323,3.291408,1.196116,0.1817091,2.095292,0.02383732,0.0122823,6.203678,104,210,0.1504989,2.523,5.09452,7.982319,0.05607942,1,0.1821706,3.89,0.3312422,1,0.9024332,0.9884925,0.6427742,1,True,0.9875144,2.3,0.02,1,201.25,fRad,
1935.5,1935,7,5,0,0.02425962,1,0.1042606,0.002529323,3.112495,1.422638,0.220279,1.689858,0.0253044,0.01094128,6.203678,104,210,0.1504989,2.523,5.09452,9.451898,0.06640387,1,0.1658517,5.71,0.314356,1,0.9024332,0.9999998,0.7792103,1,True,0.9875144,2.3,0.02,1,201.25,fRad,
1935.58,1935,8,5,0,0.02425962,1,0.1042606,0.002529323,2.711412,1.317889,0.1902558,1.393523,0.01981231,0.01217351,6.203678,104,210,0.1504989,2.523,5.09452,10.65516,0.07485735,1,0.161953,6.434,0.2876316,1,0.9024332,0.9954438,0.6730069,1,True,0.9875144,2.3,0.02,1,201.25,fRad,
1935.67,1935,9,5,0,0.02425962,1,0.1042606,0.002529323,2.004195,0.9453346,0.1202439,1.05886,0.01105096,0.01613226,6.203678,104,210,0.1504989,2.523,5.09452,11.59378,0.08145157,1,0.1738218,4.684,0.2499559,1,0.9024332,0.9206426,0.4253482,1,True,0.9875144,2.3,0.02,1,201.25,fRad,
1935.75,1935,10,5,0,0.02425962,1,0.1042606,0.002529323,1.140987,0.6494118,0.06760434,0.4915754,0.00438495,0.02314577,6.203678,104,210,0.1504989,2.523,5.09452,12.01775,0.08443014,1,0.189913,2.94,0.1910183,1,0.9024332,0.7175319,0.2391422,1,True,0.9875144,2.3,0.02,1,201.25,fRad,
1935.83,1935,11,5,0,0.02425962,1,0,0,0,0,0.02617914,0,0,0,0,104,210,0,2.523,5.09452,11.99157,0.08591011,1,0.203758,2.092,0.6655469,1,0,0.1217329,0.09260555,1,False,0.9875144,2.3,0.02,1,201.25,fTemp,
1935.92,1935,12,6,0,0.02425962,1,0,0,0,0,0.01209055,0,0,0,0,106,215,0,2.571519,5.215818,6.886262,0.04825215,1,0.2054299,2.01,0.6278611,1,0,0,0.04276886,1,False,0.9872324,2.3,0.02,1,201.25,fTemp,
1936,1936,1,6,0,0.02425962,1,0,0,0,0,0.008468432,0,0,0,0,106,215,0,2.571519,5.215818,6.877794,0.04819281,1,0.2054299,2.01,0.7004498,1,0,0,0.02929041,1,False,0.9872324,2.3,0.02,1,201.25,fTemp,
1936.08,1936,2,6,0,0.02425962,1,0,0,0,0,0.01010939,0,0,0,0,106,215,0,2.571519,5.215818,6.867685,0.04812197,1,0.2054299,2.01,0.8332049,1,0,0,0.03496612,1,False,0.9872324,2.3,0.02,1,201.25,fTemp,
1936.17,1936,3,6,0,0.02425962,1,0,0,0,0,0.02255104,0,0,0,0,106,215,0,2.571519,5.215818,6.845133,0.04796395,1,0.2031644,2.122,0.9055121,1,0,0,0.07799899,1,False,0.9872324,2.3,0.02,1,201.25,fTemp,
1936.25,1936,4,6,0,0.02425962,1,0,0,0,0,0.05845165,0,0,0,0,106,215,0,2.571519,5.215818,6.786682,0.04755439,1,0.2436822,0.914,0.9532014,1,0,0.606814,0.2021712,1,False,0.9872324,2.3,0.02,1,201.25,fTemp,
1936.33,1936,5,6,0,0.02480853,1,0.1066197,0.002645078,3.505641,0.8740375,0.1117387,2.631604,0.0193417,0.01648714,6.342849,106,215,0.1573568,2.629704,5.333834,6.452264,0.04433573,1,0.2186894,1.514,0.371192,1,0.9024332,0.8801895,0.3864791,1,True,0.9872324,2.3,0.02,1,201.25,fRad,
1936.42,1936,6,6,0,0.02480853,1,0.1066197,0.002645078,3.688971,1.22295,0.1858798,2.466021,0.02732108,0.0122823,6.342849,106,215,0.1573568,2.629704,5.333834,8.732405,0.06000336,1,0.1961119,2.568,0.3629378,1,0.9024332,0.9884925,0.6429166,1,True,0.9872324,2.3,0.02,1,201.25,fRad,
1936.5,1936,7,6,0,0.02480853,1,0.1066197,0.002645078,3.48593,1.454553,0.2251259,2.031377,0.02898164,0.01094128,6.342849,106,215,0.1573568,2.629704,5.333834,10.53866,0.07241474,1,0.1643493,6.094,0.3448835,1,0.9024332,0.9999998,0.7786603,1,True,0.9872324,2.3,0.02,1,201.25,fRad,
1936.58,1936,8,6,0,0.02480853,1,0.1066197,0.002645078,3.038587,1.347454,0.1943322,1.691133,0.02270535,0.01217351,6.342849,106,215,0.1573568,2.629704,5.333834,12.03546,0.08269978,1,0.1620945,6.64,0.3162012,1,0.9024332,0.9954438,0.6721517,1,True,0.9872324,2.3,0.02,1,201.25,fRad,
1936.67,1936,9,6,0,0.02480853,1,0.1066197,0.002645078,2.250491,0.9665418,0.1227849,1.283949,0.01268979,0.01613226,6.342849,106,215,0.1573568,2.629704,5.333834,13.19662,0.09067852,1,0.1779053,4.134,0.2755448,1,0.9024332,0.9206426,0.4246857,1,True,0.9872324,2.3,0.02,1,201.25,fRad,
1936.75,1936,10,6,0,0.02480853,1,0.1066197,0.002645078,1.285989,0.6639805,0.06902821,0.6220084,0.005054034,0.02314576,6.342849,106,215,0.1573568,2.629704,5.333834,13.7496,0.09447825,1,0.1922215,2.788,0.2114523,1,0.9024332,0.7175319,0.2387531,1,True,0.9872324,2.3,0.02,1,201.25,fRad,
1936.83,1936,11,6,0,0.02480853,1,0,0,0,0,0.02674378,0,0,0,0,106,215,0,2.629704,5.333834,13.72286,0.09615627,1,0.2044443,2.058,0.6655469,1,0,0.1217329,0.09250078,1,False,0.9872324,2.3,0.02,1,201.25,fTemp,
1936.92,1936,12,7,0,0.02480853,1,0,0,0,0,0.01236197,0,0,0,0,109,222,0,2.704129,5.507493,7.040858,0.04778665,1,0.2061423,1.98,0.6278611,1,0,0,0.04275729,1,False,0.9868159,2.3,0.02,1,201.25,fTemp,
1937,1937,1,7,0,0.02480853,1,0,0,0,0,0.008746583,0,0,0,0,109,222,0,2.704129,5.507493,7.03211,0.04772728,1,0.2061423,1.98,0.7004498,1,0,0,0.02929041,1,False,0.9868159,2.3,0.02,1,201.25,fTemp,
1937.08,1937,2,7,0,0.02480853,1,0,0,0,0,0.01044144,0,0,0,0,109,222,0,2.704129,5.507493,7.02167,0.04765642,1,0.2061423,1.98,0.8332049,1,0,0,0.03496612,1,False,0.9868159,2.3,0.02,1,201.25,fTemp,
1937.17,1937,3,7,0,0.02480853,1,0,0,0,0,0.02325156,0,0,0,0,109,222,0,2.704129,5.507493,6.998419,0.04749861,1,0.2039922,2.082,0.9055121,1,0,0,0.07786443,1,False,0.9868159,2.3,0.02,1,201.25,fTemp,
1937.25,1937,4,7,0,0.02480853,1,0,0,0,0,0.06027463,0,0,0,0,109,222,0,2.704129,5.507493,6.938145,0.04708952,1,0.2385726,1.014,0.9532014,1,0,0.606814,0.2018467,1,False,0.9868159,2.3,0.02,1,201.25,fTemp,
1937.33,1937,5,7,0,0.02561971,1,0.1101059,0.002820882,3.93011,0.9023648,0.115273,3.027745,0.02217425,0.01664951,6.548419,109,222,0.1677686,2.792548,5.687576,6.903829,0.04594974,1,0.2110601,1.78,0.4040138,1,0.9024332,0.8801895,0.3860244,1,True,0.9868159,2.3,0.02,1,201.25,fRad,
1937.42,1937,6,7,0,0.02561971,1,0.1101059,0.002820882,4.145988,1.262585,0.1919426,2.883402,0.03170983,0.0122823,6.548419,109,222,0.1677686,2.792548,5.687576,9.595288,0.06386326,1,0.1979221,2.446,0.3952799,1,0.9024332,0.9884925,0.6427742,1,True,0.9868159,2.3,0.02,1,201.25,fRad,
1937.5,1937,7,7,0,0.02561971,1,0.1101059,0.002820882,3.931094,1.501694,0.2326846,2.429399,0.03375133,0.01094128,6.548419,109,222,0.1677686,2.792548,5.687576,11.79201,0.07848393,1,0.1772183,4.038,0.3761311,1,0.9024332,0.9999998,0.7792103,1,True,0.9868159,2.3,0.02,1,201.25,fRad,
1937.58,1937,8,7,0,0.02561971,1,0.1101059,0.002820882,3.438751,1.391125,0.2009706,2.047626,0.0265357,0.01217351,6.548419,109,222,0.1677686,2.792548,5.687576,13.63866,0.09077469,1,0.1616311,6.884,0.3455848,1,0.9024332,0.9954438,0.6730069,1,True,0.9868159,2.3,0.02,1,201.25,fRad,
1937.67,1937,9,7,0,0.02561971,1,0.1101059,0.002820882,2.556338,0.9978671,0.1270157,1.558471,0.01488568,0.01613226,6.548419,109,222,0.1677686,2.792548,5.687576,15.07012,0.100302,1,0.1857235,3.314,0.3020331,1,0.9024332,0.9206426,0.4253482,1,True,0.9868159,2.3,0.02,1,201.25,fRad,
1937.75,1937,10,7,0,0.02561971,1,0.1101059,0.002820882,1.467866,0.6854999,0.07141167,0.7823663,0.005957453,0.02314576,6.548419,109,222,0.1677686,2.792548,5.687576,15.78107,0.1050339,1,0.1950388,2.576,0.2328056,1,0.9024332,0.7175319,0.2391422,1,True,0.9868159,2.3,0.02,1,201.25,fRad,
1937.83,1937,11,7,0,0.02561971,1,0,0,0,0,0.02765349,0,0,0,0,109,222,0,2.792548,5.687576,15.75342,0.1069192,1,0.2056634,2.004,0.6655469,1,0,0.1217329,0.09260555,1,False,0.9868159,2.3,0.02,1,201.25,fTemp,
1937.92,1937,12,8,0,0.02561971,1,0,0,0,0,0.01277146,0,0,0,0,114,232,0,2.920647,5.943773,7.269277,0.0473086,1,0.2067313,1.96,0.6278611,1,0,0,0.04276886,0.9999999,False,0.9862466,2.3,0.02,1,201.25,fTemp,
1938,1938,1,8,0,0.02561971,1,0,0,0,0,0.009126853,0,0,0,0,114,232,0,2.920647,5.943773,7.26015,0.04724921,1,0.2067313,1.96,0.7004498,1,0,0,0.02929041,0.9999999,False,0.9862466,2.3,0.02,1,201.25,fTemp,
1938.08,1938,2,8,0,0.02561971,1,0,0,0,0,0.0108954,0,0,0,0,114,232,0,2.920647,5.943773,7.249254,0.04717829,1,0.2067313,1.96,0.8332049,1,0,0,0.03496612,0.9999999,False,0.9862466,2.3,0.02,1,201.25,fTemp,
1938.17,1938,3,8,0,0.02561971,1,0,0,0,0,0.02426245,0,0,0,0,114,232,0,2.920647,5.943773,7.224993,0.0470204,1,0.2040115,2.078,0.9055121,1,0,0,0.07786443,0.9999999,False,0.9862466,2.3,0.02,1,201.25,fTemp,
1938.25,1938,4,8,0,0.02561971,1,0,0,0,0,0.06289516,0,0,0,0,114,232,0,2.920647,5.943773,7.162098,0.04661108,1,0.2439429,0.914,0.9532014,1,0,0.606814,0.2018467,0.9999999,False,0.9862466,2.3,0.02,1,201.25,fTemp,
