Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(m),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
1932.5,1932,7,2,0,0.02427802,1,0.1043397,0.002533161,2.666076,1.091742,0.1898869,1.574334,0.02284323,0.01038962,6.208344,104,211,0.1507263,2.524914,5.122662,8.818997,0.06191091,1,0.1633988,6.1,0.3061042,1,0.9102435,0.9923627,0.6711908,1,True,0.9875049,2.1,0.02,1,151.5,fRad,
1932.58,1932,8,2,0,0.02427802,1,0.1043397,0.002533161,2.292676,1.011198,0.1640316,1.281478,0.0176555,0.01155972,6.208344,104,211,0.1507263,2.524914,5.122662,9.936443,0.06975558,1,0.1616102,6.84,0.2799315,1,0.9102435,0.9770412,0.5798004,1,True,0.9875049,2.1,0.02,1,151.5,fRad,
1932.67,1932,9,2,0,0.02427802,1,0.1043397,0.002533161,1.634706,0.7247669,0.1036537,0.9099396,0.009499434,0.01531887,6.208344,104,211,0.1507263,2.524914,5.122662,10.74273,0.07541584,1,0.1798087,3.778,0.243086,1,0.9102435,0.8729697,0.3663834,1,True,0.9875049,2.1,0.02,1,151.5,fRad,
1932.75,1932,10,2,0,0.02427802,1,0,0,0,0,0.05825337,0,0,0,0,104,211,0,2.524914,5.122662,10.68447,0.07648826,1,0.1880313,3.058,0.1896127,1,0,0.6455868,0.2059074,1,False,0.9875049,2.1,0.02,1,151.5,fRad,
1932.83,1932,11,2,0,0.02427802,1,0,0,0,0,0.02253298,0,0,0,0,104,211,0,2.524914,5.122662,10.66194,0.07632694,1,0.2020442,2.178,0.7665816,1,0,0.03298431,0.07964705,1,False,0.9875049,2.1,0.02,1,151.5,fTemp,
1932.92,1932,12,3,0,0.02427802,1,0,0,0,0,0.01039293,0,0,0,0,105,213,0,2.549192,5.171217,6.89129,0.04869637,1,0.2041161,2.07,0.7310126,1,0,0,0.03673575,1,False,0.9873404,2.1,0.02,1,151.5,fTemp,
1933,1933,1,3,0,0.02427802,1,0,0,0,0,0.00720141,0,0,0,0,105,213,0,2.549192,5.171217,6.88409,0.04864549,1,0.2041161,2.07,0.7983719,1,0,0,0.02512179,1,False,0.9873404,2.1,0.02,1,151.5,fTemp,
1933.08,1933,2,3,0,0.02427802,1,0,0,0,0,0.008592855,0,0,0,0,105,213,0,2.549192,5.171217,6.875497,0.04858477,1,0.2041161,2.07,0.9073678,1,0,0,0.02997578,1,False,0.9873404,2.1,0.02,1,151.5,fTemp,
1933.17,1933,3,3,0,0.02427802,1,0,0,0,0,0.01917163,0,0,0,0,105,213,0,2.549192,5.171217,6.856326,0.0484493,1,0.2026458,2.144,0.9564581,1,0,0,0.06687933,1,False,0.9873404,2.1,0.02,1,151.5,fTemp,
1933.25,1933,4,3,0,0.02427802,1,0,0,0,0,0.04977613,0,0,0,0,105,213,0,2.549192,5.171217,6.806549,0.04809756,1,0.2385673,1.016,0.9828778,1,0,0.5283893,0.1736417,1,False,0.9873404,2.1,0.02,1,151.5,fTemp,
1933.33,1933,5,3,0,0.02459839,1,0.1057166,0.002600458,2.764524,0.6637051,0.0952367,2.100819,0.01607479,0.01551148,6.289577,105,213,0.1547135,2.582831,5.239457,5.981822,0.04145121,1,0.215833,1.604,0.355736,1,0.9102435,0.8252396,0.3322288,1,True,0.9873404,2.1,0.02,1,151.5,fRad,
1933.42,1933,6,3,0,0.02459839,1,0.1057166,0.002600458,3.030898,0.9296327,0.158727,2.101266,0.02343895,0.01166303,6.289577,105,213,0.1547135,2.582831,5.239457,7.924361,0.05491208,1,0.1954719,2.604,0.3477243,1,0.9102435,0.964065,0.5537117,1,True,0.9873404,2.1,0.02,1,151.5,fRad,
1933.5,1933,7,3,0,0.02459839,1,0.1057166,0.002600458,2.918281,1.106027,0.1925365,1.812255,0.02533411,0.01038962,6.289577,105,213,0.1547135,2.582831,5.239457,9.544078,0.06613596,1,0.1588876,6.878,0.3302191,1,0.9102435,0.9923627,0.6716545,1,True,0.9873404,2.1,0.02,1,151.5,fRad,
1933.58,1933,8,3,0,0.02459839,1,0.1057166,0.002600458,2.517049,1.024428,0.1664124,1.49262,0.01963914,0.01155972,6.289577,105,213,0.1547135,2.582831,5.239457,10.87029,0.07532596,1,0.1481957,10.51,0.3024609,1,0.9102435,0.9770412,0.5805217,1,True,0.9873404,2.1,0.02,1,151.5,fRad,
1933.67,1933,9,3,0,0.02459839,1,0.1057166,0.002600458,1.799981,0.7342501,0.105188,1.065731,0.01059789,0.01531887,6.289577,105,213,0.1547135,2.582831,5.239457,11.83083,0.08198205,1,0.163996,5.866,0.2632182,1,0.9102435,0.8729697,0.3669433,1,True,0.9873404,2.1,0.02,1,151.5,fRad,
1933.75,1933,10,3,0,0.02459839,1,0,0,0,0,0.05911976,0,0,0,0,105,213,0,2.582831,5.239457,11.77171,0.08318319,1,0.1835327,3.436,0.2059959,1,0,0.6455868,0.2062365,1,False,0.9873404,2.1,0.02,1,151.5,fRad,
1933.83,1933,11,3,0,0.02459839,1,0,0,0,0,0.02285703,0,0,0,0,105,213,0,2.582831,5.239457,11.74885,0.08302169,1,0.2011592,2.22,0.7665816,1,0,0.03298431,0.07973567,1,False,0.9873404,2.1,0.02,1,151.5,fTemp,
1933.92,1933,12,4,0,0.02459839,1,0,0,0,0,0.01053347,0,0,0,0,107,218,0,2.632028,5.362449,6.981804,0.04838537,1,0.2036669,2.1,0.7310126,1,0,0,0.03674553,1,False,0.98709,2.1,0.02,1,151.5,fTemp,
1934,1934,1,4,0,0.02459839,1,0,0,0,0,0.007344756,0,0,0,0,107,218,0,2.632028,5.362449,6.974458,0.04833446,1,0.2036669,2.1,0.7983719,1,0,0,0.02512179,1,False,0.98709,2.1,0.02,1,151.5,fTemp,
1934.08,1934,2,4,0,0.02459839,1,0,0,0,0,0.008763898,0,0,0,0,107,218,0,2.632028,5.362449,6.965694,0.04827372,1,0.2036669,2.1,0.9073678,1,0,0,0.02997578,1,False,0.98709,2.1,0.02,1,151.5,fTemp,
1934.17,1934,3,4,0,0.02459839,1,0,0,0,0,0.01955325,0,0,0,0,107,218,0,2.632028,5.362449,6.946141,0.04813822,1,0.2025915,2.148,0.9564581,1,0,0,0.06687933,1,False,0.98709,2.1,0.02,1,151.5,fTemp,
1934.25,1934,4,4,0,0.02459839,1,0,0,0,0,0.05076693,0,0,0,0,107,218,0,2.632028,5.362449,6.895375,0.04778639,1,0.2366337,1.048,0.9828778,1,0,0.5283893,0.1736417,1,False,0.98709,2.1,0.02,1,151.5,fTemp,
1934.33,1934,5,4,0,0.02508587,1,0.1078116,0.002704548,3.068959,0.6767446,0.0971324,2.392214,0.01808045,0.01561285,6.413146,107,218,0.1608793,2.684188,5.468719,6.304542,0.04284594,1,0.2042958,2.086,0.3873011,1,0.9102435,0.8252396,0.3322288,1,True,0.98709,2.1,0.02,1,151.5,fRad,
1934.42,1934,6,4,0,0.02508587,1,0.1078116,0.002704548,3.366683,0.9478967,0.1618865,2.418786,0.02655165,0.01166303,6.413146,107,218,0.1608793,2.684188,5.468719,8.56144,0.05818392,1,0.1913672,2.856,0.3788054,1,0.9102435,0.964065,0.5537117,1,True,0.98709,2.1,0.02,1,151.5,fRad,
1934.5,1934,7,4,0,0.02508587,1,0.1078116,0.002704548,3.245787,1.127756,0.196369,2.11803,0.02873564,0.01038962,6.413146,107,218,0.1608793,2.684188,5.468719,10.4831,0.0712436,1,0.1634255,6.054,0.3602014,1,0.9102435,0.9923627,0.6716545,1,True,0.98709,2.1,0.02,1,151.5,fRad,
1934.58,1934,8,4,0,0.02508587,1,0.1078116,0.002704548,2.805162,1.044555,0.1697248,1.760607,0.02232088,0.01155972,6.413146,107,218,0.1608793,2.684188,5.468719,12.07398,0.08205531,1,0.1564436,7.582,0.3305871,1,0.9102435,0.9770412,0.5805217,1,True,0.98709,2.1,0.02,1,151.5,fRad,
1934.67,1934,9,4,0,0.02508587,1,0.1078116,0.002704548,2.011566,0.7486756,0.1072817,1.26289,0.01207836,0.01531887,6.413146,107,218,0.1608793,2.684188,5.468719,13.22959,0.08990886,1,0.1778008,4.266,0.2884911,1,0.9102435,0.8729697,0.3669433,1,True,0.98709,2.1,0.02,1,151.5,fRad,
1934.75,1934,10,4,0,0.02508587,1,0,0,0,0,0.06029655,0,0,0,0,107,218,0,2.684188,5.468719,13.16929,0.09126596,1,0.1918589,2.78,0.2267463,1,0,0.6455868,0.2062365,1,False,0.98709,2.1,0.02,1,151.5,fRad,
1934.83,1934,11,4,0,0.02508587,1,0,0,0,0,0.023312,0,0,0,0,107,218,0,2.684188,5.468719,13.14598,0.0911044,1,0.2038046,2.09,0.7665816,1,0,0.03298431,0.07973567,1,False,0.98709,2.1,0.02,1,151.5,fTemp,
1934.92,1934,12,5,0,0.02508587,1,0,0,0,0,0.01074314,0,0,0,0,110,224,0,2.759445,5.619235,7.118844,0.04801533,1,0.205058,2.03,0.7310126,1,0,0,0.03674553,0.9999999,False,0.9867328,2.1,0.02,1,151.5,fTemp,
1935,1935,1,5,0,0.02508587,1,0,0,0,0,0.007549366,0,0,0,0,110,224,0,2.759445,5.619235,7.111295,0.04796441,1,0.205058,2.03,0.7983719,1,0,0,0.02512179,0.9999999,False,0.9867328,2.1,0.02,1,151.5,fTemp,
1935.08,1935,2,5,0,0.02508587,1,0,0,0,0,0.009008043,0,0,0,0,110,224,0,2.759445,5.619235,7.102288,0.04790366,1,0.205058,2.03,0.9073678,1,0,0,0.02997578,0.9999999,False,0.9867328,2.1,0.02,1,151.5,fTemp,
1935.17,1935,3,5,0,0.02508587,1,0,0,0,0,0.02009796,0,0,0,0,110,224,0,2.759445,5.619235,7.082189,0.0477681,1,0.2031353,2.122,0.9564581,1,0,0,0.06687933,0.9999999,False,0.9867328,2.1,0.02,1,151.5,fTemp,
1935.25,1935,4,5,0,0.02508587,1,0,0,0,0,0.0521812,0,0,0,0,110,224,0,2.759445,5.619235,7.030009,0.04741615,1,0.2381193,1.022,0.9828778,1,0,0.5283893,0.1736417,0.9999999,False,0.9867328,2.1,0.02,1,151.5,fTemp,
1935.33,1935,5,5,0,0.02578155,1,0.1108014,0.002856632,3.440041,0.6953458,0.09983832,2.744696,0.02066828,0.01573402,6.589418,110,224,0.1698854,2.83597,5.775066,6.709629,0.04437943,1,0.2162551,1.612,0.4225182,1,0.9102435,0.8252396,0.3322288,0.9999999,True,0.9867328,2.1,0.02,1,151.5,fRad,
1935.42,1935,6,5,0,0.02578155,1,0.1108014,0.002856632,3.776375,0.9739507,0.1663963,2.802424,0.03060866,0.01166303,6.589418,110,224,0.1698854,2.83597,5.775066,9.345655,0.06181487,1,0.1851601,3.52,0.4135358,1,0.9102435,0.964065,0.5537117,0.9999999,True,0.9867328,2.1,0.02,1,151.5,fRad,
1935.5,1935,7,5,0,0.02578155,1,0.1108014,0.002856632,3.646215,1.158754,0.2018394,2.487461,0.03317593,0.01038962,6.589418,110,224,0.1698854,2.83597,5.775066,11.63128,0.07693263,1,0.1697977,5.052,0.3938146,1,0.9102435,0.9923627,0.6716545,0.9999999,True,0.9867328,2.1,0.02,1,151.5,fRad,
1935.58,1935,8,5,0,0.02578155,1,0.1108014,0.002856632,3.158576,1.073266,0.174453,2.08531,0.02583,0.01155972,6.589418,110,224,0.1698854,2.83597,5.775066,13.54213,0.0895716,1,0.1654134,5.676,0.3622791,1,0.9102435,0.9770412,0.5805217,0.9999999,True,0.9867328,2.1,0.02,1,151.5,fRad,
1935.67,1935,9,5,0,0.02578155,1,0.1108014,0.002856632,2.272269,0.7692538,0.1102704,1.503015,0.01402211,0.01531887,6.589418,110,224,0.1698854,2.83597,5.775066,14.93488,0.09878363,1,0.179389,3.95,0.3171627,1,0.9102435,0.8729697,0.3669433,0.9999999,True,0.9867328,2.1,0.02,1,151.5,fRad,
1935.75,1935,10,5,0,0.02578155,1,0,0,0,0,0.06197629,0,0,0,0,110,224,0,2.83597,5.775066,14.87291,0.1003151,1,0.1916658,2.808,0.2505542,1,0,0.6455868,0.2062365,0.9999999,False,0.9867328,2.1,0.02,1,151.5,fRad,
1935.83,1935,11,5,0,0.02578155,1,0,0,0,0,0.02396143,0,0,0,0,110,224,0,2.83597,5.775066,14.84894,0.1001535,1,0.2036003,2.1,0.7665816,1,0,0.03298431,0.07973567,0.9999999,False,0.9867328,2.1,0.02,1,151.5,fTemp,
1935.92,1935,12,6,0,0.02578155,1,0,0,0,0,0.01104243,0,0,0,0,114,232,0,2.939096,5.981318,7.31452,0.04760864,1,0.2054299,2.01,0.7310126,1,0,0,0.03674553,0.9999999,False,0.9862483,2.1,0.02,1,151.5,fTemp,
1936,1936,1,6,0,0.02578155,1,0,0,0,0,0.007826982,0,0,0,0,114,232,0,2.939096,5.981318,7.306693,0.04755769,1,0.2054299,2.01,0.7983719,1,0,0,0.02512179,0.9999999,False,0.9862483,2.1,0.02,1,151.5,fTemp,
1936.08,1936,2,6,0,0.02578155,1,0,0,0,0,0.009339299,0,0,0,0,114,232,0,2.939096,5.981318,7.297354,0.04749691,1,0.2054299,2.01,0.9073678,1,0,0,0.02997578,0.9999999,False,0.9862483,2.1,0.02,1,151.5,fTemp,
1936.17,1936,3,6,0,0.02578155,1,0,0,0,0,0.02087248,0,0,0,0,114,232,0,2.939096,5.981318,7.276481,0.04736105,1,0.2031024,2.122,0.9564581,1,0,0,0.06699312,0.9999999,False,0.9862483,2.1,0.02,1,151.5,fTemp,
1936.25,1936,4,6,0,0.02578155,1,0,0,0,0,0.0541856,0,0,0,0,114,232,0,2.939096,5.981318,7.222295,0.04700837,1,0.2414563,0.956,0.9828778,1,0,0.5283893,0.1739162,0.9999999,False,0.9862483,2.1,0.02,1,151.5,fTemp,
1936.33,1936,5,6,0,0.02672516,1,0.1148568,0.003069567,3.885127,0.7205619,0.1036295,3.164565,0.02398976,0.01586979,6.828378,114,232,0.1824895,3.046669,6.200238,7.210462,0.04602353,1,0.2155099,1.612,0.4594138,1,0.9102435,0.8252396,0.3326133,0.9999999,True,0.9862483,2.1,0.02,1,151.5,fRad,
1936.42,1936,6,6,0,0.02672516,1,0.1148568,0.003069567,4.260228,1.00927,0.1725527,3.250958,0.03579427,0.01166303,6.828378,114,232,0.1824895,3.046669,6.200238,10.28887,0.06567264,1,0.1990665,2.382,0.4499857,1,0.9102435,0.964065,0.5538318,0.9999999,True,0.9862483,2.1,0.02,1,151.5,fRad,
1936.5,1936,7,6,0,0.02672516,1,0.1148568,0.003069567,4.111782,1.200775,0.2091172,2.911006,0.03878129,0.01038962,6.828378,114,232,0.1824895,3.046669,6.200238,12.99076,0.08291849,1,0.1664013,5.596,0.429225,1,0.9102435,0.9923627,0.6711908,0.9999999,True,0.9862483,2.1,0.02,1,151.5,fRad,
1936.58,1936,8,6,0,0.02672516,1,0.1148568,0.003069567,3.565935,1.112187,0.1806435,2.453748,0.03022859,0.01155972,6.828378,114,232,0.1824895,3.046669,6.200238,15.26386,0.09742744,1,0.1608653,6.474,0.3958593,1,0.9102435,0.9770412,0.5798004,0.9999999,True,0.9862483,2.1,0.02,1,151.5,fRad,
1936.67,1936,9,6,0,0.02672516,1,0.1148568,0.003069567,2.572328,0.7971502,0.114151,1.775178,0.01645476,0.01531887,6.828378,114,232,0.1824895,3.046669,6.200238,16.92489,0.1080296,1,0.1821863,3.668,0.3477802,1,0.9102435,0.8729697,0.3663834,0.9999999,True,0.9862483,2.1,0.02,1,151.5,fRad,
1936.75,1936,10,6,0,0.02672516,1,0,0,0,0,0.06415284,0,0,0,0,114,232,0,3.046669,6.200238,16.86073,0.1097429,1,0.192886,2.76,0.2763196,1,0,0.6455868,0.2059074,0.9999999,False,0.9862483,2.1,0.02,1,151.5,fRad,
1936.83,1936,11,6,0,0.02672516,1,0,0,0,0,0.02481496,0,0,0,0,114,232,0,3.046669,6.200238,16.83592,0.1095814,1,0.2042213,2.068,0.7665816,1,0,0.03298431,0.07964705,0.9999999,False,0.9862483,2.1,0.02,1,151.5,fTemp,
1936.92,1936,12,7,0,0.02672516,1,0,0,0,0,0.01144545,0,0,0,0,120,243,0,3.20702,6.494215,7.579849,0.04719354,1,0.2061423,1.98,0.7310126,1,0,0,0.03673575,0.9999998,False,0.9856195,2.1,0.02,1,151.5,fTemp,
1937,1937,1,7,0,0.02672516,1,0,0,0,0,0.008187461,0,0,0,0,120,243,0,3.20702,6.494215,7.571662,0.04714257,1,0.2061423,1.98,0.7983719,1,0,0,0.02512179,0.9999998,False,0.9856195,2.1,0.02,1,151.5,fTemp,
1937.08,1937,2,7,0,0.02672516,1,0,0,0,0,0.009769429,0,0,0,0,120,243,0,3.20702,6.494215,7.561892,0.04708173,1,0.2061423,1.98,0.9073678,1,0,0,0.02997578,0.9999998,False,0.9856195,2.1,0.02,1,151.5,fTemp,
1937.17,1937,3,7,0,0.02672516,1,0,0,0,0,0.0217967,0,0,0,0,120,243,0,3.20702,6.494215,7.540095,0.04694603,1,0.2037937,2.09,0.9564581,1,0,0,0.06687933,0.9999998,False,0.9856195,2.1,0.02,1,151.5,fTemp,
1937.25,1937,4,7,0,0.02672516,1,0,0,0,0,0.0565917,0,0,0,0,120,243,0,3.20702,6.494215,7.483504,0.04659368,1,0.2392535,1.002,0.9828778,1,0,0.5283893,0.1736417,0.9999998,False,0.9856195,2.1,0.02,1,151.5,fTemp,
1937.33,1937,5,7,0,0.02794996,1,0.1201206,0.003357367,4.377882,0.7532675,0.1082769,3.624615,0.02802181,0.01601108,7.138311,120,243,0.1995155,3.353995,6.79184,7.787601,0.04754973,1,0.2093689,1.86,0.4963609,1,0.9102435,0.8252396,0.3322288,0.9999998,True,0.9856195,2.1,0.02,1,151.5,fRad,
1937.42,1937,6,7,0,0.02794996,1,0.1201206,0.003357367,4.813309,1.05508,0.1804606,3.758229,0.04229461,0.01166303,7.138311,120,243,0.1995155,3.353995,6.79184,11.36537,0.06939497,1,0.1986297,2.464,0.4865566,1,0.9102435,0.964065,0.5537117,0.9999998,True,0.9856195,2.1,0.02,1,151.5,fRad,
1937.5,1937,7,7,0,0.02794996,1,0.1201206,0.003357367,4.662923,1.255277,0.2188995,3.407646,0.04599506,0.01038962,7.138311,120,243,0.1995155,3.353995,6.79184,14.55412,0.08886489,1,0.1804519,3.702,0.4648998,1,0.9102435,0.9923627,0.6716545,0.9999998,True,0.9856195,2.1,0.02,1,151.5,fRad,
1937.58,1937,8,7,0,0.02794996,1,0.1201206,0.003357367,4.060397,1.162668,0.1891983,2.897729,0.03599762,0.01155972,7.138311,120,243,0.1995155,3.353995,6.79184,17.26264,0.1054027,1,0.1609458,6.642,0.4299047,1,0.9102435,0.9770412,0.5805217,0.9999998,True,0.9856195,2.1,0.02,1,151.5,fRad,
1937.67,1937,9,7,0,0.02794996,1,0.1201206,0.003357367,2.942154,0.8333319,0.1195908,2.108822,0.019683,0.01531887,7.138311,120,243,0.1995155,3.353995,6.79184,19.25187,0.1175486,1,0.1894715,3.02,0.3790874,1,0.9102435,0.8729697,0.3669433,0.9999998,True,0.9856195,2.1,0.02,1,151.5,fRad,
1937.75,1937,10,7,0,0.02794996,1,0,0,0,0,0.06721471,0,0,0,0,120,243,0,3.353995,6.79184,19.18466,0.1194472,1,0.1934547,2.686,0.3030673,1,0,0.6455868,0.2062365,0.9999998,False,0.9856195,2.1,0.02,1,151.5,fRad,
1937.83,1937,11,7,0,0.02794996,1,0,0,0,0,0.02598672,0,0,0,0,120,243,0,3.353995,6.79184,19.15867,0.1192854,1,0.2057863,1.998,0.7665816,1,0,0.03298431,0.07973567,0.9999998,False,0.9856195,2.1,0.02,1,151.5,fTemp,
1937.92,1937,12,8,0,0.02794996,1,0,0,0,0,0.01197577,0,0,0,0,126,256,0,3.521695,7.15519,7.923489,0.04677515,1,0.2067313,1.96,0.7310126,1,0,0,0.03674553,0.9999996,False,0.9848269,2.1,0.02,1,151.5,fTemp,
1938,1938,1,8,0,0.02794996,1,0,0,0,0,0.00864215,0,0,0,0,126,256,0,3.521695,7.15519,7.914846,0.04672413,1,0.2067313,1.96,0.7983719,1,0,0,0.02512179,0.9999996,False,0.9848269,2.1,0.02,1,151.5,fTemp,
1938.08,1938,2,8,0,0.02794996,1,0,0,0,0,0.01031197,0,0,0,0,126,256,0,3.521695,7.15519,7.904534,0.04666326,1,0.2067313,1.96,0.9073678,1,0,0,0.02997578,0.9999996,False,0.9848269,2.1,0.02,1,151.5,fTemp,
1938.17,1938,3,8,0,0.02794996,1,0,0,0,0,0.02300717,0,0,0,0,126,256,0,3.521695,7.15519,7.881527,0.04652744,1,0.2041989,2.07,0.9564581,1,0,0,0.06687933,0.9999996,False,0.9848269,2.1,0.02,1,151.5,fTemp,
1938.25,1938,4,8,0,0.02794996,1,0,0,0,0,0.05973452,0,0,0,0,126,256,0,3.521695,7.15519,7.821794,0.04617481,1,0.2446495,0.9,0.9828778,1,0,0.5283893,0.1736417,0.9999996,False,0.9848269,2.1,0.02,1,151.5,fTemp,
1938.33,1938,5,8,0,0.02949409,1,0.1267568,0.003738577,4.952752,0.7944608,0.1142901,4.158291,0.03315426,0.01615525,7.528678,126,256,0.2220515,3.716255,7.550486,8.47789,0.04908125,1,0.2132387,1.702,0.532423,1,0.9102435,0.8252396,0.3322288,0.9999996,True,0.9848269,2.1,0.02,1,151.5,fRad,
