Time,Year,Month,Age(yr),TopLayer(-),CanopyLayerProp,CanopyGrowingSpace,LAI(m2),Site LAI(m2),GrossPsn(gC_m2_mo),FolResp(gC_m2_mo),MaintenanceRespiration(gC_mo),NetPsn(gC_m2_mo),Transpiration(mm),WUE(g_mm),Fol(gDW),Root(gDW),Wood(gDW),Site Fol(gDW),Site Root(gDW),Site Wood(gDW),NSC(gC),NSCfrac(-),fWater(-),Water(m/m),PressureHead(m),fRad(-),fOzone(-),DelAMax(-),fTemp_psn(-),fTemp_resp(-),fage(-),LeafOn(-),FActiveBiom(gDW_gDW),AdjFolN(gN_gC),AdjFracFol(-),CiModifier(-),AdjHalfSat,Limiting Factor,
1943.83,1943,11,43,1,0.8423273,1,0,0,0,0,3.275815,0,0,0,0,12970,26334,0,10924.99,22181.85,821.7103,0.2237956,1,0.202608,2.152,0.6655469,1,0,0.1217329,0.09260555,0.9998494,False,0.207594,2.3,0.02,1,201.25,fTemp,
1943.92,1943,12,44,1,0.8423273,1,0,0,0,0,1.512899,0,0,0,0,13267,26935,0,11175.16,22688.09,181.1433,0.04999656,1,0.2084742,1.88,0.6278611,1,0,0,0.04276886,0.9998311,False,0.2002745,2.3,0.02,1,201.25,fTemp,
1944,1944,1,44,1,0.8423273,1,0,0,0,0,1.059771,0,0,0,0,13267,26935,0,11175.16,22688.09,180.0835,0.04970405,1,0.2084742,1.88,0.7004498,1,0,0,0.02929041,0.9998311,False,0.2002745,2.3,0.02,1,201.25,fTemp,
1944.08,1944,2,44,1,0.8423273,1,0,0,0,0,1.265126,0,0,0,0,13267,26935,0,11175.16,22688.09,178.8184,0.04935487,1,0.2084742,1.88,0.8332049,1,0,0,0.03496612,0.9998311,False,0.2002745,2.3,0.02,1,201.25,fTemp,
1944.17,1944,3,44,1,0.8423273,1,0,0,0,0,2.82212,0,0,0,0,13267,26935,0,11175.16,22688.09,175.9963,0.04857595,1,0.2074142,1.928,0.9055121,1,0,0,0.07799899,0.9998311,False,0.2002745,2.3,0.02,1,201.25,fTemp,
1944.25,1944,4,44,1,0.8423273,1,0,0,0,0,7.314854,0,0,0,0,13267,26935,0,11175.16,22688.09,168.6815,0.04655702,1,0.2135022,1.686,0.9532014,1,0,0.606814,0.2021712,0.9998311,False,0.2002745,2.3,0.02,1,201.25,fTemp,
1944.33,1944,5,44,1,0.8269578,1,3.554019,2.939024,189.0268,22.18939,13.98339,166.8374,36.21157,0.01582817,161.0273,13267,26935,133.1628,10971.25,22274.11,249.0732,0.06847132,1,0.2131684,1.73,0.7885197,1,0.9024332,0.8801895,0.3864791,0.9998311,True,0.2002745,2.3,0.02,1,201.25,fRad,
1944.42,1944,6,44,1,0.8269578,1,3.554019,2.939024,201.4589,31.0473,23.26168,170.4116,49.73494,0.0122823,161.0273,13267,26935,133.1628,10971.25,22274.11,396.2231,0.1089235,1,0.1989813,2.458,0.7808573,1,0.9024332,0.9884925,0.6429166,0.9998311,True,0.2002745,2.3,0.02,1,201.25,fRad,
1944.5,1944,7,44,1,0.8269578,1,3.554019,2.939024,195.8097,36.92706,28.17309,158.8826,54.26512,0.01094128,161.0273,13267,26935,133.1628,10971.25,22274.11,526.9326,0.1448561,1,0.1865119,3.434,0.7632135,1,0.9024332,0.9999998,0.7786603,0.9998311,True,0.2002745,2.3,0.02,1,201.25,fRad,
1944.58,1944,8,44,1,0.8269578,1,3.554019,2.939024,178.6684,34.20812,24.31945,144.4603,44.50274,0.01217351,161.0273,13267,26935,133.1628,10971.25,22274.11,647.0735,0.1778834,1,0.1758081,4.378,0.7324833,1,0.9024332,0.9954438,0.6721517,0.9998311,True,0.2002745,2.3,0.02,1,201.25,fRad,
1944.67,1944,9,44,1,0.8269578,1,3.554019,2.939024,141.4867,24.53782,15.36576,116.9489,26.59348,0.01613226,161.0273,13267,26935,133.1628,10971.25,22274.11,748.6564,0.205809,1,0.1905268,2.922,0.682478,1,0.9024332,0.9206426,0.4246857,0.9998311,True,0.2002745,2.3,0.02,1,201.25,fRad,
1944.75,1944,10,44,1,0.8269578,1,3.554019,2.939024,90.30371,16.85662,8.638445,73.44709,11.83011,0.02314576,161.0273,13267,26935,133.1628,10971.25,22274.11,813.4652,0.2236252,1,0.1998739,2.296,0.5849771,1,0.9024332,0.7175319,0.2387531,0.9998311,True,0.2002745,2.3,0.02,1,201.25,fRad,
1944.83,1944,11,44,1,0.8269578,1,0,0,0,0,3.346816,0,0,0,0,13267,26935,0,10971.25,22274.11,810.1183,0.2235972,1,0.2019668,2.182,0.6655469,1,0,0.1217329,0.09250078,0.9998311,False,0.2002745,2.3,0.02,1,201.25,fTemp,
1944.92,1944,12,45,1,0.8269578,1,0,0,0,0,1.547022,0,0,0,0,13552,27515,0,11206.93,22753.74,178.7463,0.04999605,1,0.2083656,1.88,0.6278611,1,0,0,0.04275729,0.9998111,False,0.1934641,2.3,0.02,1,201.25,fTemp,
1945,1945,1,45,1,0.8269578,1,0,0,0,0,1.082571,0,0,0,0,13552,27515,0,11206.93,22753.74,177.6638,0.04969326,1,0.2083656,1.88,0.7004498,1,0,0,0.02929041,0.9998111,False,0.1934641,2.3,0.02,1,201.25,fTemp,
1945.08,1945,2,45,1,0.8269578,1,0,0,0,0,1.292345,0,0,0,0,13552,27515,0,11206.93,22753.74,176.3715,0.04933179,1,0.2083656,1.88,0.8332049,1,0,0,0.03496612,0.9998111,False,0.1934641,2.3,0.02,1,201.25,fTemp,
1945.17,1945,3,45,1,0.8269578,1,0,0,0,0,2.877863,0,0,0,0,13552,27515,0,11206.93,22753.74,173.4936,0.04852683,1,0.2082301,1.886,0.9055121,1,0,0,0.07786443,0.9998111,False,0.1934641,2.3,0.02,1,201.25,fTemp,
1945.25,1945,4,45,1,0.8269578,1,0,0,0,0,7.460238,0,0,0,0,13552,27515,0,11206.93,22753.74,166.0333,0.04644017,1,0.2109533,1.788,0.9532014,1,0,0.606814,0.2018467,0.9998111,False,0.1934641,2.3,0.02,1,201.25,fTemp,
1945.33,1945,5,45,1,0.8119763,1,3.489633,2.833499,186.9486,21.89599,14.26743,165.0526,35.15998,0.01583027,158.8982,13552,27515,129.0216,11003.9,22341.53,245.3143,0.0683509,1,0.2152314,1.654,0.7921604,1,0.9024332,0.8801895,0.3860244,0.9998111,True,0.1934641,2.3,0.02,1,201.25,fRad,
1945.42,1945,6,45,1,0.8119763,1,3.489633,2.833499,199.6286,30.63678,23.75688,168.9918,48.39024,0.0122823,158.8982,13552,27515,129.0216,11003.9,22341.53,390.5493,0.1088171,1,0.2044015,2.104,0.784511,1,0.9024332,0.9884925,0.6427742,0.9998111,True,0.1934641,2.3,0.02,1,201.25,fRad,
1945.5,1945,7,45,1,0.8119763,1,3.489633,2.833499,194.4491,36.4388,28.79955,158.0103,52.9118,0.01094128,158.8982,13552,27515,129.0216,11003.9,22341.53,519.76,0.1448186,1,0.1900311,3.088,0.7668868,1,0.9024332,0.9999998,0.7792103,0.9998111,True,0.1934641,2.3,0.02,1,201.25,fRad,
1945.58,1945,8,45,1,0.8119763,1,3.489633,2.833499,177.713,33.75581,24.87428,143.9572,43.46284,0.01217351,158.8982,13552,27515,129.0216,11003.9,22341.53,638.843,0.1779981,1,0.1709155,5.138,0.7361607,1,0.9024332,0.9954438,0.6730069,0.9998111,True,0.1934641,2.3,0.02,1,201.25,fRad,
1945.67,1945,9,45,1,0.8119763,1,3.489633,2.833499,140.8802,24.21337,15.72084,116.6668,25.99977,0.01613226,158.8982,13552,27515,129.0216,11003.9,22341.53,739.7889,0.2061243,1,0.1899356,2.918,0.6860972,1,0.9024332,0.9206426,0.4253482,0.9998111,True,0.1934641,2.3,0.02,1,201.25,fRad,
1945.75,1945,10,45,1,0.8119763,1,3.489633,2.833499,89.99275,16.63374,8.838677,73.35902,11.5758,0.02314576,158.8982,13552,27515,129.0216,11003.9,22341.53,804.3091,0.2241013,1,0.1989278,2.344,0.5883207,1,0.9024332,0.7175319,0.2391422,0.9998111,True,0.1934641,2.3,0.02,1,201.25,fRad,
1945.83,1945,11,45,1,0.8119763,1,0,0,0,0,3.422694,0,0,0,0,13552,27515,0,11003.9,22341.53,800.8865,0.2240111,1,0.2028765,2.132,0.6655469,1,0,0.1217329,0.09260555,0.9998111,False,0.1934641,2.3,0.02,1,201.25,fTemp,
1945.92,1945,12,46,1,0.8119763,1,0,0,0,0,1.580734,0,0,0,0,13829,28076,0,11228.82,22797.04,176.3829,0.04999657,1,0.2091536,1.85,0.6278611,1,0,0,0.04276886,0.9997891,False,0.1870861,2.3,0.02,1,201.25,fTemp,
1946,1946,1,46,1,0.8119763,1,0,0,0,0,1.104664,0,0,0,0,13829,28076,0,11228.82,22797.04,175.2783,0.04968345,1,0.2091536,1.85,0.7004498,1,0,0,0.02929041,0.9997891,False,0.1870861,2.3,0.02,1,201.25,fTemp,
1946.08,1946,2,46,1,0.8119763,1,0,0,0,0,1.318719,0,0,0,0,13829,28076,0,11228.82,22797.04,173.9595,0.04930964,1,0.2091536,1.85,0.8332049,1,0,0,0.03496612,0.9997891,False,0.1870861,2.3,0.02,1,201.25,fTemp,
1946.17,1946,3,46,1,0.8119763,1,0,0,0,0,2.936594,0,0,0,0,13829,28076,0,11228.82,22797.04,171.0229,0.04847724,1,0.2081387,1.892,0.9055121,1,0,0,0.07786443,0.9997891,False,0.1870861,2.3,0.02,1,201.25,fTemp,
1946.25,1946,4,46,1,0.8119763,1,0,0,0,0,7.612486,0,0,0,0,13829,28076,0,11228.82,22797.04,163.4104,0.04631945,1,0.2144511,1.666,0.9532014,1,0,0.606814,0.2018467,0.9997891,False,0.1870861,2.3,0.02,1,201.25,fTemp,
1946.33,1946,5,46,1,0.7973464,1,3.426758,2.732313,185.3041,21.60626,14.5586,163.6978,34.21932,0.01583187,156.7956,13829,28076,125.0204,11026.5,22386.3,241.9917,0.06833797,1,0.2152155,1.642,0.7957389,1,0.9024332,0.8801895,0.3860244,0.9997891,True,0.1870861,2.3,0.02,1,201.25,fRad,
1946.42,1946,6,46,1,0.7973464,1,3.426758,2.732313,197.8849,30.23138,24.24171,167.6535,47.1033,0.0122823,156.7956,13829,28076,125.0204,11026.5,22386.3,385.4035,0.1088372,1,0.1978738,2.536,0.788104,1,0.9024332,0.9884925,0.6427742,0.9997891,True,0.1870861,2.3,0.02,1,201.25,fRad,
1946.5,1946,7,46,1,0.7973464,1,3.426758,2.732313,192.7766,35.95663,29.38729,156.8199,51.51155,0.01094128,156.7956,13829,28076,125.0204,11026.5,22386.3,512.8361,0.1448239,1,0.1882102,3.316,0.7705028,1,0.9024332,0.9999998,0.7792103,0.9997891,True,0.1870861,2.3,0.02,1,201.25,fRad,
1946.58,1946,8,46,1,0.7973464,1,3.426758,2.732313,176.2212,33.30914,25.38191,142.9121,42.32148,0.01217351,156.7956,13829,28076,125.0204,11026.5,22386.3,630.3663,0.1780142,1,0.1803627,3.832,0.7397864,1,0.9024332,0.9954438,0.6730069,0.9997891,True,0.1870861,2.3,0.02,1,201.25,fRad,
1946.67,1946,9,46,1,0.7973464,1,3.426758,2.732313,139.7374,23.89297,16.04166,115.8445,25.32422,0.01613226,156.7956,13829,28076,125.0204,11026.5,22386.3,730.1693,0.2061983,1,0.1902613,2.894,0.6896729,1,0.9024332,0.9206426,0.4253482,0.9997891,True,0.1870861,2.3,0.02,1,201.25,fRad,
1946.75,1946,10,46,1,0.7973464,1,3.426758,2.732313,89.30009,16.41364,9.019056,72.88645,11.27973,0.02314576,156.7956,13829,28076,125.0204,11026.5,22386.3,794.0366,0.2242344,1,0.1991654,2.332,0.591634,1,0.9024332,0.7175319,0.2391422,0.9997891,True,0.1870861,2.3,0.02,1,201.25,fRad,
1946.83,1946,11,46,1,0.7973464,1,0,0,0,0,3.492544,0,0,0,0,13829,28076,0,11026.5,22386.3,790.5441,0.2240834,1,0.203112,2.12,0.6655469,1,0,0.1217329,0.09260555,0.9997891,False,0.1870861,2.3,0.02,1,201.25,fTemp,
1946.92,1946,12,47,1,0.7973464,1,0,0,0,0,1.612993,0,0,0,0,14096,28618,0,11239.4,22818.46,174.049,0.0499925,1,0.2093454,1.84,0.6278611,1,0,0,0.04276886,0.9997652,False,0.1811284,2.3,0.02,1,201.25,fTemp,
1947,1947,1,47,1,0.7973464,1,0,0,0,0,1.125992,0,0,0,0,14096,28618,0,11239.4,22818.46,172.9229,0.04966907,1,0.2093454,1.84,0.7004498,1,0,0,0.02929041,0.9997652,False,0.1811284,2.3,0.02,1,201.25,fTemp,
1947.08,1947,2,47,1,0.7973464,1,0,0,0,0,1.34418,0,0,0,0,14096,28618,0,11239.4,22818.46,171.5788,0.04928299,1,0.2093454,1.84,0.8332049,1,0,0,0.03496612,0.9997652,False,0.1811284,2.3,0.02,1,201.25,fTemp,
1947.17,1947,3,47,1,0.7973464,1,0,0,0,0,2.993292,0,0,0,0,14096,28618,0,11239.4,22818.46,168.5855,0.04842321,1,0.2081807,1.894,0.9055121,1,0,0,0.07786443,0.9997652,False,0.1811284,2.3,0.02,1,201.25,fTemp,
1947.25,1947,4,47,1,0.7973464,1,0,0,0,0,7.759462,0,0,0,0,14096,28618,0,11239.4,22818.46,160.826,0.04619444,1,0.2133414,1.69,0.9532014,1,0,0.606814,0.2018467,0.9997652,False,0.1811284,2.3,0.02,1,201.25,fTemp,
1947.33,1947,5,47,1,0.7831532,1,3.36576,2.635906,183.6651,21.32209,14.83969,162.343,33.30557,0.01583536,154.7334,14096,28618,121.1799,11039.33,22412.28,238.6993,0.06831471,1,0.2175251,1.572,0.7992315,1,0.9024332,0.8801895,0.3860244,0.9997652,True,0.1811284,2.3,0.02,1,201.25,fRad,
1947.42,1947,6,47,1,0.7831532,1,3.36576,2.635906,196.1469,29.83378,24.70975,166.3131,45.8585,0.0122823,154.7334,14096,28618,121.1799,11039.33,22412.28,380.3027,0.108841,1,0.2007154,2.314,0.7916124,1,0.9024332,0.9884925,0.6427742,0.9997652,True,0.1811284,2.3,0.02,1,201.25,fRad,
1947.5,1947,7,47,1,0.7831532,1,3.36576,2.635906,191.1092,35.48372,29.95468,155.6255,50.15702,0.01094128,154.7334,14096,28618,121.1799,11039.33,22412.28,505.9735,0.1448074,1,0.1913035,2.996,0.7740372,1,0.9024332,0.9999998,0.7792103,0.9997652,True,0.1811284,2.3,0.02,1,201.25,fRad,
1947.58,1947,8,47,1,0.7831532,1,3.36576,2.635906,174.7338,32.87105,25.87197,141.8627,41.21726,0.01217351,154.7334,14096,28618,121.1799,11039.33,22412.28,621.9643,0.1780035,1,0.1807792,3.852,0.743336,1,0.9024332,0.9954438,0.6730069,0.9997652,True,0.1811284,2.3,0.02,1,201.25,fRad,
1947.67,1947,9,47,1,0.7831532,1,3.36576,2.635906,138.5976,23.57872,16.35139,115.0189,24.67055,0.01613226,154.7334,14096,28618,121.1799,11039.33,22412.28,720.6319,0.2062417,1,0.1912871,2.814,0.6931807,1,0.9024332,0.9206426,0.4253482,0.9997652,True,0.1811284,2.3,0.02,1,201.25,fRad,
1947.75,1947,10,47,1,0.7831532,1,3.36576,2.635906,88.60905,16.19776,9.19319,72.4113,10.99322,0.02314576,154.7334,14096,28618,121.1799,11039.33,22412.28,783.8501,0.2243345,1,0.1993587,2.326,0.594894,1,0.9024332,0.7175319,0.2391422,0.9997652,True,0.1811284,2.3,0.02,1,201.25,fRad,
1947.83,1947,11,47,1,0.7831532,1,0,0,0,0,3.559975,0,0,0,0,14096,28618,0,11039.33,22412.28,780.2902,0.2241246,1,0.2033428,2.112,0.6655469,1,0,0.1217329,0.09260555,0.9997652,False,0.1811284,2.3,0.02,1,201.25,fTemp,
1947.92,1947,12,48,1,0.7831532,1,0,0,0,0,1.644136,0,0,0,0,14353,29141,0,11240.6,22821.87,171.7598,0.04998617,1,0.2094671,1.84,0.6278611,1,0,0,0.04276886,0.9997391,False,0.1755607,2.3,0.02,1,201.25,fTemp,
1948,1948,1,48,1,0.7831532,1,0,0,0,0,1.146569,0,0,0,0,14353,29141,0,11240.6,22821.87,170.6133,0.04965249,1,0.2094671,1.84,0.7004498,1,0,0,0.02929041,0.9997391,False,0.1755607,2.3,0.02,1,201.25,fTemp,
1948.08,1948,2,48,1,0.7831532,1,0,0,0,0,1.368743,0,0,0,0,14353,29141,0,11240.6,22821.87,169.2446,0.04925417,1,0.2094671,1.84,0.8332049,1,0,0,0.03496612,0.9997391,False,0.1755607,2.3,0.02,1,201.25,fTemp,
1948.17,1948,3,48,1,0.7831532,1,0,0,0,0,3.053258,0,0,0,0,14353,29141,0,11240.6,22821.87,166.1913,0.04836559,1,0.208711,1.87,0.9055121,1,0,0,0.07799899,0.9997391,False,0.1755607,2.3,0.02,1,201.25,fTemp,
1948.25,1948,4,48,1,0.7831532,1,0,0,0,0,7.913959,0,0,0,0,14353,29141,0,11240.6,22821.87,158.2773,0.04606244,1,0.2112059,1.776,0.9532014,1,0,0.606814,0.2021712,0.9997391,False,0.1755607,2.3,0.02,1,201.25,fTemp,
1948.33,1948,5,48,1,0.7694254,1,3.306762,2.544307,182.463,21.04432,15.12866,161.4186,32.4986,0.01583974,152.7177,14353,29141,117.5048,11043.56,22421.83,235.8444,0.06839613,1,0.2133728,1.738,0.802628,1,0.9024332,0.8801895,0.3864791,0.9997391,True,0.1755607,2.3,0.02,1,201.25,fRad,
1948.42,1948,6,48,1,0.7694254,1,3.306762,2.544307,194.5117,29.44513,25.16686,165.0666,44.67905,0.0122823,152.7177,14353,29141,117.5048,11043.56,22421.83,375.744,0.1089678,1,0.1963886,2.642,0.7950259,1,0.9024332,0.9884925,0.6429166,0.9997391,True,0.1755607,2.3,0.02,1,201.25,fRad,
1948.5,1948,7,48,1,0.7694254,1,3.306762,2.544307,189.1589,35.02147,30.48053,154.1374,48.77492,0.01094128,152.7177,14353,29141,117.5048,11043.56,22421.83,499.401,0.144829,1,0.1932917,2.818,0.7774796,1,0.9024332,0.9999998,0.7786603,0.9997391,True,0.1755607,2.3,0.02,1,201.25,fRad,
1948.58,1948,8,48,1,0.7694254,1,3.306762,2.544307,172.744,32.44283,26.31127,140.3012,40.03365,0.01217351,152.7177,14353,29141,117.5048,11043.56,22421.83,613.3909,0.1778866,1,0.1748993,4.542,0.7467985,1,0.9024332,0.9954438,0.6721517,0.9997391,True,0.1755607,2.3,0.02,1,201.25,fRad,
1948.67,1948,9,48,1,0.7694254,1,3.306762,2.544307,136.9512,23.27156,16.62425,113.6797,23.95017,0.01613226,152.7177,14353,29141,117.5048,11043.56,22421.83,710.4464,0.2060332,1,0.193396,2.696,0.6966095,1,0.9024332,0.9206426,0.4246857,0.9997391,True,0.1755607,2.3,0.02,1,201.25,fRad,
1948.75,1948,10,48,1,0.7694254,1,3.306762,2.544307,87.5554,15.98675,9.345953,71.56865,10.67209,0.02314577,152.7177,14353,29141,117.5048,11043.56,22421.83,772.6689,0.2240781,1,0.1987779,2.356,0.5980901,1,0.9024332,0.7175319,0.2387531,0.9997391,True,0.1755607,2.3,0.02,1,201.25,fRad,
1948.83,1948,11,48,1,0.7694254,1,0,0,0,0,3.620928,0,0,0,0,14353,29141,0,11043.56,22421.83,769.048,0.2238111,1,0.2032949,2.112,0.6655469,1,0,0.1217329,0.09250078,0.9997391,False,0.1755607,2.3,0.02,1,201.25,fTemp,
1948.92,1948,12,49,1,0.7694254,1,0,0,0,0,1.673727,0,0,0,0,14601,29644,0,11234.38,22808.85,169.5223,0.04997579,1,0.2096739,1.83,0.6278611,1,0,0,0.04275729,0.9997107,False,0.1703715,2.3,0.02,1,201.25,fTemp,
1949,1949,1,49,1,0.7694254,1,0,0,0,0,1.166342,0,0,0,0,14601,29644,0,11234.38,22808.85,168.356,0.04963196,1,0.2096739,1.83,0.7004498,1,0,0,0.02929041,0.9997107,False,0.1703715,2.3,0.02,1,201.25,fTemp,
1949.08,1949,2,49,1,0.7694254,1,0,0,0,0,1.392348,0,0,0,0,14601,29644,0,11234.38,22808.85,166.9637,0.04922148,1,0.2096739,1.83,0.8332049,1,0,0,0.03496612,0.9997107,False,0.1703715,2.3,0.02,1,201.25,fTemp,
1949.17,1949,3,49,1,0.7694254,1,0,0,0,0,3.100555,0,0,0,0,14601,29644,0,11234.38,22808.85,163.8631,0.04830742,1,0.2081833,1.89,0.9055121,1,0,0,0.07786443,0.9997107,False,0.1703715,2.3,0.02,1,201.25,fTemp,
1949.25,1949,4,49,1,0.7694254,1,0,0,0,0,8.037519,0,0,0,0,14601,29644,0,11234.38,22808.85,155.8256,0.04593794,1,0.2155938,1.612,0.9532014,1,0,0.606814,0.2018467,0.9997107,False,0.1703715,2.3,0.02,1,201.25,fTemp,
1949.33,1949,5,49,1,0.7562246,1,3.250029,2.457752,180.4338,20.77449,15.37146,159.6593,31.57385,0.01584574,150.7595,14601,29644,114.0081,11041.64,22417.52,232.2716,0.06824197,1,0.2172654,1.576,0.8059101,1,0.9024332,0.8801895,0.3860244,0.9997107,True,0.1703715,2.3,0.02,1,201.25,fRad,
1949.42,1949,6,49,1,0.7562246,1,3.250029,2.457752,192.7198,29.06759,25.59521,163.6522,43.50797,0.0122823,150.7595,14601,29644,114.0081,11041.64,22417.52,370.3286,0.1088034,1,0.1998037,2.388,0.7983261,1,0.9024332,0.9884925,0.6427742,0.9997107,True,0.1703715,2.3,0.02,1,201.25,fRad,
1949.5,1949,7,49,1,0.7562246,1,3.250029,2.457752,187.8204,34.57242,31.02809,153.248,47.59891,0.01094128,150.7595,14601,29644,114.0081,11041.64,22417.52,492.5485,0.1447119,1,0.1922591,2.96,0.7808111,1,0.9024332,0.9999998,0.7792103,0.9997107,True,0.1703715,2.3,0.02,1,201.25,fRad,
1949.58,1949,8,49,1,0.7562246,1,3.250029,2.457752,171.7985,32.02686,26.79908,139.7717,39.13144,0.01217351,150.7595,14601,29644,114.0081,11041.64,22417.52,605.5211,0.1779036,1,0.1856693,3.284,0.7501544,1,0.9024332,0.9954438,0.6730069,0.9997107,True,0.1703715,2.3,0.02,1,201.25,fRad,
1949.67,1949,9,49,1,0.7562246,1,3.250029,2.457752,136.3475,22.97318,16.93733,113.3743,23.4355,0.01613226,150.7595,14601,29644,114.0081,11041.64,22417.52,701.9582,0.206237,1,0.1906268,2.894,0.6999397,1,0.9024332,0.9206426,0.4253482,0.9997107,True,0.1703715,2.3,0.02,1,201.25,fRad,
1949.75,1949,10,49,1,0.7562246,1,3.250029,2.457752,87.24428,15.78177,9.522623,71.46251,10.45172,0.02314577,150.7595,14601,29644,114.0081,11041.64,22417.52,763.898,0.2244351,1,0.1987121,2.356,0.6012033,1,0.9024332,0.7175319,0.2391422,0.9997107,True,0.1703715,2.3,0.02,1,201.25,fRad,
1949.83,1949,11,49,1,0.7562246,1,0,0,0,0,3.687545,0,0,0,0,14601,29644,0,11041.64,22417.52,760.2106,0.2241128,1,0.204976,2.036,0.6655469,1,0,0.1217329,0.09260555,0.9997107,False,0.1703715,2.3,0.02,1,201.25,fTemp,
1949.92,1949,12,50,1,0.7562246,1,0,0,0,0,1.703052,0,0,0,0,14840,30130,0,11222.37,22785.05,167.3487,0.04996807,1,0.2098929,1.82,0.6278611,1,0,0,0.04276886,0.99968,False,0.1655002,2.3,0.02,1,201.25,fTemp,
1950,1950,1,50,1,0.7562246,1,0,0,0,0,1.18546,0,0,0,0,14840,30130,0,11222.37,22785.05,166.1632,0.04961411,1,0.2098929,1.82,0.7004498,1,0,0,0.02929041,0.99968,False,0.1655002,2.3,0.02,1,201.25,fTemp,
1950.08,1950,2,50,1,0.7562246,1,0,0,0,0,1.415171,0,0,0,0,14840,30130,0,11222.37,22785.05,164.7481,0.04919156,1,0.2098929,1.82,0.8332049,1,0,0,0.03496612,0.99968,False,0.1655002,2.3,0.02,1,201.25,fTemp,
1950.17,1950,3,50,1,0.7562246,1,0,0,0,0,3.151378,0,0,0,0,14840,30130,0,11222.37,22785.05,161.5967,0.04825059,1,0.2092287,1.852,0.9055121,1,0,0,0.07786443,0.99968,False,0.1655002,2.3,0.02,1,201.25,fTemp,
1950.25,1950,4,50,1,0.7562246,1,0,0,0,0,8.169266,0,0,0,0,14840,30130,0,11222.37,22785.05,153.4274,0.04581136,1,0.2119687,1.742,0.9532014,1,0,0.606814,0.2018467,0.99968,False,0.1655002,2.3,0.02,1,201.25,fTemp,
1950.33,1950,5,50,1,0.7434734,1,3.195228,2.375567,178.8462,20.51129,15.62342,158.3349,30.7591,0.0158505,148.8495,14840,30130,110.6656,11033.14,22400.85,229.1566,0.06819736,1,0.2187792,1.528,0.8090945,1,0.9024332,0.8801895,0.3860244,0.99968,True,0.1655002,2.3,0.02,1,201.25,fRad,
1950.42,1950,6,50,1,0.7434734,1,3.195228,2.375567,191.0357,28.69931,26.01476,162.3364,42.40057,0.0122823,148.8495,14840,30130,110.6656,11033.14,22400.85,365.4783,0.1087669,1,0.1978661,2.494,0.8015295,1,0.9024332,0.9884925,0.6427742,0.99968,True,0.1655002,2.3,0.02,1,201.25,fRad,
1950.5,1950,7,50,1,0.7434734,1,3.195228,2.375567,186.2039,34.1344,31.53669,152.0695,46.39353,0.01094128,148.8495,14840,30130,110.6656,11033.14,22400.85,486.011,0.1446376,1,0.1908335,3.048,0.7840481,1,0.9024332,0.9999998,0.7792103,0.99968,True,0.1655002,2.3,0.02,1,201.25,fRad,
1950.58,1950,8,50,1,0.7434734,1,3.195228,2.375567,170.3551,31.62109,27.23835,138.734,38.14839,0.01217351,148.8495,14840,30130,110.6656,11033.14,22400.85,597.5067,0.1778189,1,0.1850155,3.35,0.7534203,1,0.9024332,0.9954438,0.6730069,0.99968,True,0.1655002,2.3,0.02,1,201.25,fRad,
1950.67,1950,9,50,1,0.7434734,1,3.195228,2.375567,135.2404,22.68211,17.21496,112.5583,22.85326,0.01613226,148.8495,14840,30130,110.6656,11033.14,22400.85,692.85,0.2061932,1,0.191271,2.842,0.703187,1,0.9024332,0.9206426,0.4253482,0.99968,True,0.1655002,2.3,0.02,1,201.25,fRad,
1950.75,1950,10,50,1,0.7434734,1,3.195228,2.375567,86.57248,15.58182,9.678713,70.99066,10.19636,0.02314576,148.8495,14840,30130,110.6656,11033.14,22400.85,754.1619,0.2244397,1,0.2002466,2.274,0.6042478,1,0.9024332,0.7175319,0.2391422,0.99968,True,0.1655002,2.3,0.02,1,201.25,fRad,
1950.83,1950,11,50,1,0.7434734,1,0,0,0,0,3.74799,0,0,0,0,14840,30130,0,11033.14,22400.85,750.4141,0.2240636,1,0.2026094,2.152,0.6655469,1,0,0.1217329,0.09260555,0.99968,False,0.1655002,2.3,0.02,1,201.25,fTemp,
1950.92,1950,12,51,1,0.7434734,1,0,0,0,0,1.730968,0,0,0,0,15070,30598,0,11204.14,22748.8,165.2285,0.04995685,1,0.2098784,1.82,0.6278611,1,0,0,0.04276886,0.9996467,False,0.1609403,2.3,0.02,1,201.25,fTemp,
1951,1951,1,51,1,0.7434734,1,0,0,0,0,1.203872,0,0,0,0,15070,30598,0,11204.14,22748.8,164.0246,0.04959287,1,0.2098784,1.82,0.7004498,1,0,0,0.02929041,0.9996467,False,0.1609403,2.3,0.02,1,201.25,fTemp,
1951.08,1951,2,51,1,0.7434734,1,0,0,0,0,1.437151,0,0,0,0,15070,30598,0,11204.14,22748.8,162.5875,0.04915835,1,0.2098784,1.82,0.8332049,1,0,0,0.03496612,0.9996467,False,0.1609403,2.3,0.02,1,201.25,fTemp,
1951.17,1951,3,51,1,0.7434734,1,0,0,0,0,3.200325,0,0,0,0,15070,30598,0,11204.14,22748.8,159.3872,0.04819074,1,0.2086021,1.878,0.9055121,1,0,0,0.07786443,0.9996467,False,0.1609403,2.3,0.02,1,201.25,fTemp,
