Year,Species,Pest,FWater_Avg,FRad_Avg,ActiveMonths,Est
12,acersacc,0.005926813,1,0.5926813,3,False
12,betualle,0.003714652,1,0.3714652,3,False
12,betupapy,0.002371278,1,0.2371278,3,False
12,fagugran,0.00595548,1,0.595548,3,False
12,picerube,0.00800905,1,0.800905,3,False
12,pinustro,0.003643947,1,0.3643948,3,False
12,popugran,0.002762954,1,0.2762954,3,False
12,querrubr,0.003684101,1,0.3684101,3,False
12,tsugcana,0.006162098,1,0.6162098,3,False
13,acerrubr,0.004000897,1,0.4000897,3,False
13,acersacc,0.005394293,1,0.5394293,3,False
13,betualle,0.003314375,1,0.3314376,3,False
13,betupapy,0.002310003,1,0.2310003,3,False
13,fagugran,0.005420384,1,0.5420384,3,False
13,picerube,0.00785531,1,0.785531,3,False
13,pinustro,0.003554858,1,0.3554858,3,False
13,popugran,0.002688849,1,0.2688849,3,False
13,querrubr,0.003287116,1,0.3287116,3,False
13,tsugcana,0.005608437,1,0.5608437,3,False
14,acerrubr,0.006338682,1,0.6338683,3,False
14,acersacc,0.007956734,1,0.7956734,3,False
14,betualle,0.005500179,1,0.5500179,3,False
14,betupapy,0.003605603,1,0.3605603,3,False
14,fagugran,0.007995217,1,0.7995217,3,False
14,picerube,0.01,1,1,3,False
14,pinustro,0.005395488,1,0.5395488,3,False
14,popugran,0.004281101,1,0.4281101,3,False
14,querrubr,0.005454943,1,0.5454943,3,False
14,tsugcana,0.008272602,1,0.8272603,3,False
15,acerrubr,0.006065981,1,0.6065981,3,False
15,acersacc,0.007684169,1,0.7684169,3,False
15,betualle,0.005231014,1,0.5231014,3,False
15,betupapy,0.003414284,1,0.3414284,3,False
15,fagugran,0.007721334,1,0.7721334,3,False
15,picerube,0.01,1,1,3,False
15,pinustro,0.005131445,1,0.5131446,3,False
15,popugran,0.004041275,1,0.4041275,3,False
15,querrubr,0.005187991,1,0.5187991,3,False
15,tsugcana,0.007989218,1,0.7989218,3,False
16,acerrubr,0.005610615,1,0.5610616,3,False
16,acersacc,0.007168449,1,0.716845,3,False
16,betualle,0.004814841,1,0.4814841,3,False
16,betupapy,0.003133199,1,0.3133199,3,False
16,fagugran,0.007203121,1,0.7203121,3,False
16,picerube,0.009181478,1,0.9181479,3,False
16,pinustro,0.004723195,1,0.4723195,3,False
16,popugran,0.00370123,1,0.370123,3,False
16,querrubr,0.00477524,1,0.477524,3,False
16,tsugcana,0.007453025,1,0.7453025,3,False
17,acerrubr,0.005710836,1,0.5710836,3,False
17,acersacc,0.007240636,1,0.7240636,3,False
17,betualle,0.004928442,1,0.4928442,3,False
17,betupapy,0.003220259,1,0.3220259,3,False
17,fagugran,0.007275657,1,0.7275657,3,False
17,picerube,0.00892915,1,0.8929151,3,False
17,pinustro,0.004834634,1,0.4834634,3,False
17,popugran,0.003815545,1,0.3815545,3,False
17,querrubr,0.004887907,1,0.4887908,3,False
17,tsugcana,0.007528078,1,0.7528078,3,False
18,acerrubr,0.0057961,1,0.57961,3,False
18,acersacc,0.007394361,1,0.7394361,3,False
18,betualle,0.004975943,1,0.4975944,3,False
18,betupapy,0.003238066,1,0.3238066,3,False
18,fagugran,0.007430124,1,0.7430124,3,False
18,picerube,0.009631952,1,0.9631953,3,False
18,pinustro,0.004881231,1,0.4881231,3,False
18,popugran,0.003824671,1,0.3824671,3,False
18,querrubr,0.004935018,1,0.4935018,3,False
18,tsugcana,0.007687904,1,0.7687904,3,False
19,acerrubr,0.004411637,1,0.4411637,3,False
19,acersacc,0.005870041,1,0.5870041,3,False
19,betualle,0.003685697,1,0.3685697,3,False
19,betupapy,0.002354459,1,0.2354459,3,False
19,fagugran,0.005898432,1,0.5898432,3,False
19,picerube,0.007932331,1,0.7932332,3,False
19,pinustro,0.003615543,1,0.3615543,3,False
19,popugran,0.002744877,1,0.2744877,3,False
19,querrubr,0.003655384,1,0.3655384,3,False
19,tsugcana,0.006103071,1,0.6103072,3,False
20,acerrubr,0.005342583,1,0.5342583,3,False
20,acersacc,0.006921692,1,0.6921692,3,False
20,betualle,0.004539498,1,0.4539498,3,False
20,betupapy,0.002932949,1,0.2932949,3,False
20,fagugran,0.006955171,1,0.6955171,3,False
20,picerube,0.009353454,1,0.9353455,3,False
20,pinustro,0.004453092,1,0.4453092,3,False
20,popugran,0.003446546,1,0.3446546,3,False
20,querrubr,0.004502162,1,0.4502162,3,False
20,tsugcana,0.007196472,1,0.7196472,3,False
21,acerrubr,0.00657512,1,0.657512,3,False
21,acersacc,0.008187747,1,0.8187746,3,False
21,betualle,0.005736796,1,0.5736796,3,False
21,betupapy,0.003775322,1,0.3775322,3,False
21,fagugran,0.008227348,1,0.8227348,3,False
21,picerube,0.009983552,1,0.9983552,3,False
21,pinustro,0.005627601,1,0.5627601,3,False
21,popugran,0.004495193,1,0.4495193,3,False
21,querrubr,0.005689613,1,0.5689613,3,False
21,tsugcana,0.008512786,1,0.8512786,3,False
22,acerrubr,0.00694823,1,0.694823,3,False
22,acersacc,0.008565681,1,0.8565681,3,False
22,betualle,0.006102183,1,0.6102183,3,False
22,betupapy,0.004033721,1,0.403372,3,False
22,fagugran,0.008607111,1,0.8607111,3,False
22,picerube,0.01,1,1,3,False
22,pinustro,0.005986033,1,0.5986032,3,False
22,popugran,0.004817988,1,0.4817988,3,False
22,querrubr,0.006051994,1,0.6051994,3,False
22,tsugcana,0.008905725,1,0.8905725,3,False
23,acerrubr,0.007012331,1,0.7012331,3,False
23,acersacc,0.008628549,1,0.862855,3,False
23,betualle,0.006166184,1,0.6166185,3,False
23,betupapy,0.004079558,1,0.4079558,3,False
